Day of sim.,Day of year,Year,Radiation,Generation,Air,Floor,Lower wall,Upper wall,Feed,Total,Total step,          Total step adjusted,Steady state temp,Steady state used
,,,(W),(W),(W),(W),(W),(W),(W),(W),(J),(J),,
day,doy,year,rad,gen,air,floor,lower_wall,upper_wall,feed,total,total_step,total_adjusted,          steady_state_used,steady_state_temp
 756, 89,   3,  -2484.759,      0.000,   5227.864,    237.037,      0.000,   1128.872,             0.,          4156.,      14960640.,      14960640., 4.14,    F
 757, 90,   3,  -2365.871,      0.000,   3436.209,    257.250,      0.000,    732.028,             0.,          2083.,       7499910.,       7499910., 5.36,    F
 758, 91,   3,  -2508.537,      0.000,   4374.025,    320.596,      0.000,    919.129,             0.,          3141.,      11308899.,      11308899., 4.67,    F
 759, 92,   3,  -1224.547,      0.000,    641.231,    285.234,      0.000,    132.884,             0.,          -167.,       -601715.,       -601715., 6.69,    F
 760, 93,   3,   -962.993,      0.000,    211.179,    151.593,      0.000,     43.151,             0.,          -564.,      -2029372.,      -2029372., 6.94,    F
 761, 94,   3,  -2484.759,      0.000,   1863.093,    -24.634,      0.000,    375.289,             0.,          -274.,       -987424.,       -987424., 6.76,    F
 762, 95,   3,  -1604.988,      0.000,   2177.459,    -93.785,      0.000,    432.298,             0.,           922.,       3319649.,       3319649., 6.02,    F
 763, 96,   3,  -2603.647,      0.000,  -1368.193,   -386.445,      0.000,   -267.664,             0.,         -4683.,     -16859712.,     -16859712., 9.53,    F
 764, 97,   3,  -2674.980,      0.000,  -4724.202,   -645.755,      0.000,   -910.510,             0.,         -9068.,     -32644232.,     -32644232.,12.38,    F
 765, 98,   3,  -2722.535,      0.000,  -4022.222,   -853.086,      0.000,   -763.550,             0.,         -8468.,     -30483858.,     -30483858.,12.16,    F
 766, 99,   3,  -2520.426,      0.000,  -3009.535,  -1106.882,      0.000,   -562.581,             0.,         -7292.,     -26252054.,     -26252054.,11.56,    F
 767,100,   3,  -2758.202,      0.000,  -1364.281,  -1302.658,      0.000,   -251.072,             0.,         -5750.,     -20701454.,     -20701454.,10.71,    F
 768,101,   3,  -2663.091,      0.000,   1961.620,  -1146.146,      0.000,    355.314,             0.,         -1512.,      -5443504.,      -5443504., 8.12,    F
 769,102,   3,  -1545.544,      0.000,   1426.816,   -834.588,      0.000,    254.305,             0.,          -708.,      -2550278.,      -2550278., 7.64,    F
 770,103,   3,  -2330.205,      0.000,  -4345.167,   -833.590,      0.000,   -761.850,             0.,         -8384.,     -30181128.,     -30181128.,12.56,    F
 771,104,   3,  -2663.091,      0.000,   1939.052,   -578.197,      0.000,    334.356,             0.,          -981.,      -3532616.,      -3532616., 7.98,    F
 772,105,   3,  -2805.757,      0.000,   1850.730,   -412.626,      0.000,    313.759,             0.,         -1069.,      -3847355.,      -3847355., 8.05,    F
 773,106,   3,  -2556.092,      0.000,  -1562.818,   -592.755,      0.000,   -260.416,             0.,         -5043.,     -18155000.,     -18155000.,10.63,    F
 774,107,   3,  -3031.644,      0.000,  -1447.661,   -739.259,      0.000,   -237.029,             0.,         -5535.,     -19924928.,     -19924928.,11.05,    F
 775,108,   3,  -2746.313,      0.000,    586.161,   -475.255,      0.000,     94.274,             0.,         -2579.,      -9282875.,      -9282875., 9.25,    F
 776,109,   3,  -3031.644,      0.000,    326.814,   -562.895,      0.000,     51.614,             0.,         -3264.,     -11751408.,     -11751408., 9.75,    F
 777,110,   3,  -2817.646,      0.000,    -33.813,   -665.993,      0.000,     -5.242,             0.,         -3576.,     -12874832.,     -12874832.,10.02,    F
 778,111,   3,  -3174.310,      0.000,   -805.591,   -619.499,      0.000,   -122.556,             0.,         -4795.,     -17262374.,     -17262374.,10.89,    F
 779,112,   3,  -3162.421,      0.000,  -1769.221,   -624.704,      0.000,   -264.024,             0.,         -5912.,     -21283618.,     -21283618.,11.73,    F
 780,113,   3,  -3269.420,      0.000,  -2485.030,   -776.171,      0.000,   -363.639,             0.,         -7005.,     -25217578.,     -25217578.,12.57,    F
 781,114,   3,  -3269.420,      0.000,  -3174.259,   -950.064,      0.000,   -455.290,             0.,         -7977.,     -28718232.,     -28718232.,13.37,    F
 782,115,   3,  -2936.534,      0.000,  -1494.589,  -1030.044,      0.000,   -210.037,             0.,         -5766.,     -20756194.,     -20756194.,12.10,    F
 783,116,   3,  -2948.423,      0.000,   -820.540,  -1037.777,      0.000,   -112.932,             0.,         -5003.,     -18011300.,     -18011300.,11.74,    F
 784,117,   3,  -1521.766,      0.000,   1294.435,   -899.850,      0.000,    174.401,             0.,          -969.,      -3489346.,      -3489346., 9.20,    F
 785,118,   3,  -1973.541,      0.000,  -1126.725,   -830.311,      0.000,   -148.538,             0.,         -4151.,     -14943976.,     -14943976.,11.32,    F
 786,119,   3,  -2781.979,      0.000,  -1002.568,   -708.086,      0.000,   -129.263,             0.,         -4705.,     -16938532.,     -16938532.,11.80,    F
 787,120,   3,   -756.128,      0.000,   1837.283,   -552.360,      0.000,    231.556,             0.,           774.,       2787617.,       2787617., 8.28,    F
 788,121,   3,   -714.517,      0.000,    747.980,   -478.991,      0.000,     92.100,             0.,          -360.,      -1296251.,      -1296251., 9.01,    F
 789,122,   3,  -1878.431,      0.000,    -60.628,   -548.944,      0.000,     -7.289,             0.,         -2543.,      -9155633.,      -9155633.,10.48,    F
 790,123,   3,  -1937.875,      0.000,     10.996,   -482.300,      0.000,      1.290,             0.,         -2455.,      -8838745.,      -8838745.,10.49,    F
 791,124,   3,  -2663.091,      0.000,   -430.416,   -435.549,      0.000,    -49.253,             0.,         -3650.,     -13141029.,     -13141029.,11.36,    F
 792,125,   3,  -3328.864,      0.000,    973.496,   -477.399,      0.000,    108.575,             0.,         -2780.,     -10009133.,     -10009133.,10.88,    F
 793,126,   3,  -2734.424,      0.000,   1252.167,   -455.566,      0.000,    136.024,             0.,         -1840.,      -6623434.,      -6623434.,10.33,    F
 794,127,   3,  -3376.419,      0.000,    903.443,   -401.592,      0.000,     95.522,             0.,         -2839.,     -10221227.,     -10221227.,11.06,    F
 795,128,   3,  -3198.087,      0.000,  -1552.703,   -465.755,      0.000,   -159.666,             0.,         -5496.,     -19784602.,     -19784602.,12.95,    F
 796,129,   3,  -3328.864,      0.000,  -1577.670,   -507.990,      0.000,   -157.658,             0.,         -5699.,     -20517960.,     -20517960.,13.27,    F
 797,130,   3,  -3209.976,      0.000,  -3285.770,   -707.892,      0.000,   -318.821,             0.,         -7699.,     -27716698.,     -27716698.,14.82,    F
 798,131,   3,  -2653.604,      0.000,  -2923.160,   -917.907,      0.000,   -275.160,             0.,         -6933.,     -24960274.,     -24960274.,14.56,    F
 799,132,   3,  -3673.639,      0.000,   3270.537,   -828.935,      0.000,    298.374,             0.,          -957.,      -3444844.,      -3444844.,10.70,    F
 800,133,   3,  -2365.871,      0.000,   4408.623,   -563.676,      0.000,    389.417,             0.,          1916.,       6899226.,       6899226., 8.76,    F
 801,134,   3,  -2817.646,      0.000,   3606.278,   -318.295,      0.000,    308.087,             0.,           799.,       2876580.,       2876580., 9.46,    F
 802,135,   3,  -3828.194,      0.000,   3390.519,     31.896,      0.000,    279.822,             0.,          -129.,       -465868.,       -465868.,10.07,    F
 803,136,   3,  -2151.873,      0.000,   1323.740,    267.945,      0.000,    105.410,             0.,          -468.,      -1683597.,      -1683597.,10.31,    F
 804,137,   3,  -2389.649,      0.000,   -211.993,    108.574,      0.000,    -16.266,             0.,         -2583.,      -9298935.,      -9298935.,11.80,    F
 805,138,   3,  -2166.163,      0.000,   -724.728,   -142.034,      0.000,    -53.507,             0.,         -3181.,     -11449860.,     -11449860.,12.33,    F
 806,139,   3,   -907.116,      0.000,   -730.312,   -368.417,      0.000,    -51.801,             0.,         -2123.,      -7642256.,      -7642256.,11.73,    F
 807,140,   3,  -3043.533,      0.000,  -1663.675,   -602.180,      0.000,   -113.180,             0.,         -5602.,     -20165408.,     -20165408.,14.28,    F
 808,141,   3,  -3685.528,      0.000,      1.493,   -656.478,      0.000,      0.097,             0.,         -4490.,     -16163432.,     -16163432.,13.76,    F
 809,142,   3,  -3126.755,      0.000,  -1676.936,   -712.275,      0.000,   -111.055,            92.,         -5769.,     -20767804.,     -20767804.,14.12,    F
 810,143,   3,  -2258.872,      0.000,  -2372.066,   -787.155,      0.000,   -159.687,            90.,         -5716.,     -20576918.,     -20576918.,14.36,    F
 811,144,   3,  -2377.760,      0.000,  -1777.065,   -845.778,      0.000,   -121.577,            81.,         -5247.,     -18890002.,     -18890002.,14.35,    F
 812,145,   3,  -1593.099,      0.000,    100.980,   -783.533,      0.000,      7.019,            35.,         -2324.,      -8365188.,      -8365188.,12.92,    F
 813,146,   3,  -2294.539,      0.000,   -279.801,   -815.130,      0.000,    -19.755,            52.,         -3490.,     -12565765.,     -12565765.,13.69,    F
 814,147,   3,  -3863.860,      0.000,  -1409.603,   -782.264,      0.000,   -101.066,            93.,         -6301.,     -22683466.,     -22683466.,15.44,    F
 815,148,   3,  -2734.424,      0.000,    178.706,   -656.067,      0.000,     13.009,            48.,         -3273.,     -11783172.,     -11783172.,13.99,    F
 816,149,   3,  -3887.638,      0.000,    -48.343,   -557.469,      0.000,     -3.572,            66.,         -4600.,     -16559672.,     -16559672.,14.88,    F
 817,150,   3,  -3947.082,      0.000,     51.282,   -560.212,      0.000,      3.845,            64.,         -4553.,     -16389692.,     -16389692.,15.05,    F
 818,151,   3,  -2508.537,      0.000,   -963.831,   -602.962,      0.000,    -73.325,            59.,         -4241.,     -15265915.,     -15265915.,15.06,    F
 819,152,   3,  -3816.305,      0.000,  -2404.850,   -630.289,      0.000,   -185.586,            99.,         -7190.,     -25885424.,     -25885424.,16.90,    F
 820,153,   3,  -3970.859,      0.000,  -2929.418,   -771.646,      0.000,   -229.274,           109.,         -8071.,     -29055658.,     -29055658.,17.69,    F
 821,154,   3,  -3899.527,      0.000,  -3954.570,   -953.212,      0.000,   -313.838,           124.,         -9314.,     -33531634.,     -33531634.,18.71,    F
 822,155,   3,  -3863.860,      0.000,   -945.580,  -1018.211,      0.000,    -76.077,            79.,         -6028.,     -21700924.,     -21700924.,17.22,    F
 823,156,   3,  -1854.653,      0.000,   1422.953,   -948.067,      0.000,    116.042,            17.,         -1291.,      -4647104.,      -4647104.,14.78,    F
 824,157,   3,  -3114.866,      0.000,   1726.869,   -765.567,      0.000,    142.716,            26.,         -2053.,      -7391620.,      -7391620.,15.25,    F
 825,158,   3,  -2829.535,      0.000,   3363.600,   -472.457,      0.000,    281.665,            -4.,           348.,       1254539.,       1254539.,13.98,    F
 826,159,   3,  -3257.531,      0.000,    724.849,   -218.921,      0.000,     61.492,            34.,         -2745.,      -9880709.,      -9880709.,15.70,    F
 827,160,   3,  -3209.976,      0.000,    824.628,   -115.102,      0.000,     70.859,            30.,         -2478.,      -8922088.,      -8922088.,15.66,    F
 828,161,   3,  -3851.971,      0.000,   1048.322,   -125.836,      0.000,     91.228,            35.,         -2895.,     -10420611.,     -10420611.,15.98,    F
 829,162,   3,  -2924.645,      0.000,   -559.949,   -233.741,      0.000,    -49.341,            46.,         -3841.,     -13826181.,     -13826181.,16.61,    F
 830,163,   3,  -1545.544,      0.000,  -2671.246,   -542.294,      0.000,   -238.308,            60.,         -5092.,     -18331226.,     -18331226.,17.45,    F
 831,164,   3,   -894.038,      0.000,  -1448.458,   -662.542,      0.000,   -130.806,            37.,         -3195.,     -11500789.,     -11500789.,16.56,    F
 832,165,   3,  -1961.652,      0.000,  -3504.330,   -873.309,      0.000,   -320.302,            78.,         -6783.,     -24418400.,     -24418400.,18.67,    F
 833,166,   3,  -4113.525,      0.000,  -2230.284,  -1027.087,      0.000,   -206.293,            88.,         -7717.,     -27780690.,     -27780690.,19.42,    F
 834,167,   3,  -4089.747,      0.000,  -1533.852,  -1070.213,      0.000,   -143.555,            79.,         -6962.,     -25064246.,     -25064246.,19.26,    F
 835,168,   3,  -3652.263,      0.000,  -2151.912,  -1035.557,      0.000,   -203.755,            80.,         -7171.,     -25813808.,     -25813808.,19.61,    F
 836,169,   3,  -2472.871,      0.000,  -2681.346,  -1107.211,      0.000,   -256.820,            73.,         -6634.,     -23883074.,     -23883074.,19.54,    F
 837,170,   3,  -3626.084,      0.000,  -2100.807,  -1033.621,      0.000,   -203.515,            77.,         -7087.,     -25513216.,     -25513216.,20.01,    F
 838,171,   3,   -743.050,      0.000,   -476.574,   -974.676,      0.000,    -46.690,            25.,         -2280.,      -8208944.,      -8208944.,17.56,    F
 839,172,   3,   -797.739,      0.000,     23.333,   -922.814,      0.000,      2.311,            18.,         -1725.,      -6208246.,      -6208246.,17.33,    F
 840,173,   3,  -3471.530,      0.000,   -577.186,   -836.089,      0.000,    -57.810,            53.,         -5028.,     -18099878.,     -18099878.,19.21,    F
 841,174,   3,  -3519.085,      0.000,    431.382,   -670.828,      0.000,     43.679,            39.,         -3779.,     -13603180.,     -13603180.,18.67,    F
 842,175,   3,  -4042.192,      0.000,    565.797,   -522.167,      0.000,     57.908,            41.,         -4008.,     -14427884.,     -14427884.,18.91,    F
 843,176,   3,  -3673.639,      0.000,  -1963.401,   -582.345,      0.000,   -200.950,             0.,         -6564.,     -23629270.,     -23629270.,21.27,    F
 844,177,   3,  -3970.859,      0.000,  -3750.251,   -756.125,      0.000,   -383.831,             0.,         -9059.,     -32612090.,     -32612090.,23.17,    F
 845,178,   3,  -3780.639,      0.000,  -4517.952,   -939.328,      0.000,   -462.404,             0.,         -9917.,     -35700876.,     -35700876.,24.03,    F
 846,179,   3,  -2888.979,      0.000,  -3901.195,  -1163.707,      0.000,   -399.280,             0.,         -8540.,     -30742806.,     -30742806.,23.39,    F
 847,180,   3,  -1807.098,      0.000,   -372.033,  -1248.315,      0.000,    -38.077,             0.,         -3543.,     -12754440.,     -12754440.,20.26,    F
 848,181,   3,  -3771.151,      0.000,    966.024,  -1118.540,      0.000,     98.871,             0.,         -3910.,     -14076711.,     -14076711.,20.62,    F
 849,182,   3,  -1866.542,      0.000,   2823.823,   -813.202,      0.000,    289.013,             0.,           443.,       1593943.,       1593943.,17.78,    F
 850,183,   3,  -2449.093,      0.000,   1758.212,   -496.735,      0.000,    179.950,             0.,         -1030.,      -3708590.,      -3708590.,18.77,    F
 851,184,   3,  -2627.425,      0.000,   1999.309,   -189.134,      0.000,    204.625,             0.,          -626.,      -2254697.,      -2254697.,18.53,    F
 852,185,   3,  -1937.875,      0.000,   4004.597,     19.839,      0.000,    409.863,             0.,          2552.,       9187788.,       9187788.,16.39,    F
 853,186,   3,   -521.918,      0.000,   2815.125,    101.721,      0.000,    288.123,             0.,          2743.,       9874643.,       9874643.,16.18,    F
 854,187,   3,  -1961.652,      0.000,   1185.042,     23.446,      0.000,    121.287,             0.,          -646.,      -2325548.,      -2325548.,18.40,    F
 855,188,   3,  -2829.535,      0.000,   4196.660,    148.527,      0.000,    429.520,             0.,          1989.,       7158988.,       7158988.,16.63,    F
 856,189,   3,  -2258.872,      0.000,   5380.911,    313.787,      0.000,    550.726,             0.,          4076.,      14672027.,      14672027.,15.15,    F
 857,190,   3,  -2746.313,      0.000,   5051.399,    361.103,      0.000,    517.001,             0.,          3254.,      11715348.,      11715348.,15.59,    F
 858,191,   3,  -2556.092,      0.000,   5148.701,    476.091,      0.000,    526.960,             0.,          3676.,      13233395.,      13233395.,15.20,    F
 859,192,   3,  -1072.370,      0.000,   6881.909,    753.773,      0.000,    704.350,             0.,          7430.,      26747776.,      26747776.,12.54,    F
 860,193,   3,  -2924.645,      0.000,   3733.775,    745.769,      0.000,    382.145,             0.,          1980.,       7129068.,       7129068.,16.01,    F
 861,194,   3,  -1904.610,      0.000,   3851.922,    671.085,      0.000,    394.237,             0.,          3080.,      11087637.,      11087637.,15.21,    F
 862,195,   3,  -2984.089,      0.000,   2730.164,    570.008,      0.000,    279.427,             0.,           609.,       2191707.,       2191707.,16.79,    F
 863,196,   3,  -1783.320,      0.000,   1830.375,    410.388,      0.000,    193.939,           -22.,           651.,       2343932.,       2343932.,16.93,    F
 864,197,   3,  -2805.757,      0.000,   2272.239,    174.389,      0.000,    248.955,             4.,          -115.,       -412371.,       -412371.,17.21,    F
 865,198,   3,  -3554.751,      0.000,   1555.581,     75.954,      0.000,    176.047,            55.,         -1757.,      -6326050.,      -6326050.,17.85,    F
 866,199,   3,  -3744.972,      0.000,     20.495,   -106.915,      0.000,      2.393,           116.,         -3845.,     -13841985.,     -13841985.,18.70,    F
 867,200,   3,  -3519.085,      0.000,  -1044.464,   -287.372,      0.000,   -125.740,           146.,         -4995.,     -17983094.,     -17983094.,19.25,    F
 868,201,   3,  -2567.981,      0.000,  -3484.420,   -548.380,      0.000,   -432.050,           200.,         -7055.,     -25399118.,     -25399118.,20.17,    F
 869,202,   3,  -3174.310,      0.000,   1412.262,   -607.713,      0.000,    180.208,            61.,         -2201.,      -7922566.,      -7922566.,18.48,    F
 870,203,   3,  -2746.313,      0.000,   2951.211,   -559.913,      0.000,    387.230,            -1.,            27.,         98169.,         98169.,17.68,    F
 871,204,   3,  -3221.865,      0.000,   3065.093,   -416.786,      0.000,    413.231,             4.,          -166.,       -598384.,       -598384.,17.75,    F
 872,205,   3,  -2853.312,      0.000,   3055.434,   -212.264,      0.000,    422.952,           -10.,           409.,       1472889.,       1472889.,17.53,    F
 873,206,   3,  -1949.763,      0.000,   1094.236,     34.484,      0.000,    155.419,            17.,          -670.,      -2412097.,      -2412097.,17.94,    F
 874,207,   3,  -2841.423,      0.000,    916.003,     16.043,      0.000,    133.408,            43.,         -1784.,      -6423078.,      -6423078.,18.37,    F
 875,208,   3,  -1616.877,      0.000,   -137.464,   -143.563,      0.000,    -20.517,            45.,         -1925.,      -6931014.,      -6931014.,18.46,    F
 876,209,   3,  -1973.541,      0.000,    772.208,   -265.337,      0.000,    118.038,            31.,         -1355.,      -4877624.,      -4877624.,18.29,    F
 877,210,   3,  -3031.644,      0.000,   -244.776,   -432.867,      0.000,    -38.299,            84.,         -3761.,     -13538583.,     -13538583.,19.22,    F
 878,211,   3,  -1985.430,      0.000,   2813.927,   -354.276,      0.000,    450.435,           -20.,           923.,       3323247.,       3323247.,17.53,    F
 879,212,   3,  -1925.986,      0.000,   2363.057,   -286.403,      0.000,    386.788,           -11.,           535.,       1927048.,       1927048.,17.66,    F
 880,213,   3,  -3150.532,      0.000,   1944.456,   -174.326,      0.000,    325.286,            22.,         -1062.,      -3823775.,      -3823775.,18.25,    F
 881,214,   3,  -3114.866,      0.000,   -396.258,   -225.137,      0.000,    -67.719,            78.,         -3816.,     -13739388.,     -13739388.,19.30,    F
 882,215,   3,  -2223.206,      0.000,  -1090.070,   -258.237,      0.000,   -190.222,            76.,         -3773.,     -13582009.,     -13582009.,19.35,    F
 883,216,   3,  -3114.866,      0.000,   1899.888,   -310.611,      0.000,    338.394,            23.,         -1195.,      -4300220.,      -4300220.,18.45,    F
 884,217,   3,  -2746.313,      0.000,   2882.458,   -294.384,      0.000,    523.801,            -7.,           362.,       1302592.,       1302592.,17.89,    F
 885,218,   3,  -1904.610,      0.000,   -362.577,   -417.268,      0.000,    -67.196,            52.,         -2760.,      -9936802.,      -9936802.,19.05,    F
 886,219,   3,  -3091.088,      0.000,  -4376.575,   -605.339,      0.000,   -826.892,           165.,         -8922.,     -32118634.,     -32118634.,21.38,    F
 887,220,   3,  -3283.710,      0.000,  -4966.225,   -787.905,      0.000,   -956.215,           182.,        -10018.,     -36066004.,     -36066004.,21.93,    F
 888,221,   3,  -3174.310,      0.000,  -4896.651,  -1136.063,      0.000,   -960.485,           181.,        -10192.,     -36691900.,     -36691900.,22.15,    F
 889,222,   3,  -2044.874,      0.000,  -4627.800,  -1537.043,      0.000,   -924.446,           160.,         -9156.,     -32960536.,     -32960536.,21.92,    F
 890,223,   3,  -3031.644,      0.000,  -5208.958,  -1794.253,      0.000,  -1059.331,           191.,        -11121.,     -40034788.,     -40034788.,22.79,    F
 891,224,   3,  -3091.088,      0.000,  -1903.737,  -1672.905,      0.000,   -394.026,           119.,         -7081.,     -25491384.,     -25491384.,21.46,    F
 892,225,   3,  -3067.311,      0.000,   -823.559,  -1464.675,      0.000,   -173.427,            92.,         -5545.,     -19962034.,     -19962034.,21.00,    F
 893,226,   3,  -3162.421,      0.000,   -522.199,  -1241.438,      0.000,   -111.850,            82.,         -5053.,     -18190074.,     -18190074.,20.90,    F
 894,227,   3,  -3091.088,      0.000,    -16.945,  -1004.682,      0.000,     -3.691,            66.,         -4129.,     -14865076.,     -14865076.,20.64,    F
 895,228,   3,  -2888.979,      0.000,  -2762.368,   -868.659,      0.000,   -611.605,           113.,         -7149.,     -25735976.,     -25735976.,21.80,    F
 896,229,   3,  -3022.157,      0.000,  -3622.134,   -952.397,      0.000,   -815.031,           131.,         -8431.,     -30352630.,     -30352630.,22.36,    F
 897,230,   3,  -3007.866,      0.000,  -3279.581,  -1079.049,      0.000,   -749.784,           124.,         -8135.,     -29287306.,     -29287306.,22.36,    F
 898,231,   3,  -1878.431,      0.000,   -802.209,  -1103.851,      0.000,   -186.297,            60.,         -3981.,     -14333129.,     -14333129.,20.96,    F
 899,232,   3,  -2805.757,      0.000,   -192.202,  -1122.924,      0.000,    -45.328,            62.,         -4178.,     -15042285.,     -15042285.,21.09,    F
 900,233,   3,   -701.439,      0.000,     52.354,   -986.008,      0.000,     12.536,            24.,         -1627.,      -5858944.,      -5858944.,20.22,    F
 901,234,   3,  -1003.415,      0.000,   -355.054,   -817.655,      0.000,    -86.297,            33.,         -2269.,      -8166702.,      -8166702.,20.47,    F
 902,235,   3,  -2235.094,      0.000,   -741.387,   -679.130,      0.000,   -182.871,            54.,         -3849.,     -13854740.,     -13854740.,21.07,    F
 903,236,   3,  -2211.317,      0.000,   1901.111,   -541.078,      0.000,    475.789,             5.,          -380.,      -1367558.,      -1367558.,19.86,    F
 904,237,   3,  -1331.546,      0.000,   4484.689,   -306.464,      0.000,   1138.557,           -55.,          3989.,      14360905.,      14360905.,18.30,    F
 905,238,   3,  -2377.760,      0.000,   5306.247,    -37.733,      0.000,   1366.275,           -58.,          4260.,      15336813.,      15336813.,18.15,    F
 906,239,   3,  -1248.324,      0.000,   2748.755,    125.261,      0.000,    717.678,           -31.,          2345.,       8443405.,       8443405.,18.79,    F
 907,240,   3,   -879.771,      0.000,   5196.398,    435.683,      0.000,   1375.486,           -81.,          6136.,      22091126.,      22091126.,17.41,    F
 908,241,   3,  -1155.591,      0.000,   5227.931,    609.880,      0.000,   1402.694,           -79.,          6093.,      21935748.,      21935748.,17.35,    F
 909,242,   3,  -1961.652,      0.000,   4512.532,    612.388,      0.000,   1227.028,           -56.,          4395.,      15821925.,      15821925.,17.89,    F
 910,243,   3,  -1997.318,      0.000,   4351.078,    562.962,      0.000,   1198.824,           -52.,          4120.,      14830800.,      14830800.,17.94,    F
 911,244,   3,  -2603.647,      0.000,   4631.164,    668.027,      0.000,   1292.702,           -50.,          3991.,      14369279.,      14369279.,17.94,    F
 912,245,   3,  -2546.605,      0.000,   5339.665,    675.496,      0.000,   1512.202,           -69.,          4980.,      17929022.,      17929022.,17.63,    F
 913,246,   3,  -2151.873,      0.000,   4519.070,    637.821,      0.000,   1298.203,           -59.,          4303.,      15490715.,      15490715.,17.81,    F
 914,247,   3,  -1723.876,      0.000,   5112.875,    667.643,      0.000,   1489.600,           -75.,          5547.,      19970254.,      19970254.,17.34,    F
 915,248,   3,  -1581.210,      0.000,   2342.523,    566.152,      0.000,    692.013,           -27.,          2019.,       7268098.,       7268098.,18.47,    F
 916,249,   3,  -1688.210,      0.000,   4161.229,    541.393,      0.000,   1246.223,           -56.,          4261.,      15339452.,      15339452.,17.70,    F
 917,250,   3,  -1890.319,      0.000,   5847.574,    563.815,      0.000,   1775.060,           -82.,          6297.,      22669814.,      22669814.,16.98,    F
 918,251,   3,  -2021.096,      0.000,   5237.350,    600.582,      0.000,   1611.143,           -69.,          5428.,      19542544.,      19542544.,17.21,    F
 919,252,   3,  -1319.657,      0.000,   2356.356,    457.441,      0.000,    734.468,           -28.,          2228.,       8022246.,       8022246.,18.22,    F
 920,253,   3,   -549.263,      0.000,   2865.559,    488.136,      0.000,    904.850,           -46.,          3711.,      13359547.,      13359547.,17.71,    F
 921,254,   3,  -1961.652,      0.000,   5872.688,    576.500,      0.000,   1878.309,           -78.,          6367.,      22920802.,      22920802.,16.79,    F
 922,255,   3,    -13.672,      0.000,  11525.283,    856.976,      0.000,   3733.140,          -195.,         16111.,      57998864.,      57998864.,13.49,    F
 923,256,   3,  -1086.636,      0.000,   4217.662,    805.149,      0.000,   1383.306,           -64.,          5322.,      19157970.,      19157970.,16.92,    F
 924,257,   3,   -563.529,      0.000,   2965.429,    846.448,      0.000,    984.671,           -50.,          4236.,      15247807.,      15247807.,17.24,    F
 925,258,   3,  -1949.763,      0.000,   1310.883,    779.334,      0.000,    440.615,            -7.,           580.,       2086736.,       2086736.,18.41,    F
 926,259,   3,  -1878.431,      0.000,    223.173,    492.143,      0.000,     75.922,            13.,         -1090.,      -3923056.,      -3923056.,18.95,    F
 927,260,   3,  -1878.431,      0.000,   3381.869,     53.237,      0.000,   1164.249,           -31.,          2720.,       9790649.,       9790649.,17.71,    F
 928,261,   3,  -1866.542,      0.000,   7798.575,    231.470,      0.000,   2716.499,          -100.,          8882.,      31975334.,      31975334.,15.65,    F
 929,262,   3,  -1961.652,      0.000,   9445.305,    562.781,      0.000,   3328.557,          -127.,         11379.,      40963068.,      40963068.,14.76,    F
 930,263,   3,  -1616.877,      0.000,   7486.812,    887.189,      0.000,   2668.854,          -104.,          9430.,      33946660.,      33946660.,15.30,    F
 931,264,   3,  -1688.210,      0.000,   6635.985,   1231.945,      0.000,   2392.570,           -93.,          8576.,      30873312.,      30873312.,15.51,    F
 932,265,   3,  -1536.057,      0.000,   5902.389,   1371.578,      0.000,   2152.102,           -85.,          7894.,      28417448.,      28417448.,15.66,    F
 933,266,   3,  -1628.766,      0.000,   5072.138,   1230.698,      0.000,   1870.027,           -70.,          6547.,      23568562.,      23568562.,16.03,    F
 934,267,   3,  -1628.766,      0.000,   3496.188,    918.460,      0.000,   1303.228,           -43.,          4090.,      14724595.,      14724595.,16.78,    F
 935,268,   3,  -1616.877,      0.000,   2376.410,    652.216,      0.000,    895.496,           -24.,          2307.,       8305388.,       8305388.,17.33,    F
 936,269,   3,   -316.242,      0.000,   5708.738,    597.417,      0.000,   2174.447,           -84.,          8169.,      29408050.,      29408050.,15.41,    F
 937,270,   3,   -577.796,      0.000,   5204.897,    556.331,      0.000,   2003.722,           -73.,          7191.,      25886838.,      25886838.,15.66,    F
 938,271,   3,  -1003.415,      0.000,    155.407,    302.265,      0.000,     60.459,             5.,          -487.,      -1751448.,      -1751448.,18.10,    F
 939,272,   3,   -494.574,      0.000,   4170.890,    336.872,      0.000,   1639.618,           -56.,          5655.,      20359750.,      20359750.,16.11,    F
 940,273,   3,  -1783.320,      0.000,   5217.121,    488.611,      0.000,   2072.139,           -59.,          5996.,      21585020.,      21585020.,15.96,    F
 941,274,   3,  -1003.415,      0.000,   4291.995,    410.931,      0.000,   1722.168,           -53.,          5424.,      19525170.,      19525170.,16.10,    F
 942,275,   3,   -948.726,      0.000,   4571.896,    373.919,      0.000,   1853.089,           -57.,          5852.,      21068692.,      21068692.,15.92,    F
 943,276,   3,   -645.562,      0.000,   3325.069,    546.867,      0.000,   1361.258,           -44.,          4590.,      16523563.,      16523563.,16.29,    F
 944,277,   3,   -288.898,      0.000,   2633.003,    466.895,      0.000,   1064.241,             0.,          3902.,      14046040.,      14046040.,15.59,    F
 945,278,   3,   -948.726,      0.000,   3257.589,    362.983,      0.000,   1299.756,             0.,          3999.,      14396272.,      14396272.,15.50,    F
