Day of sim.,Day of year,Year,Slurry mass,Frozen mass,Slurry depth,Air T,Wall T,Floor T,In T,Slurry T
 276,276,   1, 3500.00,    0.00,    4.95,    8.63,   10.74,   11.06,   16.44,   16.41
 277,277,   1, 3500.00,    0.00,    4.95,    8.41,   10.52,   10.84,   16.39,   16.36
 278,278,   1, 3500.00,    0.00,    4.95,    8.20,   10.31,   10.63,   16.33,   16.31
 279,279,   1, 3500.00,    0.00,    4.95,    7.98,   10.09,   10.41,   16.28,   16.25
 280,280,   1, 3500.00,    0.00,    4.95,    7.77,    9.88,   10.20,   16.23,   16.20
 281,281,   1, 3500.00,    0.00,    4.95,    7.55,    9.66,    9.98,   16.17,   16.14
 282,282,   1, 3500.00,    0.00,    4.95,    7.34,    9.45,    9.77,   16.11,   16.08
 283,283,   1, 3500.00,    0.00,    4.95,    7.12,    9.23,    9.55,   16.05,   16.02
 284,284,   1, 3500.00,    0.00,    4.95,    6.91,    9.02,    9.34,   15.99,   15.95
 285,285,   1, 3500.00,    0.00,    4.95,    6.69,    8.80,    9.12,   15.92,   15.89
 286,286,   1, 3500.00,    0.00,    4.95,    6.48,    8.59,    8.91,   15.86,   15.82
 287,287,   1, 3500.00,    0.00,    4.95,    6.26,    8.37,    8.69,   15.79,   15.75
 288,288,   1, 3500.00,    0.00,    4.95,    6.05,    8.16,    8.48,   15.72,   15.68
 289,289,   1, 3500.00,    0.00,    4.95,    5.84,    7.94,    8.27,   15.65,   15.61
 290,290,   1, 3500.00,    0.00,    4.95,    5.62,    7.73,    8.05,   15.58,   15.54
 291,291,   1, 3500.00,    0.00,    4.95,    5.41,    7.52,    7.84,   15.50,   15.47
 292,292,   1, 3500.00,    0.00,    4.95,    5.20,    7.31,    7.62,   15.43,   15.39
 293,293,   1, 3500.00,    0.00,    4.95,    4.99,    7.09,    7.41,   15.35,   15.31
 294,294,   1, 3500.00,    0.00,    4.95,    4.78,    6.88,    7.20,   15.28,   15.23
 295,295,   1, 3500.00,    0.00,    4.95,    4.57,    6.67,    6.99,   15.20,   15.15
 296,296,   1, 3500.00,    0.00,    4.95,    4.36,    6.46,    6.78,   15.11,   15.07
 297,297,   1, 3500.00,    0.00,    4.95,    4.15,    6.26,    6.57,   15.03,   14.99
 298,298,   1, 3500.00,    0.00,    4.95,    3.95,    6.05,    6.36,   14.95,   14.90
 299,299,   1, 3500.00,    0.00,    4.95,    3.74,    5.84,    6.15,   14.86,   14.82
 300,300,   1, 3500.00,    0.00,    4.95,    3.54,    5.64,    5.95,   14.78,   14.73
 301,301,   1, 3500.00,    0.00,    4.95,    3.33,    5.43,    5.74,   14.69,   14.64
 302,302,   1, 3500.00,    0.00,    4.95,    3.13,    5.23,    5.54,   14.60,   14.55
 303,303,   1, 3500.00,    0.00,    4.95,    2.93,    5.03,    5.33,   14.51,   14.46
 304,304,   1, 3500.00,    0.00,    4.95,    2.73,    4.83,    5.13,   14.42,   14.37
 305,305,   1, 3500.00,    0.00,    4.95,    2.53,    4.63,    4.93,   14.32,   14.28
 306,306,   1, 3500.00,    0.00,    4.95,    2.33,    4.43,    4.73,   14.23,   14.18
 307,307,   1, 3500.00,    0.00,    4.95,    2.14,    4.24,    4.53,   14.14,   14.08
 308,308,   1, 3500.00,    0.00,    4.95,    1.95,    4.04,    4.34,   14.04,   13.99
 309,309,   1, 3500.00,    0.00,    4.95,    1.75,    3.85,    4.14,   13.94,   13.89
 310,310,   1, 3500.00,    0.00,    4.95,    1.56,    3.66,    3.95,   13.84,   13.79
 311,311,   1, 3500.00,    0.00,    4.95,    1.37,    3.47,    3.76,   13.74,   13.69
 312,312,   1, 3500.00,    0.00,    4.95,    1.19,    3.28,    3.56,   13.64,   13.59
 313,313,   1, 3500.00,    0.00,    4.95,    1.00,    3.10,    3.38,   13.54,   13.49
 314,314,   1, 3500.00,    0.00,    4.95,    0.82,    2.91,    3.19,   13.44,   13.38
 315,315,   1, 3500.00,    0.00,    4.95,    0.64,    2.73,    3.01,   13.33,   13.28
 316,316,   1, 3500.00,    0.00,    4.95,    0.46,    2.55,    2.82,   13.23,   13.17
 317,317,   1, 3500.00,    0.00,    4.95,    0.28,    2.37,    2.64,   13.12,   13.07
 318,318,   1, 3500.00,    0.00,    4.95,    0.11,    2.20,    2.46,   13.02,   12.96
 319,319,   1, 3500.00,    0.00,    4.95,   -0.06,    2.02,    2.29,   12.91,   12.85
 320,320,   1, 3500.00,    0.00,    4.95,   -0.23,    1.85,    2.11,   12.80,   12.74
 321,321,   1, 3500.00,    0.00,    4.95,   -0.40,    1.68,    1.94,   12.69,   12.63
 322,322,   1, 3500.00,    0.00,    4.95,   -0.57,    1.52,    1.77,   12.58,   12.52
 323,323,   1, 3500.00,    0.00,    4.95,   -0.73,    1.35,    1.60,   12.47,   12.41
 324,324,   1, 3500.00,    0.00,    4.95,   -0.89,    1.19,    1.44,   12.36,   12.30
 325,325,   1, 3500.00,    0.00,    4.95,   -1.05,    1.03,    1.27,   12.25,   12.19
 326,326,   1, 3500.00,    0.00,    4.95,   -1.20,    0.87,    1.11,   12.14,   12.08
 327,327,   1, 3500.00,    0.00,    4.95,   -1.36,    0.72,    0.95,   12.02,   11.96
 328,328,   1, 3500.00,    0.00,    4.95,   -1.51,    0.57,    0.80,   11.91,   11.85
 329,329,   1, 3500.00,    0.00,    4.95,   -1.66,    0.42,    0.64,   11.80,   11.74
 330,330,   1, 3500.00,    0.00,    4.95,   -1.80,    0.27,    0.49,   11.68,   11.62
 331,331,   1, 3500.00,    0.00,    4.95,   -1.94,    0.13,    0.35,   11.57,   11.51
 332,332,   1, 3500.00,    0.00,    4.95,   -2.08,   -0.01,    0.20,   11.45,   11.39
 333,333,   1, 3500.00,    0.00,    4.95,   -2.22,   -0.15,    0.06,   11.34,   11.27
 334,334,   1, 3500.00,    0.00,    4.95,   -2.35,   -0.29,   -0.08,   11.22,   11.16
 335,335,   1, 3500.00,    0.00,    4.95,   -2.48,   -0.42,   -0.22,   11.10,   11.04
 336,336,   1, 3500.00,    0.00,    4.95,   -2.61,   -0.55,   -0.35,   10.99,   10.92
 337,337,   1, 3500.00,    0.00,    4.95,   -2.74,   -0.68,   -0.48,   10.87,   10.81
 338,338,   1, 3500.00,    0.00,    4.95,   -2.86,   -0.80,   -0.61,   10.75,   10.69
 339,339,   1, 3500.00,    0.00,    4.95,   -2.98,   -0.92,   -0.73,   10.63,   10.57
 340,340,   1, 3500.00,    0.00,    4.95,   -3.09,   -1.04,   -0.86,   10.52,   10.46
 341,341,   1, 3500.00,    0.00,    4.95,   -3.21,   -1.15,   -0.98,   10.40,   10.34
 342,342,   1, 3500.00,    0.00,    4.95,   -3.32,   -1.26,   -1.09,   10.28,   10.22
 343,343,   1, 3500.00,    0.00,    4.95,   -3.42,   -1.37,   -1.20,   10.16,   10.10
 344,344,   1, 3500.00,    0.00,    4.95,   -3.53,   -1.47,   -1.31,   10.05,    9.98
 345,345,   1, 3500.00,    0.00,    4.95,   -3.63,   -1.58,   -1.42,    9.93,    9.87
 346,346,   1, 3500.00,    0.00,    4.95,   -3.72,   -1.67,   -1.52,    9.81,    9.75
 347,347,   1, 3500.00,    0.00,    4.95,   -3.81,   -1.77,   -1.62,    9.69,    9.63
 348,348,   1, 3500.00,    0.00,    4.95,   -3.90,   -1.86,   -1.72,    9.57,    9.51
 349,349,   1, 3500.00,    0.00,    4.95,   -3.99,   -1.95,   -1.81,    9.46,    9.40
 350,350,   1, 3500.00,    0.00,    4.95,   -4.07,   -2.03,   -1.90,    9.34,    9.28
 351,351,   1, 3500.00,    0.00,    4.95,   -4.15,   -2.11,   -1.99,    9.22,    9.16
 352,352,   1, 3500.00,    0.00,    4.95,   -4.23,   -2.19,   -2.07,    9.11,    9.04
 353,353,   1, 3500.00,    0.00,    4.95,   -4.30,   -2.27,   -2.15,    8.99,    8.93
 354,354,   1, 3500.00,    0.00,    4.95,   -4.37,   -2.34,   -2.23,    8.87,    8.81
 355,355,   1, 3500.00,    0.00,    4.95,   -4.44,   -2.40,   -2.30,    8.76,    8.70
 356,356,   1, 3500.00,    0.00,    4.95,   -4.50,   -2.47,   -2.37,    8.64,    8.58
 357,357,   1, 3500.00,    0.00,    4.95,   -4.56,   -2.53,   -2.43,    8.53,    8.47
 358,358,   1, 3500.00,    0.00,    4.95,   -4.61,   -2.59,   -2.50,    8.41,    8.35
 359,359,   1, 3500.00,    0.00,    4.95,   -4.66,   -2.64,   -2.55,    8.30,    8.24
 360,360,   1, 3500.00,    0.00,    4.95,   -4.71,   -2.69,   -2.61,    8.18,    8.12
 361,361,   1, 3500.00,    0.00,    4.95,   -4.76,   -2.73,   -2.66,    8.07,    8.01
 362,362,   1, 3500.00,    0.00,    4.95,   -4.80,   -2.78,   -2.71,    7.96,    7.90
 363,363,   1, 3500.00,    0.00,    4.95,   -4.83,   -2.81,   -2.75,    7.84,    7.79
 364,364,   1, 3500.00,    0.00,    4.95,   -4.87,   -2.85,   -2.79,    7.73,    7.68
 365,365,   1, 3500.00,    0.00,    4.95,   -4.90,   -2.88,   -2.83,    7.62,    7.57
 366,  1,   2, 3500.00,    0.00,    4.95,   -4.92,   -2.91,   -2.86,    7.51,    7.46
 367,  2,   2, 3500.00,    0.00,    4.95,   -4.94,   -2.93,   -2.89,    7.40,    7.35
 368,  3,   2, 3500.00,    0.00,    4.95,   -4.96,   -2.95,   -2.92,    7.29,    7.24
 369,  4,   2, 3500.00,    0.00,    4.95,   -4.98,   -2.97,   -2.94,    7.19,    7.13
 370,  5,   2, 3500.00,    0.00,    4.95,   -4.99,   -2.98,   -2.96,    7.08,    7.02
 371,  6,   2, 3500.00,    0.00,    4.95,   -5.00,   -2.99,   -2.97,    6.97,    6.92
 372,  7,   2, 3500.00,    0.00,    4.95,   -5.00,   -3.00,   -2.98,    6.87,    6.81
 373,  8,   2, 3500.00,    0.00,    4.95,   -5.00,   -3.00,   -2.99,    6.76,    6.71
 374,  9,   2, 3500.00,    0.00,    4.95,   -5.00,   -3.00,   -3.00,    6.66,    6.61
 375, 10,   2, 3500.00,    0.00,    4.95,   -4.99,   -2.99,   -3.00,    6.56,    6.51
 376, 11,   2, 3500.00,    0.00,    4.95,   -4.98,   -2.98,   -2.99,    6.46,    6.41
 377, 12,   2, 3500.00,    0.00,    4.95,   -4.96,   -2.97,   -2.98,    6.36,    6.31
 378, 13,   2, 3500.00,    0.00,    4.95,   -4.94,   -2.95,   -2.97,    6.26,    6.21
 379, 14,   2, 3500.00,    0.00,    4.95,   -4.92,   -2.93,   -2.96,    6.16,    6.11
 380, 15,   2, 3500.00,    0.00,    4.95,   -4.90,   -2.91,   -2.94,    6.06,    6.01
 381, 16,   2, 3500.00,    0.00,    4.95,   -4.87,   -2.88,   -2.92,    5.97,    5.92
 382, 17,   2, 3500.00,    0.00,    4.95,   -4.83,   -2.85,   -2.89,    5.87,    5.82
 383, 18,   2, 3500.00,    0.00,    4.95,   -4.80,   -2.81,   -2.86,    5.78,    5.73
 384, 19,   2, 3500.00,    0.00,    4.95,   -4.76,   -2.78,   -2.83,    5.69,    5.64
 385, 20,   2, 3500.00,    0.00,    4.95,   -4.71,   -2.73,   -2.79,    5.60,    5.55
 386, 21,   2, 3500.00,    0.00,    4.95,   -4.66,   -2.69,   -2.75,    5.51,    5.46
 387, 22,   2, 3500.00,    0.00,    4.95,   -4.61,   -2.64,   -2.71,    5.42,    5.37
 388, 23,   2, 3500.00,    0.00,    4.95,   -4.56,   -2.59,   -2.66,    5.33,    5.29
 389, 24,   2, 3500.00,    0.00,    4.95,   -4.50,   -2.53,   -2.61,    5.25,    5.20
 390, 25,   2, 3500.00,    0.00,    4.95,   -4.44,   -2.47,   -2.55,    5.16,    5.12
 391, 26,   2, 3500.00,    0.00,    4.95,   -4.37,   -2.40,   -2.50,    5.08,    5.04
 392, 27,   2, 3500.00,    0.00,    4.95,   -4.30,   -2.34,   -2.43,    5.00,    4.96
 393, 28,   2, 3500.00,    0.00,    4.95,   -4.23,   -2.27,   -2.37,    4.92,    4.88
 394, 29,   2, 3500.00,    0.00,    4.95,   -4.15,   -2.19,   -2.30,    4.84,    4.80
 395, 30,   2, 3500.00,    0.00,    4.95,   -4.07,   -2.11,   -2.23,    4.76,    4.72
 396, 31,   2, 3500.00,    0.00,    4.95,   -3.99,   -2.03,   -2.15,    4.69,    4.65
 397, 32,   2, 3500.00,    0.00,    4.95,   -3.90,   -1.95,   -2.07,    4.61,    4.58
 398, 33,   2, 3500.00,    0.00,    4.95,   -3.81,   -1.86,   -1.99,    4.54,    4.50
 399, 34,   2, 3500.00,    0.00,    4.95,   -3.72,   -1.77,   -1.90,    4.47,    4.44
 400, 35,   2, 3500.00,    0.00,    4.95,   -3.63,   -1.67,   -1.81,    4.40,    4.37
 401, 36,   2, 3500.00,    0.00,    4.95,   -3.53,   -1.58,   -1.72,    4.33,    4.30
 402, 37,   2, 3500.00,    0.00,    4.95,   -3.42,   -1.47,   -1.62,    4.27,    4.24
 403, 38,   2, 3500.00,    0.00,    4.95,   -3.32,   -1.37,   -1.52,    4.20,    4.17
 404, 39,   2, 3500.00,    0.00,    4.95,   -3.21,   -1.26,   -1.42,    4.14,    4.11
 405, 40,   2, 3500.00,    0.00,    4.95,   -3.09,   -1.15,   -1.31,    4.08,    4.05
 406, 41,   2, 3500.00,    0.00,    4.95,   -2.98,   -1.04,   -1.20,    4.02,    3.99
 407, 42,   2, 3500.00,    0.00,    4.95,   -2.86,   -0.92,   -1.09,    3.97,    3.94
 408, 43,   2, 3500.00,    0.00,    4.95,   -2.74,   -0.80,   -0.98,    3.91,    3.88
 409, 44,   2, 3500.00,    0.00,    4.95,   -2.61,   -0.68,   -0.86,    3.86,    3.83
 410, 45,   2, 3500.00,    0.00,    4.95,   -2.48,   -0.55,   -0.73,    3.80,    3.78
 411, 46,   2, 3500.00,    0.00,    4.95,   -2.35,   -0.42,   -0.61,    3.75,    3.73
 412, 47,   2, 3500.00,    0.00,    4.95,   -2.22,   -0.29,   -0.48,    3.71,    3.68
 413, 48,   2, 3500.00,    0.00,    4.95,   -2.08,   -0.15,   -0.35,    3.66,    3.64
 414, 49,   2, 3500.00,    0.00,    4.95,   -1.94,   -0.01,   -0.22,    3.61,    3.59
 415, 50,   2, 3500.00,    0.00,    4.95,   -1.80,    0.13,   -0.08,    3.57,    3.55
 416, 51,   2, 3500.00,    0.00,    4.95,   -1.66,    0.27,    0.06,    3.53,    3.51
 417, 52,   2, 3500.00,    0.00,    4.95,   -1.51,    0.42,    0.20,    3.49,    3.47
 418, 53,   2, 3500.00,    0.00,    4.95,   -1.36,    0.57,    0.35,    3.45,    3.44
 419, 54,   2, 3500.00,    0.00,    4.95,   -1.20,    0.72,    0.49,    3.42,    3.40
 420, 55,   2, 3500.00,    0.00,    4.95,   -1.05,    0.87,    0.64,    3.39,    3.37
 421, 56,   2, 3500.00,    0.00,    4.95,   -0.89,    1.03,    0.80,    3.35,    3.34
 422, 57,   2, 3500.00,    0.00,    4.95,   -0.73,    1.19,    0.95,    3.33,    3.31
 423, 58,   2, 3500.00,    0.00,    4.95,   -0.57,    1.35,    1.11,    3.30,    3.28
 424, 59,   2, 3500.00,    0.00,    4.95,   -0.40,    1.52,    1.27,    3.27,    3.26
 425, 60,   2, 3500.00,    0.00,    4.95,   -0.23,    1.68,    1.44,    3.25,    3.24
 426, 61,   2, 3500.00,    0.00,    4.95,   -0.06,    1.85,    1.60,    3.23,    3.22
 427, 62,   2, 3500.00,    0.00,    4.95,    0.11,    2.02,    1.77,    3.21,    3.20
 428, 63,   2, 3500.00,    0.00,    4.95,    0.28,    2.20,    1.94,    3.19,    3.18
 429, 64,   2, 3500.00,    0.00,    4.95,    0.46,    2.37,    2.11,    3.17,    3.17
 430, 65,   2, 3500.00,    0.00,    4.95,    0.64,    2.55,    2.29,    3.16,    3.15
 431, 66,   2, 3500.00,    0.00,    4.95,    0.82,    2.73,    2.46,    3.15,    3.14
 432, 67,   2, 3500.00,    0.00,    4.95,    1.00,    2.91,    2.64,    3.14,    3.13
 433, 68,   2, 3500.00,    0.00,    4.95,    1.19,    3.10,    2.82,    3.13,    3.13
 434, 69,   2, 3500.00,    0.00,    4.95,    1.37,    3.28,    3.01,    3.12,    3.12
 435, 70,   2, 3500.00,    0.00,    4.95,    1.56,    3.47,    3.19,    3.12,    3.12
 436, 71,   2, 3500.00,    0.00,    4.95,    1.75,    3.66,    3.38,    3.12,    3.12
 437, 72,   2, 3500.00,    0.00,    4.95,    1.95,    3.85,    3.56,    3.12,    3.12
 438, 73,   2, 3500.00,    0.00,    4.95,    2.14,    4.04,    3.76,    3.12,    3.12
 439, 74,   2, 3500.00,    0.00,    4.95,    2.33,    4.24,    3.95,    3.13,    3.13
 440, 75,   2, 3500.00,    0.00,    4.95,    2.53,    4.43,    4.14,    3.13,    3.14
 441, 76,   2, 3500.00,    0.00,    4.95,    2.73,    4.63,    4.34,    3.14,    3.14
 442, 77,   2, 3500.00,    0.00,    4.95,    2.93,    4.83,    4.53,    3.15,    3.16
 443, 78,   2, 3500.00,    0.00,    4.95,    3.13,    5.03,    4.73,    3.16,    3.17
 444, 79,   2, 3500.00,    0.00,    4.95,    3.33,    5.23,    4.93,    3.18,    3.18
 445, 80,   2, 3500.00,    0.00,    4.95,    3.54,    5.43,    5.13,    3.19,    3.20
 446, 81,   2, 3500.00,    0.00,    4.95,    3.74,    5.64,    5.33,    3.21,    3.22
 447, 82,   2, 3500.00,    0.00,    4.95,    3.95,    5.84,    5.54,    3.23,    3.24
 448, 83,   2, 3500.00,    0.00,    4.95,    4.15,    6.05,    5.74,    3.25,    3.26
 449, 84,   2, 3500.00,    0.00,    4.95,    4.36,    6.26,    5.95,    3.27,    3.29
 450, 85,   2, 3500.00,    0.00,    4.95,    4.57,    6.46,    6.15,    3.30,    3.31
 451, 86,   2, 3500.00,    0.00,    4.95,    4.78,    6.67,    6.36,    3.33,    3.34
 452, 87,   2, 3500.00,    0.00,    4.95,    4.99,    6.88,    6.57,    3.36,    3.37
 453, 88,   2, 3500.00,    0.00,    4.95,    5.20,    7.09,    6.78,    3.39,    3.41
 454, 89,   2, 3500.00,    0.00,    4.95,    5.41,    7.31,    6.99,    3.42,    3.44
 455, 90,   2, 3500.00,    0.00,    4.95,    5.62,    7.52,    7.20,    3.46,    3.48
 456, 91,   2, 3500.00,    0.00,    4.95,    5.84,    7.73,    7.41,    3.49,    3.52
 457, 92,   2, 3500.00,    0.00,    4.95,    6.05,    7.94,    7.62,    3.53,    3.56
 458, 93,   2, 3500.00,    0.00,    4.95,    6.26,    8.16,    7.84,    3.57,    3.60
 459, 94,   2, 3500.00,    0.00,    4.95,    6.48,    8.37,    8.05,    3.62,    3.64
 460, 95,   2, 3500.00,    0.00,    4.95,    6.69,    8.59,    8.27,    3.66,    3.69
 461, 96,   2, 3500.00,    0.00,    4.95,    6.91,    8.80,    8.48,    3.71,    3.73
 462, 97,   2, 3500.00,    0.00,    4.95,    7.12,    9.02,    8.69,    3.76,    3.78
 463, 98,   2, 3500.00,    0.00,    4.95,    7.34,    9.23,    8.91,    3.81,    3.83
 464, 99,   2, 3500.00,    0.00,    4.95,    7.55,    9.45,    9.12,    3.86,    3.89
 465,100,   2, 3500.00,    0.00,    4.95,    7.77,    9.66,    9.34,    3.91,    3.94
 466,101,   2, 3500.00,    0.00,    4.95,    7.98,    9.88,    9.55,    3.97,    4.00
 467,102,   2, 3500.00,    0.00,    4.95,    8.20,   10.09,    9.77,    4.02,    4.05
 468,103,   2, 3500.00,    0.00,    4.95,    8.41,   10.31,    9.98,    4.08,    4.11
 469,104,   2, 3500.00,    0.00,    4.95,    8.63,   10.52,   10.20,    4.14,    4.18
 470,105,   2, 3500.00,    0.00,    4.95,    8.84,   10.74,   10.41,    4.21,    4.24
 471,106,   2, 3500.00,    0.00,    4.95,    9.06,   10.95,   10.63,    4.27,    4.30
 472,107,   2, 3500.00,    0.00,    4.95,    9.27,   11.16,   10.84,    4.33,    4.37
 473,108,   2, 3500.00,    0.00,    4.95,    9.48,   11.38,   11.06,    4.40,    4.44
 474,109,   2, 3500.00,    0.00,    4.95,    9.69,   11.59,   11.27,    4.47,    4.51
 475,110,   2, 3500.00,    0.00,    4.95,    9.91,   11.80,   11.48,    4.54,    4.58
 476,111,   2, 3500.00,    0.00,    4.95,   10.12,   12.01,   11.69,    4.61,    4.65
 477,112,   2, 3500.00,    0.00,    4.95,   10.33,   12.22,   11.90,    4.69,    4.72
 478,113,   2, 3500.00,    0.00,    4.95,   10.54,   12.43,   12.12,    4.76,    4.80
 479,114,   2, 3500.00,    0.00,    4.95,   10.74,   12.64,   12.33,    4.84,    4.88
 480,115,   2, 3500.00,    0.00,    4.95,   10.95,   12.85,   12.53,    4.91,    4.96
 481,116,   2, 3500.00,    0.00,    4.95,   11.16,   13.05,   12.74,    4.99,    5.04
 482,117,   2, 3500.00,    0.00,    4.95,   11.36,   13.26,   12.95,    5.07,    5.12
 483,118,   2, 3500.00,    0.00,    4.95,   11.57,   13.46,   13.16,    5.16,    5.20
 484,119,   2, 3500.00,    0.00,    4.95,   11.77,   13.67,   13.36,    5.24,    5.28
 485,120,   2, 3500.00,    0.00,    4.95,   11.97,   13.87,   13.57,    5.32,    5.37
 486,121,   2, 3500.00,    0.00,    4.95,   12.17,   14.07,   13.77,    5.41,    5.46
 487,122,   2, 3500.00,    0.00,    4.95,   12.37,   14.27,   13.97,    5.50,    5.54
 488,123,   2, 3500.00,    0.00,    4.95,   12.57,   14.47,   14.17,    5.59,    5.63
 489,124,   2, 3500.00,    0.00,    4.95,   12.76,   14.67,   14.37,    5.68,    5.72
 490,125,   2, 3500.00,    0.00,    4.95,   12.96,   14.86,   14.57,    5.77,    5.81
 491,126,   2, 3500.00,    0.00,    4.95,   13.15,   15.05,   14.76,    5.86,    5.91
 492,127,   2, 3500.00,    0.00,    4.95,   13.34,   15.25,   14.96,    5.95,    6.00
 493,128,   2, 3500.00,    0.00,    4.95,   13.53,   15.44,   15.15,    6.05,    6.10
 494,129,   2, 3500.00,    0.00,    4.95,   13.72,   15.63,   15.34,    6.14,    6.19
 495,130,   2, 3500.00,    0.00,    4.95,   13.90,   15.81,   15.53,    6.24,    6.29
 496,131,   2, 3500.00,    0.00,    4.95,   14.09,   16.00,   15.72,    6.34,    6.39
 497,132,   2, 3500.00,    0.00,    4.95,   14.27,   16.18,   15.90,    6.43,    6.49
 498,133,   2, 3500.00,    0.00,    4.95,   14.45,   16.36,   16.09,    6.53,    6.59
 499,134,   2, 3500.00,    0.00,    4.95,   14.63,   16.54,   16.27,    6.64,    6.69
 500,135,   2, 3500.00,    0.00,    4.95,   14.80,   16.72,   16.45,    6.74,    6.79
 501,136,   2, 3500.00,    0.00,    4.95,   14.98,   16.89,   16.63,    6.84,    6.89
 502,137,   2, 3500.00,    0.00,    4.95,   15.15,   17.06,   16.80,    6.94,    7.00
 503,138,   2, 3500.00,    0.00,    4.95,   15.32,   17.23,   16.98,    7.05,    7.10
 504,139,   2, 3500.00,    0.00,    4.95,   15.48,   17.40,   17.15,    7.15,    7.21
 505,140,   2, 3500.00,    0.00,    4.95,   15.65,   17.57,   17.32,    7.26,    7.31
 506,141,   2, 3500.00,    0.00,    4.95,   15.81,   17.73,   17.48,    7.36,    7.42
 507,142,   2, 3500.00,    0.00,    4.95,   15.97,   17.89,   17.65,    7.47,    7.53
 508,143,   2, 3500.00,    0.00,    4.95,   16.13,   18.05,   17.81,    7.58,    7.64
 509,144,   2, 3500.00,    0.00,    4.95,   16.28,   18.20,   17.97,    7.69,    7.74
 510,145,   2, 3500.00,    0.00,    4.95,   16.43,   18.36,   18.12,    7.80,    7.85
 511,146,   2, 3500.00,    0.00,    4.95,   16.58,   18.51,   18.28,    7.91,    7.96
 512,147,   2, 3500.00,    0.00,    4.95,   16.73,   18.66,   18.43,    8.02,    8.07
 513,148,   2, 3500.00,    0.00,    4.95,   16.87,   18.80,   18.58,    8.13,    8.19
 514,149,   2, 3500.00,    0.00,    4.95,   17.01,   18.94,   18.73,    8.24,    8.30
 515,150,   2, 3500.00,    0.00,    4.95,   17.15,   19.08,   18.87,    8.35,    8.41
 516,151,   2, 3500.00,    0.00,    4.95,   17.29,   19.22,   19.01,    8.46,    8.52
 517,152,   2, 3500.00,    0.00,    4.95,   17.42,   19.35,   19.15,    8.57,    8.63
 518,153,   2, 3500.00,    0.00,    4.95,   17.55,   19.48,   19.28,    8.69,    8.75
 519,154,   2, 3500.00,    0.00,    4.95,   17.68,   19.61,   19.42,    8.80,    8.86
 520,155,   2, 3500.00,    0.00,    4.95,   17.80,   19.74,   19.55,    8.91,    8.97
 521,156,   2, 3500.00,    0.00,    4.95,   17.92,   19.86,   19.67,    9.03,    9.09
 522,157,   2, 3500.00,    0.00,    4.95,   18.04,   19.98,   19.80,    9.14,    9.20
 523,158,   2, 3500.00,    0.00,    4.95,   18.15,   20.09,   19.92,    9.26,    9.32
 524,159,   2, 3500.00,    0.00,    4.95,   18.26,   20.21,   20.03,    9.37,    9.43
 525,160,   2, 3500.00,    0.00,    4.95,   18.37,   20.32,   20.15,    9.48,    9.54
 526,161,   2, 3500.00,    0.00,    4.95,   18.47,   20.42,   20.26,    9.60,    9.66
 527,162,   2, 3500.00,    0.00,    4.95,   18.58,   20.53,   20.37,    9.71,    9.77
 528,163,   2, 3500.00,    0.00,    4.95,   18.67,   20.62,   20.47,    9.83,    9.89
 529,164,   2, 3500.00,    0.00,    4.95,   18.77,   20.72,   20.57,    9.94,   10.00
 530,165,   2, 3500.00,    0.00,    4.95,   18.86,   20.81,   20.67,   10.06,   10.12
 531,166,   2, 3500.00,    0.00,    4.95,   18.95,   20.90,   20.77,   10.17,   10.23
 532,167,   2, 3500.00,    0.00,    4.95,   19.03,   20.99,   20.86,   10.28,   10.34
 533,168,   2, 3500.00,    0.00,    4.95,   19.11,   21.07,   20.94,   10.40,   10.46
 534,169,   2, 3500.00,    0.00,    4.95,   19.19,   21.15,   21.03,   10.51,   10.57
 535,170,   2, 3500.00,    0.00,    4.95,   19.27,   21.23,   21.11,   10.63,   10.69
 536,171,   2, 3500.00,    0.00,    4.95,   19.34,   21.30,   21.19,   10.74,   10.80
 537,172,   2, 3500.00,    0.00,    4.95,   19.40,   21.37,   21.26,   10.85,   10.91
 538,173,   2, 3500.00,    0.00,    4.95,   19.47,   21.44,   21.33,   10.96,   11.02
 539,174,   2, 3500.00,    0.00,    4.95,   19.53,   21.50,   21.40,   11.08,   11.14
 540,175,   2, 3500.00,    0.00,    4.95,   19.59,   21.56,   21.47,   11.19,   11.25
 541,176,   2, 3500.00,    0.00,    4.95,   19.64,   21.61,   21.53,   11.30,   11.36
 542,177,   2, 3500.00,    0.00,    4.95,   19.69,   21.66,   21.58,   11.41,   11.47
 543,178,   2, 3500.00,    0.00,    4.95,   19.73,   21.71,   21.64,   11.52,   11.58
 544,179,   2, 3500.00,    0.00,    4.95,   19.78,   21.76,   21.68,   11.63,   11.69
 545,180,   2, 3500.00,    0.00,    4.95,   19.82,   21.80,   21.73,   11.74,   11.80
 546,181,   2, 3500.00,    0.00,    4.95,   19.85,   21.83,   21.77,   11.85,   11.91
 547,182,   2, 3500.00,    0.00,    4.95,   19.88,   21.87,   21.81,   11.96,   12.01
 548,183,   2, 3500.00,    0.00,    4.95,   19.91,   21.90,   21.85,   12.07,   12.12
 549,184,   2, 3500.00,    0.00,    4.95,   19.93,   21.92,   21.88,   12.17,   12.23
 550,185,   2, 3500.00,    0.00,    4.95,   19.95,   21.94,   21.91,   12.28,   12.33
 551,186,   2, 3500.00,    0.00,    4.95,   19.97,   21.96,   21.93,   12.38,   12.44
