Day of sim.,Day of year,Year,Radiation,Generation,Air,Floor,Lower wall,Upper wall,Feed,Total,Total step,          Total step adjusted,Steady state temp,Steady state used
  49, 49,   1,    -36.322,     -0.000,    174.680,     47.827,      0.000,    346.404,            -0.,           538.,       1936385.,       1936385.,-1.41,    F
  50, 50,   1,    -37.427,     -0.000,    166.835,     44.702,      0.000,    330.846,            -0.,           510.,       1835919.,       1835919.,-1.26,    F
  51, 51,   1,    -38.553,     -0.000,    159.066,     41.608,      0.000,    315.440,            -0.,           482.,       1736312.,       1736312.,-1.11,    F
  52, 52,   1,    -39.701,     -0.000,    151.373,     38.544,      0.000,    300.185,            -0.,           455.,       1637567.,       1637567.,-0.95,    F
  53, 53,   1,    -40.869,     -0.000,    143.757,     35.509,      0.000,    285.082,            -0.,           428.,       1539683.,       1539683.,-0.79,    F
  54, 54,   1,    -42.058,     -0.000,    136.218,     32.505,      0.000,    270.130,            -0.,           401.,       1442664.,       1442664.,-0.63,    F
  55, 55,   1,    -43.266,     -0.000,    128.754,     29.530,      0.000,    255.330,            -0.,           374.,       1346510.,       1346510.,-0.46,    F
  56, 56,   1,    -44.494,     -0.000,    121.368,     26.586,      0.000,    240.681,            -0.,           348.,       1251224.,       1251224.,-0.29,    F
  57, 57,   1,    -45.742,     -0.000,    114.057,     23.672,      0.000,    226.185,            -0.,           321.,       1156807.,       1156807.,-0.12,    F
  58, 58,   1,    -47.008,     -0.000,    106.824,     20.787,      0.000,    211.840,            -0.,           295.,       1063263.,       1063263., 0.05,    F
  59, 59,   1,    -48.293,     -0.000,     99.667,     17.933,      0.000,    197.648,            -0.,           270.,        970595.,        970595., 0.23,    F
  60, 60,   1,    -49.596,     -0.000,     92.588,     15.109,      0.000,    183.609,            -0.,           244.,        878806.,        878806., 0.41,    F
  61, 61,   1,    -50.917,     -0.000,     85.586,     12.315,      0.000,    169.723,            -0.,           219.,        787898.,        787898., 0.59,    F
  62, 62,   1,    -52.256,     -0.000,     78.661,      9.551,      0.000,    155.990,            -0.,           194.,        697876.,        697876., 0.77,    F
  63, 63,   1,    -53.611,     -0.000,     71.813,      6.818,      0.000,    142.411,            -0.,           169.,        608744.,        608744., 0.96,    F
  64, 64,   1,    -54.983,     -0.000,     65.044,      4.114,      0.000,    128.987,            -0.,           145.,        520506.,        520506., 1.15,    F
  65, 65,   1,    -56.371,     -0.000,     58.352,      1.442,     -0.000,    115.716,            -0.,           120.,        433165.,        433165., 1.34,    F
  66, 66,   1,    -57.775,     -0.000,     51.739,     -1.200,     -0.000,    102.602,            -0.,            96.,        346727.,        346727., 1.53,    F
  67, 67,   1,    -59.194,     -0.000,     45.204,     -3.812,     -0.000,     89.643,            -0.,            73.,        261196.,        261196., 1.72,    F
  68, 68,   1,    -60.629,     -0.000,     38.748,     -6.393,     -0.000,     76.840,            -0.,            49.,        176576.,        176576., 1.92,    F
  69, 69,   1,    -62.077,     -0.000,     32.371,     -8.943,     -0.000,     64.194,            -0.,            26.,         92874.,         92874., 2.12,    F
  70, 70,   1,    -63.540,     -0.000,     26.073,    -11.462,     -0.000,     51.705,            -0.,             3.,         10092.,         10092., 2.32,    F
  71, 71,   1,    -65.017,     -0.000,     19.855,    -13.950,     -0.000,     39.374,             0.,           -20.,        -71762.,        -71762., 2.52,    F
  72, 72,   1,    -66.506,     -0.000,     13.717,    -16.407,     -0.000,     27.202,             0.,           -42.,       -152685.,       -152685., 2.73,    F
  73, 73,   1,    -68.009,     -0.000,      7.659,    -18.833,     -0.000,     15.189,             0.,           -65.,       -232671.,       -232671., 2.94,    F
  74, 74,   1,    -69.524,     -0.000,      1.682,    -21.228,     -0.000,      3.335,             0.,           -87.,       -311713.,       -311713., 3.14,    F
  75, 75,   1,    -71.050,     -0.000,     -4.214,    -23.591,     -0.000,     -8.358,             0.,          -108.,       -389806.,       -389806., 3.35,    F
  76, 76,   1,    -72.589,     -0.000,    -10.030,    -25.923,     -0.000,    -19.890,             0.,          -130.,       -466946.,       -466946., 3.57,    F
  77, 77,   1,    -74.138,     -0.000,    -15.763,    -28.222,     -0.000,    -31.260,             0.,          -151.,       -543125.,       -543125., 3.78,    F
  78, 78,   1,    -75.697,     -0.000,    -21.415,    -30.490,     -0.000,    -42.467,             0.,          -172.,       -618339.,       -618339., 3.99,    F
  79, 79,   1,    -77.267,     -0.000,    -26.984,    -32.726,     -0.000,    -53.512,             0.,          -192.,       -692581.,       -692581., 4.21,    F
  80, 80,   1,    -78.846,     -0.000,    -32.471,    -34.930,     -0.000,    -64.393,             0.,          -213.,       -765846.,       -765846., 4.43,    F
  81, 81,   1,    -80.434,     -0.000,    -37.875,    -37.102,     -0.000,    -75.109,             0.,          -233.,       -838127.,       -838127., 4.64,    F
  82, 82,   1,    -82.031,     -0.000,    -43.196,    -39.241,     -0.000,    -85.660,             0.,          -253.,       -909418.,       -909418., 4.86,    F
  83, 83,   1,    -83.637,     -0.000,    -48.433,    -41.348,     -0.000,    -96.046,             0.,          -272.,       -979714.,       -979714., 5.08,    F
  84, 84,   1,    -85.250,     -0.000,    -53.586,    -43.423,     -0.000,   -106.265,             0.,          -291.,      -1049009.,      -1049009., 5.31,    F
  85, 85,   1,    -86.870,     -0.000,    -58.654,    -45.464,     -0.000,   -116.316,             0.,          -310.,      -1117295.,      -1117295., 5.53,    F
  86, 86,   1,    -88.496,     -0.000,    -63.638,    -47.473,     -0.000,   -126.200,             0.,          -329.,      -1184569.,      -1184569., 5.75,    F
  87, 87,   1,    -90.130,     -0.000,    -68.537,    -49.448,     -0.000,   -135.915,             0.,          -347.,      -1250823.,      -1250823., 5.98,    F
  88, 88,   1,    -91.768,     -0.000,    -73.351,    -51.391,     -0.000,   -145.460,             0.,          -366.,      -1316051.,      -1316051., 6.20,    F
  89, 89,   1,    -93.413,     -0.000,    -78.079,    -53.300,     -0.000,   -154.836,             0.,          -383.,      -1380248.,      -1380248., 6.43,    F
  90, 90,   1,    -95.062,     -0.000,    -82.721,    -55.176,     -0.000,   -164.041,             0.,          -401.,      -1443408.,      -1443408., 6.66,    F
  91, 91,   1,    -96.715,     -0.000,    -87.276,    -57.018,     -0.000,   -173.075,             0.,          -418.,      -1505524.,      -1505524., 6.88,    F
  92, 92,   1,    -98.372,     -0.000,    -91.745,    -58.827,     -0.000,   -181.936,             0.,          -435.,      -1566590.,      -1566590., 7.11,    F
  93, 93,   1,   -100.032,     -0.000,    -96.126,    -60.601,     -0.000,   -190.626,             0.,          -452.,      -1626602.,      -1626602., 7.34,    F
  94, 94,   1,   -101.696,     -0.000,   -100.420,    -62.342,     -0.000,   -199.141,             0.,          -468.,      -1685553.,      -1685553., 7.57,    F
  95, 95,   1,   -103.361,     -0.000,   -104.627,    -64.049,     -0.000,   -207.483,             0.,          -484.,      -1743438.,      -1743438., 7.80,    F
  96, 96,   1,   -105.029,     -0.000,   -108.745,    -65.721,     -0.000,   -215.651,             0.,          -500.,      -1800251.,      -1800251., 8.03,    F
  97, 97,   1,   -106.698,     -0.000,   -112.776,    -67.360,     -0.000,   -223.643,             0.,          -516.,      -1855986.,      -1855986., 8.26,    F
  98, 98,   1,   -108.367,     -0.000,   -116.717,    -68.963,     -0.000,   -231.459,             0.,          -531.,      -1910638.,      -1910638., 8.49,    F
  99, 99,   1,   -110.038,     -0.000,   -120.570,    -70.533,     -0.000,   -239.100,             0.,          -546.,      -1964202.,      -1964202., 8.72,    F
 100,100,   1,   -111.707,     -0.000,   -124.334,    -72.067,     -0.000,   -246.563,             0.,          -560.,      -2016673.,      -2016673., 8.95,    F
 101,101,   1,   -113.377,     -0.000,   -128.008,    -73.567,     -0.000,   -253.849,             0.,          -574.,      -2068045.,      -2068045., 9.18,    F
 102,102,   1,   -115.045,     -0.000,   -131.592,    -75.032,     -0.000,   -260.958,             0.,          -588.,      -2118313.,      -2118313., 9.41,    F
 103,103,   1,   -116.712,     -0.000,   -135.087,    -76.462,     -0.000,   -267.888,             0.,          -602.,      -2167474.,      -2167474., 9.64,    F
 104,104,   1,   -118.376,     -0.000,   -138.491,    -77.857,     -0.000,   -274.639,             0.,          -615.,      -2215521.,      -2215521., 9.87,    F
 105,105,   1,   -120.038,     -0.000,   -141.805,    -79.217,     -0.000,   -281.211,             0.,          -628.,      -2262450.,      -2262450.,10.09,    F
 106,106,   1,   -121.697,     -0.000,   -145.029,    -80.541,     -0.000,   -287.603,             0.,          -641.,      -2308257.,      -2308257.,10.32,    F
 107,107,   1,   -123.352,     -0.000,   -148.161,    -81.830,     -0.000,   -293.815,             0.,          -654.,      -2352937.,      -2352937.,10.55,    F
 108,108,   1,   -125.003,     -0.000,   -151.203,    -83.084,     -0.000,   -299.846,             0.,          -666.,      -2396486.,      -2396486.,10.78,    F
 109,109,   1,   -126.650,     -0.000,   -154.153,    -84.302,     -0.000,   -305.697,             0.,          -677.,      -2438901.,      -2438901.,11.01,    F
 110,110,   1,   -128.292,     -0.000,   -157.012,    -85.485,     -0.000,   -311.366,             0.,          -689.,      -2480176.,      -2480176.,11.23,    F
 111,111,   1,   -129.928,     -0.000,   -159.779,    -86.632,     -0.000,   -316.854,             0.,          -700.,      -2520309.,      -2520309.,11.46,    F
 112,112,   1,   -131.558,     -0.000,   -162.455,    -87.743,     -0.000,   -322.160,             0.,          -711.,      -2559296.,      -2559296.,11.68,    F
 113,113,   1,   -133.181,     -0.000,   -165.039,    -88.819,     -0.000,   -327.284,             0.,          -721.,      -2597132.,      -2597132.,11.91,    F
 114,114,   1,   -134.798,     -0.000,   -167.530,    -89.858,     -0.000,   -332.226,             0.,          -732.,      -2633816.,      -2633816.,12.13,    F
 115,115,   1,   -136.407,     -0.000,   -169.930,    -90.862,     -0.000,   -336.985,             0.,          -741.,      -2669344.,      -2669344.,12.35,    F
 116,116,   1,   -138.008,     -0.000,   -172.238,    -91.830,     -0.000,   -341.561,             0.,          -751.,      -2703714.,      -2703714.,12.57,    F
 117,117,   1,   -139.601,     -0.000,   -174.454,    -92.762,     -0.000,   -345.955,             0.,          -760.,      -2736922.,      -2736922.,12.79,    F
 118,118,   1,   -141.185,     -0.000,   -176.577,    -93.658,     -0.000,   -350.165,             0.,          -769.,      -2768966.,      -2768966.,13.01,    F
 119,119,   1,   -142.759,     -0.000,   -178.608,    -94.518,     -0.000,   -354.193,             0.,          -778.,      -2799844.,      -2799844.,13.23,    F
 120,120,   1,   -144.324,     -0.000,   -180.546,    -95.342,     -0.000,   -358.037,             0.,          -786.,      -2829554.,      -2829554.,13.44,    F
 121,121,   1,   -145.878,     -0.000,   -182.392,    -96.129,     -0.000,   -361.698,             0.,          -794.,      -2858093.,      -2858093.,13.66,    F
 122,122,   1,   -147.422,     -0.000,   -184.146,    -96.881,     -0.000,   -365.176,             0.,          -802.,      -2885461.,      -2885461.,13.87,    F
 123,123,   1,   -148.954,     -0.000,   -185.808,    -97.597,     -0.000,   -368.471,             0.,          -809.,      -2911656.,      -2911656.,14.08,    F
 124,124,   1,   -150.475,     -0.000,   -187.377,    -98.276,     -0.000,   -371.583,             0.,          -816.,      -2936675.,      -2936675.,14.29,    F
 125,125,   1,   -151.984,     -0.000,   -188.854,    -98.920,     -0.000,   -374.512,             0.,          -822.,      -2960519.,      -2960519.,14.50,    F
 126,126,   1,   -153.480,     -0.000,   -190.239,    -99.528,     -0.000,   -377.258,             0.,          -829.,      -2983186.,      -2983186.,14.70,    F
 127,127,   1,   -154.963,     -0.000,   -191.531,   -100.099,     -0.000,   -379.822,             0.,          -835.,      -3004677.,      -3004677.,14.91,    F
 128,128,   1,   -156.433,     -0.000,   -192.732,   -100.634,     -0.000,   -382.203,             0.,          -840.,      -3024990.,      -3024990.,15.11,    F
 129,129,   1,   -157.889,     -0.000,   -193.841,   -101.134,     -0.000,   -384.401,             0.,          -846.,      -3044125.,      -3044125.,15.31,    F
 130,130,   1,   -159.330,     -0.000,   -194.858,   -101.598,     -0.000,   -386.418,             0.,          -851.,      -3062082.,      -3062082.,15.51,    F
 131,131,   1,   -160.757,     -0.000,   -195.783,   -102.025,     -0.000,   -388.254,             0.,          -855.,      -3078863.,      -3078863.,15.71,    F
 132,132,   1,   -162.169,     -0.000,   -196.618,   -102.417,     -0.000,   -389.908,             0.,          -860.,      -3094467.,      -3094467.,15.90,    F
 133,133,   1,   -163.565,     -0.000,   -197.360,   -102.773,     -0.000,   -391.381,             0.,          -864.,      -3108895.,      -3108895.,16.10,    F
 134,134,   1,   -164.945,     -0.000,   -198.012,   -103.094,     -0.000,   -392.674,             0.,          -867.,      -3122148.,      -3122148.,16.29,    F
 135,135,   1,   -166.309,     -0.000,   -198.573,   -103.379,     -0.000,   -393.786,             0.,          -871.,      -3134228.,      -3134228.,16.47,    F
 136,136,   1,   -167.656,     -0.000,   -199.044,   -103.628,     -0.000,   -394.720,             0.,          -874.,      -3145136.,      -3145136.,16.66,    F
 137,137,   1,   -168.985,     -0.000,   -199.424,   -103.842,     -0.000,   -395.473,             0.,          -876.,      -3154872.,      -3154872.,16.84,    F
 138,138,   1,   -170.297,     -0.000,   -199.714,   -104.021,     -0.000,   -396.049,             0.,          -879.,      -3163440.,      -3163440.,17.03,    F
 139,139,   1,   -171.591,     -0.000,   -199.915,   -104.164,     -0.000,   -396.447,             0.,          -881.,      -3170841.,      -3170841.,17.20,    F
 140,140,   1,   -172.867,     -0.000,   -200.026,   -104.273,     -0.000,   -396.667,             0.,          -883.,      -3177079.,      -3177079.,17.38,    F
 141,141,   1,   -174.124,     -0.000,   -200.048,   -104.346,     -0.000,   -396.711,             0.,          -884.,      -3182155.,      -3182155.,17.55,    F
 142,142,   1,   -175.362,     -0.000,   -199.982,   -104.384,     -0.000,   -396.579,             0.,          -885.,      -3186074.,      -3186074.,17.73,    F
 143,143,   1,   -176.581,     -0.000,   -199.827,   -104.388,     -0.000,   -396.271,             0.,          -886.,      -3188835.,      -3188835.,17.89,    F
 144,144,   1,   -177.779,     -0.000,   -199.584,   -104.357,     -0.000,   -395.790,             0.,          -886.,      -3190447.,      -3190447.,18.06,    F
 145,145,   1,   -178.958,     -0.000,   -199.253,   -104.292,     -0.000,   -395.135,             0.,          -886.,      -3190912.,      -3190912.,18.22,    F
 146,146,   1,   -180.115,     -0.000,   -198.836,   -104.192,     -0.000,   -394.307,             0.,          -886.,      -3190233.,      -3190233.,18.38,    F
 147,147,   1,   -181.252,     -0.000,   -198.332,   -104.058,     -0.000,   -393.308,             0.,          -886.,      -3188414.,      -3188414.,18.54,    F
 148,148,   1,   -182.368,     -0.000,   -197.742,   -103.891,     -0.000,   -392.137,             0.,          -885.,      -3185460.,      -3185460.,18.69,    F
 149,149,   1,   -183.462,     -0.000,   -197.066,   -103.689,     -0.000,   -390.798,             0.,          -884.,      -3181377.,      -3181377.,18.84,    F
 150,150,   1,   -184.535,     -0.000,   -196.305,   -103.454,     -0.000,   -389.289,             0.,          -882.,      -3176169.,      -3176169.,18.99,    F
 151,151,   1,   -185.585,     -0.000,   -195.460,   -103.186,     -0.000,   -387.612,             0.,          -881.,      -3169839.,      -3169839.,19.14,    F
 152,152,   1,   -186.612,     -0.000,   -194.530,   -102.884,     -0.000,   -385.768,             0.,          -878.,      -3162395.,      -3162395.,19.28,    F
 153,153,   1,   -187.617,     -0.000,   -193.517,   -102.549,     -0.000,   -383.758,             0.,          -876.,      -3153841.,      -3153841.,19.42,    F
 154,154,   1,   -188.599,     -0.000,   -192.421,   -102.182,     -0.000,   -381.585,             0.,          -873.,      -3144186.,      -3144186.,19.56,    F
 155,155,   1,   -189.557,     -0.000,   -191.242,   -101.782,     -0.000,   -379.248,             0.,          -870.,      -3133436.,      -3133436.,19.69,    F
 156,156,   1,   -190.492,     -0.000,   -189.982,   -101.350,     -0.000,   -376.749,             0.,          -867.,      -3121596.,      -3121596.,19.82,    F
 157,157,   1,   -191.402,     -0.000,   -188.641,   -100.885,     -0.000,   -374.090,             0.,          -864.,      -3108673.,      -3108673.,19.94,    F
 158,158,   1,   -192.289,     -0.000,   -187.220,   -100.389,     -0.000,   -371.271,             0.,          -860.,      -3094673.,      -3094673.,20.07,    F
 159,159,   1,   -193.150,     -0.000,   -185.718,    -99.861,     -0.000,   -368.294,             0.,          -855.,      -3079604.,      -3079604.,20.19,    F
 160,160,   1,   -193.988,     -0.000,   -184.138,    -99.302,     -0.000,   -365.160,             0.,          -851.,      -3063475.,      -3063475.,20.30,    F
 161,161,   1,   -194.800,     -0.000,   -182.479,    -98.712,     -0.000,   -361.871,             0.,          -846.,      -3046293.,      -3046293.,20.41,    F
 162,162,   1,   -195.587,     -0.000,   -180.743,    -98.091,     -0.000,   -358.427,             0.,          -841.,      -3028065.,      -3028065.,20.52,    F
 163,163,   1,   -196.348,     -0.000,   -178.930,    -97.439,     -0.000,   -354.832,             0.,          -836.,      -3008801.,      -3008801.,20.63,    F
 164,164,   1,   -197.084,     -0.000,   -177.041,    -96.757,     -0.000,   -351.086,             0.,          -830.,      -2988509.,      -2988509.,20.73,    F
 165,165,   1,   -197.793,     -0.000,   -175.077,    -96.046,     -0.000,   -347.191,             0.,          -824.,      -2967197.,      -2967197.,20.83,    F
 166,166,   1,   -198.477,     -0.000,   -173.038,    -95.305,     -0.000,   -343.147,             0.,          -818.,      -2944874.,      -2944874.,20.92,    F
 167,167,   1,   -199.134,     -0.000,   -170.925,    -94.534,     -0.000,   -338.958,             0.,          -812.,      -2921549.,      -2921549.,21.02,    F
 168,168,   1,   -199.765,     -0.000,   -168.740,    -93.734,     -0.000,   -334.624,             0.,          -805.,      -2897234.,      -2897234.,21.10,    F
 169,169,   1,   -200.369,     -0.000,   -166.483,    -92.906,     -0.000,   -330.148,             0.,          -798.,      -2871937.,      -2871937.,21.19,    F
 170,170,   1,   -200.947,     -0.000,   -164.154,    -92.049,     -0.000,   -325.531,             0.,          -790.,      -2845667.,      -2845667.,21.27,    F
 171,171,   1,   -201.497,     -0.000,   -161.756,    -91.164,     -0.000,   -320.774,             0.,          -783.,      -2818437.,      -2818437.,21.34,    F
 172,172,   1,   -202.020,     -0.000,   -159.288,    -90.252,     -0.000,   -315.880,             0.,          -775.,      -2790255.,      -2790255.,21.42,    F
 173,173,   1,   -202.515,     -0.000,   -156.752,    -89.312,     -0.000,   -310.851,             0.,          -767.,      -2761132.,      -2761132.,21.49,    F
 174,174,   1,   -202.983,     -0.000,   -154.148,    -88.346,     -0.000,   -305.687,             0.,          -759.,      -2731080.,      -2731080.,21.55,    F
 175,175,   1,   -203.424,     -0.000,   -151.478,    -87.352,     -0.000,   -300.393,             0.,          -750.,      -2700111.,      -2700111.,21.61,    F
 176,176,   1,   -203.836,     -0.000,   -148.742,    -86.333,     -0.000,   -294.968,             0.,          -741.,      -2668235.,      -2668235.,21.67,    F
 177,177,   1,   -204.221,     -0.000,   -145.942,    -85.288,     -0.000,   -289.415,             0.,          -732.,      -2635464.,      -2635464.,21.72,    F
 178,178,   1,   -204.577,     -0.000,   -143.079,    -84.217,     -0.000,   -283.736,             0.,          -723.,      -2601810.,      -2601810.,21.77,    F
 179,179,   1,   -204.906,     -0.000,   -140.153,    -83.121,     -0.000,   -277.934,             0.,          -713.,      -2567283.,      -2567283.,21.82,    F
 180,180,   1,   -205.206,     -0.000,   -137.165,    -82.000,     -0.000,   -272.009,             0.,          -703.,      -2531897.,      -2531897.,21.86,    F
 181,181,   1,   -205.478,     -0.000,   -134.117,    -80.855,     -0.000,   -265.965,             0.,          -693.,      -2495666.,      -2495666.,21.90,    F
 182,182,   1,   -205.721,     -0.000,   -131.010,    -79.686,     -0.000,   -259.803,             0.,          -683.,      -2458600.,      -2458600.,21.94,    F
 183,183,   1,   -205.936,     -0.000,   -127.844,    -78.494,     -0.000,   -253.525,             0.,          -672.,      -2420712.,      -2420712.,21.97,    F
 184,184,   1,   -206.123,     -0.000,   -124.622,    -77.278,     -0.000,   -247.134,             0.,          -662.,      -2382016.,      -2382016.,21.99,    F
 185,185,   1,   -206.281,     -0.000,   -121.343,    -76.040,     -0.000,   -240.632,             0.,          -651.,      -2342527.,      -2342527.,22.02,    F
 186,186,   1,   -206.410,     -0.000,   -118.009,    -74.780,     -0.000,   -234.021,             0.,          -640.,      -2302257.,      -2302257.,22.03,    F
 187,187,   1,   -206.511,     -0.000,   -114.621,    -73.497,     -0.000,   -227.303,             0.,          -628.,      -2261219.,      -2261219.,22.05,    F
 188,188,   1,   -206.583,     -0.000,   -111.181,    -72.194,     -0.000,   -220.480,             0.,          -617.,      -2219427.,      -2219427.,22.06,    F
 189,189,   1,   -206.626,     -0.000,   -107.689,    -70.869,     -0.000,   -213.556,             0.,          -605.,      -2176897.,      -2176897.,22.07,    F
