Day of sim.,Day of year,Year,Radiation,Generation,Air,Floor,Lower wall,Upper wall,Feed,Total,Total step,          Total step adjusted,Steady state temp,Steady state used
  47, 47,   1,   -862.982,     -0.000,   9639.306,    -86.171,    438.703,   1893.672,            -0.,         11078.,      39880988.,      39880988., 1.57,    F
  48, 48,   1,   -889.779,     -0.000,   9458.018,   -112.978,    441.058,   1858.057,            -0.,         10809.,      38910784.,      38910784., 1.68,    F
  49, 49,   1,   -917.131,     -0.000,   9275.998,   -139.116,    443.453,   1822.299,            -0.,         10538.,      37937964.,      37937964., 1.79,    F
  50, 50,   1,   -945.032,     -0.000,   9093.287,   -164.583,    445.884,   1786.405,            -0.,         10267.,      36962732.,      36962732., 1.90,    F
  51, 51,   1,   -973.474,     -0.000,   8909.922,   -189.377,    448.350,   1750.382,            -0.,          9996.,      35985264.,      35985264., 2.02,    F
  52, 52,   1,  -1002.447,     -0.000,   8725.945,   -213.497,    450.847,   1714.239,            -0.,          9724.,      35005776.,      35005776., 2.13,    F
  53, 53,   1,  -1031.943,     -0.000,   8541.396,   -236.941,    453.374,   1677.984,            -0.,          9451.,      34024476.,      34024476., 2.25,    F
  54, 54,   1,  -1061.954,     -0.000,   8356.316,   -259.709,    455.929,   1641.624,            -0.,          9178.,      33041554.,      33041554., 2.38,    F
  55, 55,   1,  -1092.470,     -0.000,   8170.743,   -281.800,    458.508,   1605.168,            -0.,          8905.,      32057222.,      32057222., 2.50,    F
  56, 56,   1,  -1123.483,     -0.000,   7984.718,   -303.212,    461.110,   1568.623,            -0.,          8631.,      31071658.,      31071658., 2.63,    F
  57, 57,   1,  -1154.982,     -0.000,   7798.286,   -323.946,    463.733,   1531.998,            -0.,          8357.,      30085112.,      30085112., 2.76,    F
  58, 58,   1,  -1186.960,     -0.000,   7611.481,   -344.000,    466.374,   1495.299,            -0.,          8083.,      29097746.,      29097746., 2.89,    F
  59, 59,   1,  -1219.406,     -0.000,   7424.354,   -363.374,    469.030,   1458.538,            -0.,          7808.,      28109800.,      28109800., 3.02,    F
  60, 60,   1,  -1252.312,     -0.000,   7236.939,   -382.068,    471.701,   1421.719,            -0.,          7534.,      27121462.,      27121462., 3.16,    F
  61, 61,   1,  -1285.666,     -0.000,   7049.281,   -400.082,    474.382,   1384.853,            -0.,          7259.,      26132960.,      26132960., 3.29,    F
  62, 62,   1,  -1319.459,     -0.000,   6861.425,   -417.415,    477.074,   1347.948,            -0.,          6985.,      25144494.,      25144494., 3.43,    F
  63, 63,   1,  -1353.682,     -0.000,   6673.409,   -434.068,    479.772,   1311.012,            -0.,          6710.,      24156266.,      24156266., 3.57,    F
  64, 64,   1,  -1388.323,     -0.000,   6485.281,   -450.042,    482.475,   1274.054,            -0.,          6436.,      23168522.,      23168522., 3.72,    F
  65, 65,   1,  -1423.374,     -0.000,   6297.078,   -465.336,    485.180,   1237.081,            -0.,          6162.,      22181442.,      22181442., 3.86,    F
  66, 66,   1,  -1458.823,     -0.000,   6108.844,   -479.951,    487.886,   1200.102,            -0.,          5888.,      21195246.,      21195246., 4.01,    F
  67, 67,   1,  -1494.660,     -0.000,   5920.627,   -493.889,    490.590,   1163.126,            -0.,          5614.,      20210158.,      20210158., 4.16,    F
  68, 68,   1,  -1530.874,     -0.000,   5732.466,   -507.149,    493.291,   1126.161,            -0.,          5341.,      19226390.,      19226390., 4.31,    F
  69, 69,   1,  -1567.454,     -0.000,   5544.409,   -519.733,    495.985,   1089.216,            -0.,          5068.,      18244166.,      18244166., 4.46,    F
  70, 70,   1,  -1604.391,     -0.000,   5356.494,   -531.642,    498.672,   1052.300,            -0.,          4795.,      17263682.,      17263682., 4.61,    F
  71, 71,   1,  -1641.672,     -0.000,   5168.768,   -542.878,    501.348,   1015.421,            -0.,          4524.,      16285177.,      16285177., 4.77,    F
  72, 72,   1,  -1679.287,     -0.000,   4981.271,   -553.442,    504.012,    978.586,            -0.,          4252.,      15308836.,      15308836., 4.92,    F
  73, 73,   1,  -1717.225,     -0.000,   4794.050,   -563.335,    506.661,    941.806,            -0.,          3982.,      14334897.,      14334897., 5.08,    F
  74, 74,   1,  -1755.474,     -0.000,   4607.148,   -572.560,    509.295,    905.089,            -0.,          3712.,      13363572.,      13363572., 5.24,    F
  75, 75,   1,  -1794.022,     -0.000,   4420.612,   -581.118,    511.910,    868.443,            -0.,          3443.,      12395088.,      12395088., 5.40,    F
  76, 76,   1,  -1832.860,     -0.000,   4234.480,   -589.012,    514.504,    831.877,            -0.,          3175.,      11429648.,      11429648., 5.57,    F
  77, 77,   1,  -1871.974,     -0.000,   4048.800,   -596.244,    517.076,    795.399,            -0.,          2908.,      10467474.,      10467474., 5.73,    F
  78, 78,   1,  -1911.354,     -0.000,   3863.616,   -602.815,    519.624,    759.019,            -0.,          2641.,       9508784.,       9508784., 5.90,    F
  79, 79,   1,  -1950.988,     -0.000,   3678.967,   -608.729,    522.145,    722.745,            -0.,          2376.,       8553776.,       8553776., 6.06,    F
  80, 80,   1,  -1990.864,     -0.000,   3494.900,   -613.988,    524.639,    686.584,            -0.,          2112.,       7602680.,       7602680., 6.23,    F
  81, 81,   1,  -2030.970,     -0.000,   3311.460,   -618.596,    527.102,    650.547,            -0.,          1849.,       6655714.,       6655714., 6.40,    F
  82, 82,   1,  -2071.294,     -0.000,   3128.689,   -622.555,    529.533,    614.641,            -0.,          1587.,       5713082.,       5713082., 6.57,    F
  83, 83,   1,  -2111.825,     -0.000,   2946.631,   -625.868,    531.930,    578.875,            -0.,          1326.,       4775006.,       4775006., 6.74,    F
  84, 84,   1,  -2152.551,     -0.000,   2765.328,   -628.539,    534.291,    543.257,            -0.,          1067.,       3841688.,       3841688., 6.91,    F
  85, 85,   1,  -2193.458,     -0.000,   2584.826,   -630.570,    536.615,    507.797,            -0.,           809.,       2913358.,       2913358., 7.08,    F
  86, 86,   1,  -2234.536,     -0.000,   2405.165,   -631.966,    538.899,    472.502,            -0.,           553.,       1990205.,       1990205., 7.26,    F
  87, 87,   1,  -2275.772,     -0.000,   2226.390,   -632.730,    541.142,    437.381,            -0.,           298.,       1072455.,       1072455., 7.43,    F
  88, 88,   1,  -2317.154,     -0.000,   2048.547,   -632.866,    543.343,    402.443,            -0.,            45.,        160322.,        160322., 7.61,    F
  89, 89,   1,  -2358.669,     -0.000,   1871.673,   -632.378,    545.499,    367.696,             0.,          -207.,       -745989.,       -745989., 7.78,    F
  90, 90,   1,  -2400.306,     -0.000,   1695.810,   -631.271,    547.608,    333.147,             0.,          -457.,      -1646292.,      -1646292., 7.96,    F
  91, 91,   1,  -2442.052,     -0.000,   1521.005,   -629.548,    549.669,    298.806,             0.,          -706.,      -2540359.,      -2540359., 8.14,    F
  92, 92,   1,  -2483.894,     -0.000,   1347.299,   -627.214,    551.681,    264.681,             0.,          -952.,      -3427990.,      -3427990., 8.31,    F
  93, 93,   1,  -2525.820,     -0.000,   1174.732,   -624.274,    553.641,    230.780,             0.,         -1197.,      -4308982.,      -4308982., 8.49,    F
  94, 94,   1,  -2567.818,     -0.000,   1003.345,   -620.732,    555.549,    197.110,             0.,         -1440.,      -5183142.,      -5183142., 8.67,    F
  95, 95,   1,  -2609.875,     -0.000,    833.184,   -616.593,    557.402,    163.682,             0.,         -1681.,      -6050244.,      -6050244., 8.85,    F
  96, 96,   1,  -2651.979,     -0.000,    664.285,   -611.862,    559.198,    130.501,             0.,         -1919.,      -6910116.,      -6910116., 9.03,    F
  97, 97,   1,  -2694.118,     -0.000,    496.691,   -606.544,    560.938,     97.577,             0.,         -2156.,      -7762548.,      -7762548., 9.21,    F
  98, 98,   1,  -2736.278,     -0.000,    330.445,   -600.644,    562.618,     64.917,             0.,         -2391.,      -8607333.,      -8607333., 9.39,    F
  99, 99,   1,  -2778.448,     -0.000,    165.586,   -594.168,    564.238,     32.530,             0.,         -2623.,      -9444279.,      -9444279., 9.57,    F
 100,100,   1,  -2820.614,     -0.000,      2.149,   -587.121,    565.796,      0.422,             0.,         -2854.,     -10273217.,     -10273217., 9.75,    F
 101,101,   1,  -2862.765,     -0.000,   -159.822,   -579.509,    567.290,    -31.397,             0.,         -3082.,     -11093938.,     -11093938., 9.93,    F
 102,102,   1,  -2904.888,     -0.000,   -320.284,   -571.338,    568.720,    -62.921,             0.,         -3307.,     -11906237.,     -11906237.,10.11,    F
 103,103,   1,  -2946.970,     -0.000,   -479.205,   -562.613,    570.084,    -94.141,             0.,         -3531.,     -12709952.,     -12709952.,10.29,    F
 104,104,   1,  -2988.999,     -0.000,   -636.543,   -553.341,    571.380,   -125.051,             0.,         -3751.,     -13504884.,     -13504884.,10.47,    F
 105,105,   1,  -3030.963,     -0.000,   -792.262,   -543.528,    572.608,   -155.642,             0.,         -3970.,     -14290868.,     -14290868.,10.65,    F
 106,106,   1,  -3072.849,     -0.000,   -946.322,   -533.181,    573.765,   -185.908,             0.,         -4185.,     -15067696.,     -15067696.,10.83,    F
 107,107,   1,  -3114.644,     -0.000,  -1098.688,   -522.304,    574.852,   -215.841,             0.,         -4399.,     -15835221.,     -15835221.,11.01,    F
 108,108,   1,  -3156.337,     -0.000,  -1249.319,   -510.906,    575.865,   -245.433,             0.,         -4609.,     -16593232.,     -16593232.,11.19,    F
 109,109,   1,  -3197.914,     -0.000,  -1398.183,   -498.993,    576.806,   -274.677,             0.,         -4817.,     -17341574.,     -17341574.,11.37,    F
 110,110,   1,  -3239.364,     -0.000,  -1545.241,   -486.571,    577.671,   -303.567,             0.,         -5022.,     -18080082.,     -18080082.,11.55,    F
 111,111,   1,  -3280.674,     -0.000,  -1690.460,   -473.648,    578.461,   -332.096,             0.,         -5225.,     -18808574.,     -18808574.,11.73,    F
 112,112,   1,  -3321.833,     -0.000,  -1833.802,   -460.229,    579.173,   -360.256,             0.,         -5424.,     -19526880.,     -19526880.,11.90,    F
 113,113,   1,  -3362.827,     -0.000,  -1975.232,   -446.323,    579.808,   -388.040,             0.,         -5621.,     -20234838.,     -20234838.,12.08,    F
 114,114,   1,  -3403.645,     -0.000,  -2114.717,   -431.937,    580.364,   -415.443,             0.,         -5815.,     -20932280.,     -20932280.,12.26,    F
 115,115,   1,  -3444.275,     -0.000,  -2252.222,   -417.077,    580.840,   -442.456,             0.,         -6005.,     -21619050.,     -21619050.,12.43,    F
 116,116,   1,  -3484.704,     -0.000,  -2387.718,   -401.753,    581.235,   -469.075,             0.,         -6193.,     -22295000.,     -22295000.,12.61,    F
 117,117,   1,  -3524.921,     -0.000,  -2521.168,   -385.970,    581.548,   -495.291,             0.,         -6378.,     -22959966.,     -22959966.,12.78,    F
 118,118,   1,  -3564.913,     -0.000,  -2652.542,   -369.737,    581.778,   -521.100,             0.,         -6559.,     -23613810.,     -23613810.,12.96,    F
 119,119,   1,  -3604.669,     -0.000,  -2781.808,   -353.062,    581.925,   -546.495,             0.,         -6738.,     -24256370.,     -24256370.,13.13,    F
 120,120,   1,  -3644.178,     -0.000,  -2908.934,   -335.952,    581.987,   -571.469,             0.,         -6913.,     -24887512.,     -24887512.,13.30,    F
 121,121,   1,  -3683.427,     -0.000,  -3033.892,   -318.415,    581.964,   -596.018,             0.,         -7085.,     -25507088.,     -25507088.,13.47,    F
 122,122,   1,  -3722.404,     -0.000,  -3156.653,   -300.462,    581.854,   -620.134,             0.,         -7254.,     -26114958.,     -26114958.,13.64,    F
 123,123,   1,  -3761.099,     -0.000,  -3277.183,   -282.096,    581.659,   -643.813,             0.,         -7420.,     -26711002.,     -26711002.,13.81,    F
 124,124,   1,  -3799.499,     -0.000,  -3395.451,   -263.328,    581.375,   -667.047,             0.,         -7582.,     -27295026.,     -27295026.,13.98,    F
 125,125,   1,  -3837.594,     -0.000,  -3511.434,   -244.165,    581.004,   -689.832,             0.,         -7741.,     -27866954.,     -27866954.,14.14,    F
 126,126,   1,  -3875.371,     -0.000,  -3625.102,   -224.617,    580.545,   -712.163,             0.,         -7896.,     -28426632.,     -28426632.,14.31,    F
 127,127,   1,  -3912.821,     -0.000,  -3736.429,   -204.692,    579.996,   -734.033,             0.,         -8048.,     -28973944.,     -28973944.,14.47,    F
 128,128,   1,  -3949.931,     -0.000,  -3845.391,   -184.399,    579.357,   -755.439,             0.,         -8197.,     -29508798.,     -29508798.,14.64,    F
 129,129,   1,  -3986.691,     -0.000,  -3951.958,   -163.746,    578.628,   -776.375,             0.,         -8342.,     -30031032.,     -30031032.,14.80,    F
 130,130,   1,  -4023.089,     -0.000,  -4056.107,   -142.741,    577.809,   -796.835,             0.,         -8483.,     -30540554.,     -30540554.,14.96,    F
 131,131,   1,  -4059.116,     -0.000,  -4157.814,   -121.395,    576.898,   -816.816,             0.,         -8621.,     -31037246.,     -31037246.,15.12,    F
 132,132,   1,  -4094.760,     -0.000,  -4257.057,    -99.715,    575.895,   -836.312,             0.,         -8756.,     -31521008.,     -31521008.,15.27,    F
 133,133,   1,  -4130.012,     -0.000,  -4353.809,    -77.711,    574.800,   -855.319,             0.,         -8887.,     -31991730.,     -31991730.,15.43,    F
 134,134,   1,  -4164.858,     -0.000,  -4448.049,    -55.392,    573.613,   -873.833,             0.,         -9014.,     -32449310.,     -32449310.,15.58,    F
 135,135,   1,  -4199.292,     -0.000,  -4539.756,    -32.766,    572.333,   -891.849,             0.,         -9137.,     -32893666.,     -32893666.,15.73,    F
 136,136,   1,  -4233.302,     -0.000,  -4628.908,     -9.843,    570.961,   -909.363,             0.,         -9257.,     -33324674.,     -33324674.,15.88,    F
 137,137,   1,  -4266.876,     -0.000,  -4715.485,     13.368,    569.495,   -926.372,             0.,         -9373.,     -33742264.,     -33742264.,16.03,    F
 138,138,   1,  -4300.007,     -0.000,  -4799.468,     36.857,    567.935,   -942.870,             0.,         -9485.,     -34146340.,     -34146340.,16.18,    F
 139,139,   1,  -4332.685,     -0.000,  -4880.836,     60.615,    566.282,   -958.855,             0.,         -9594.,     -34536832.,     -34536832.,16.33,    F
 140,140,   1,  -4364.898,     -0.000,  -4959.574,     84.633,    564.536,   -974.324,             0.,         -9698.,     -34913664.,     -34913664.,16.47,    F
 141,141,   1,  -4396.638,     -0.000,  -5035.662,    108.901,    562.695,   -989.272,             0.,         -9799.,     -35276732.,     -35276732.,16.61,    F
 142,142,   1,  -4427.895,     -0.000,  -5109.084,    133.410,    560.760,  -1003.696,             0.,         -9896.,     -35625988.,     -35625988.,16.75,    F
 143,143,   1,  -4458.661,     -0.000,  -5179.824,    158.150,    558.732,  -1017.592,             0.,         -9989.,     -35961356.,     -35961356.,16.89,    F
 144,144,   1,  -4488.925,     -0.000,  -5247.866,    183.111,    556.609,  -1030.960,             0.,        -10079.,     -36282768.,     -36282768.,17.02,    F
 145,145,   1,  -4518.680,     -0.000,  -5313.198,    208.285,    554.393,  -1043.794,             0.,        -10164.,     -36590176.,     -36590176.,17.16,    F
 146,146,   1,  -4547.915,     -0.000,  -5375.802,    233.660,    552.082,  -1056.093,             0.,        -10245.,     -36883508.,     -36883508.,17.29,    F
 147,147,   1,  -4576.624,     -0.000,  -5435.668,    259.229,    549.678,  -1067.854,             0.,        -10323.,     -37162728.,     -37162728.,17.42,    F
 148,148,   1,  -4604.796,     -0.000,  -5492.780,    284.980,    547.181,  -1079.074,             0.,        -10397.,     -37427764.,     -37427764.,17.54,    F
 149,149,   1,  -4632.424,     -0.000,  -5547.131,    310.904,    544.589,  -1089.751,             0.,        -10466.,     -37678584.,     -37678584.,17.67,    F
 150,150,   1,  -4659.499,     -0.000,  -5598.709,    336.992,    541.905,  -1099.884,             0.,        -10532.,     -37915148.,     -37915148.,17.79,    F
 151,151,   1,  -4686.014,     -0.000,  -5647.500,    363.233,    539.127,  -1109.469,             0.,        -10594.,     -38137396.,     -38137396.,17.91,    F
 152,152,   1,  -4711.961,     -0.000,  -5693.500,    389.617,    536.257,  -1118.506,             0.,        -10651.,     -38345324.,     -38345324.,18.03,    F
 153,153,   1,  -4737.331,     -0.000,  -5736.699,    416.134,    533.294,  -1126.992,             0.,        -10705.,     -38538896.,     -38538896.,18.14,    F
 154,154,   1,  -4762.119,     -0.000,  -5777.085,    442.777,    530.239,  -1134.926,             0.,        -10755.,     -38718080.,     -38718080.,18.26,    F
 155,155,   1,  -4786.314,     -0.000,  -5814.659,    469.532,    527.092,  -1142.308,             0.,        -10801.,     -38882860.,     -38882860.,18.37,    F
 156,156,   1,  -4809.913,     -0.000,  -5849.405,    496.392,    523.854,  -1149.134,             0.,        -10843.,     -39033204.,     -39033204.,18.47,    F
 157,157,   1,  -4832.905,     -0.000,  -5881.325,    523.346,    520.525,  -1155.405,             0.,        -10880.,     -39169084.,     -39169084.,18.58,    F
 158,158,   1,  -4855.286,     -0.000,  -5910.415,    550.383,    517.106,  -1161.120,             0.,        -10914.,     -39290520.,     -39290520.,18.68,    F
 159,159,   1,  -4877.048,     -0.000,  -5936.665,    577.495,    513.596,  -1166.276,             0.,        -10944.,     -39397504.,     -39397504.,18.78,    F
 160,160,   1,  -4898.186,     -0.000,  -5960.078,    604.670,    509.997,  -1170.876,             0.,        -10969.,     -39490032.,     -39490032.,18.88,    F
 161,161,   1,  -4918.692,     -0.000,  -5980.649,    631.900,    506.309,  -1174.917,             0.,        -10991.,     -39568100.,     -39568100.,18.98,    F
 162,162,   1,  -4938.561,     -0.000,  -5998.375,    659.173,    502.533,  -1178.400,             0.,        -11009.,     -39631712.,     -39631712.,19.07,    F
 163,163,   1,  -4957.787,     -0.000,  -6013.260,    686.482,    498.669,  -1181.324,             0.,        -11022.,     -39680880.,     -39680880.,19.16,    F
 164,164,   1,  -4976.363,     -0.000,  -6025.300,    713.814,    494.718,  -1183.689,             0.,        -11032.,     -39715616.,     -39715616.,19.25,    F
 165,165,   1,  -4994.286,     -0.000,  -6034.498,    741.160,    490.680,  -1185.496,             0.,        -11038.,     -39735948.,     -39735948.,19.33,    F
 166,166,   1,  -5011.548,     -0.000,  -6040.852,    768.512,    486.557,  -1186.744,             0.,        -11039.,     -39741868.,     -39741868.,19.41,    F
 167,167,   1,  -5028.146,     -0.000,  -6044.370,    795.857,    482.349,  -1187.435,             0.,        -11037.,     -39733432.,     -39733432.,19.49,    F
 168,168,   1,  -5044.074,     -0.000,  -6045.053,    823.188,    478.057,  -1187.570,             0.,        -11031.,     -39710668.,     -39710668.,19.57,    F
 169,169,   1,  -5059.327,     -0.000,  -6042.905,    850.494,    473.682,  -1187.147,             0.,        -11020.,     -39673596.,     -39673596.,19.64,    F
 170,170,   1,  -5073.902,     -0.000,  -6037.928,    877.764,    469.224,  -1186.170,             0.,        -11006.,     -39622236.,     -39622236.,19.71,    F
 171,171,   1,  -5087.793,     -0.000,  -6030.135,    904.990,    464.685,  -1184.639,             0.,        -10988.,     -39556676.,     -39556676.,19.78,    F
 172,172,   1,  -5100.997,     -0.000,  -6019.524,    932.162,    460.065,  -1182.554,             0.,        -10966.,     -39476924.,     -39476924.,19.84,    F
 173,173,   1,  -5113.509,     -0.000,  -6006.108,    959.269,    455.365,  -1179.919,             0.,        -10940.,     -39383048.,     -39383048.,19.90,    F
 174,174,   1,  -5125.326,     -0.000,  -5989.892,    986.302,    450.586,  -1176.733,             0.,        -10910.,     -39275084.,     -39275084.,19.96,    F
 175,175,   1,  -5136.445,     -0.000,  -5970.890,   1013.252,    445.730,  -1173.000,             0.,        -10876.,     -39153124.,     -39153124.,20.02,    F
 176,176,   1,  -5146.862,     -0.000,  -5949.105,   1040.108,    440.796,  -1168.720,             0.,        -10838.,     -39017192.,     -39017192.,20.07,    F
 177,177,   1,  -5156.574,     -0.000,  -5924.554,   1066.861,    435.787,  -1163.897,             0.,        -10796.,     -38867364.,     -38867364.,20.12,    F
 178,178,   1,  -5165.578,     -0.000,  -5897.245,   1093.501,    430.702,  -1158.532,             0.,        -10751.,     -38703724.,     -38703724.,20.17,    F
 179,179,   1,  -5173.872,     -0.000,  -5867.185,   1120.021,    425.545,  -1152.627,             0.,        -10702.,     -38526324.,     -38526324.,20.21,    F
 180,180,   1,  -5181.453,     -0.000,  -5834.393,   1146.410,    420.314,  -1146.185,             0.,        -10649.,     -38335244.,     -38335244.,20.25,    F
 181,181,   1,  -5188.318,     -0.000,  -5798.882,   1172.658,    415.013,  -1139.208,             0.,        -10592.,     -38130576.,     -38130576.,20.29,    F
 182,182,   1,  -5194.467,     -0.000,  -5760.663,   1198.757,    409.641,  -1131.700,             0.,        -10531.,     -37912384.,     -37912384.,20.33,    F
 183,183,   1,  -5199.896,     -0.000,  -5719.753,   1224.696,    404.200,  -1123.663,             0.,        -10467.,     -37680768.,     -37680768.,20.36,    F
 184,184,   1,  -5204.604,     -0.000,  -5676.167,   1250.468,    398.691,  -1115.101,             0.,        -10399.,     -37435812.,     -37435812.,20.39,    F
