Day of sim.,Day of year,Year,Radiation,Generation,Air,Floor,Lower wall,Upper wall,Feed,Total,Total step,          Total step adjusted,Steady state temp,Steady state used
,,,(W),(W),(W),(W),(W),(W),(W),(W),(J),(J),,
day,doy,year,rad,gen,air,floor,lower_wall,upper_wall,feed,total,total_step,total_adjusted,          steady_state_used,steady_state_temp
 453, 88,   2,    -10.291,     -0.000,    -19.415,    -10.234,     -0.000,    -57.241,             0.,           -97.,       -349855.,             0., 5.98,    F
 454, 89,   2,    -10.476,     -0.000,    -20.206,    -10.552,     -0.000,    -59.573,             0.,          -101.,       -362903.,             0., 6.20,    F
 455, 90,   2,    -10.660,     -0.000,    -20.999,    -10.871,     -0.000,    -61.912,             0.,          -104.,       -375991.,             0., 6.43,    F
 456, 91,   2,    -10.846,     -0.000,    -21.794,    -11.190,     -0.000,    -64.257,             0.,          -108.,       -389114.,             0., 6.65,    F
 457, 92,   2,    -11.032,     -0.000,    -22.592,    -11.511,     -0.000,    -66.607,             0.,          -112.,       -402268.,             0., 6.88,    F
 458, 93,   2,    -11.218,     -0.000,    -23.390,    -11.832,     -0.000,    -68.962,             0.,          -115.,       -415448.,             0., 7.10,    F
 459, 94,   2,    -11.404,     -0.000,    -24.190,    -12.155,     -0.000,    -71.321,             0.,          -119.,       -428653.,             0., 7.33,    F
 460, 95,   2,    -11.591,     -0.000,    -24.992,    -12.477,     -0.000,    -73.683,             0.,          -123.,       -441876.,             0., 7.55,    F
 461, 96,   2,    -11.778,     -0.000,    -25.794,    -12.801,     -0.000,    -76.048,             0.,          -126.,       -455115.,             0., 7.78,    F
 462, 97,   2,    -11.965,     -0.000,    -26.597,    -13.125,     -0.000,    -78.415,             0.,          -130.,       -468365.,             0., 8.01,    F
 463, 98,   2,    -12.153,     -0.000,    -27.400,    -13.449,     -0.000,    -80.783,             0.,          -134.,       -481623.,             0., 8.23,    F
 464, 99,   2,    -12.340,     -0.000,    -28.203,    -13.774,     -0.000,    -83.151,             0.,          -137.,       -494885.,             0., 8.46,    F
 465,100,   2,    -12.527,     -0.000,    -29.007,    -14.098,     -0.000,    -85.520,             0.,          -141.,       -508146.,             0., 8.69,    F
 466,101,   2,    -12.714,     -0.000,    -29.810,    -14.423,     -0.000,    -87.887,             0.,          -145.,       -521403.,             0., 8.91,    F
 467,102,   2,    -12.901,     -0.000,    -30.612,    -14.748,     -0.000,    -90.253,             0.,          -149.,       -534652.,             0., 9.14,    F
 468,103,   2,    -13.088,     -0.000,    -31.414,    -15.072,     -0.000,    -92.617,             0.,          -152.,       -547889.,             0., 9.36,    F
 469,104,   2,    -13.275,     -0.000,    -32.214,    -15.397,     -0.000,    -94.978,             0.,          -156.,       -561110.,             0., 9.59,    F
 470,105,   2,    -13.461,     -0.000,    -33.014,    -15.721,     -0.000,    -97.335,             0.,          -160.,       -574311.,             0., 9.82,    F
 471,106,   2,    -13.647,     -0.000,    -33.812,    -16.044,     -0.000,    -99.687,             0.,          -163.,       -587488.,             0.,10.04,    F
 472,107,   2,    -13.833,     -0.000,    -34.608,    -16.367,     -0.000,   -102.035,             0.,          -167.,       -600637.,             0.,10.27,    F
 473,108,   2,    -14.018,     -0.000,    -35.402,    -16.690,     -0.000,   -104.377,             0.,          -170.,       -613755.,             0.,10.49,    F
 474,109,   2,    -14.203,     -0.000,    -36.195,    -17.012,     -0.000,   -106.712,             0.,          -174.,       -626837.,             0.,10.71,    F
 475,110,   2,    -14.387,     -0.000,    -36.984,    -17.333,     -0.000,   -109.040,             0.,          -178.,       -639880.,             0.,10.94,    F
 476,111,   2,    -14.570,     -0.000,    -37.017,    -17.348,     -0.000,   -109.137,             0.,          -181.,       -650602.,       -248181.,11.16,    F
 477,112,   2,    -14.753,     -0.000,    -35.632,    -16.790,     -0.000,   -105.053,             0.,          -177.,       -636172.,       -636172.,11.38,    F
 478,113,   2,    -14.935,     -0.000,    -34.313,    -16.259,     -0.000,   -101.166,             0.,          -171.,       -615656.,       -615656.,11.60,    F
 479,114,   2,    -15.117,     -0.000,    -33.058,    -15.754,     -0.000,    -97.465,             0.,          -166.,       -596154.,       -596154.,11.82,    F
 480,115,   2,    -15.297,     -0.000,    -31.863,    -15.274,     -0.000,    -93.940,             0.,          -160.,       -577609.,       -577609.,12.04,    F
 481,116,   2,    -15.477,     -0.000,    -30.723,    -14.816,     -0.000,    -90.582,             0.,          -156.,       -559968.,       -559968.,12.26,    F
 482,117,   2,    -15.655,     -0.000,    -29.638,    -14.380,     -0.000,    -87.380,             0.,          -151.,       -543180.,       -543180.,12.47,    F
 483,118,   2,    -15.833,     -0.000,    -28.602,    -13.965,     -0.000,    -84.327,             0.,          -146.,       -527198.,       -527198.,12.69,    F
 484,119,   2,    -16.009,     -0.000,    -27.614,    -13.569,     -0.000,    -81.413,             0.,          -142.,       -511975.,       -511975.,12.90,    F
 485,120,   2,    -16.185,     -0.000,    -26.670,    -13.191,     -0.000,    -78.632,             0.,          -138.,       -497469.,       -497469.,13.12,    F
 486,121,   2,    -16.359,     -0.000,    -25.769,    -12.830,     -0.000,    -75.975,             0.,          -134.,       -483638.,       -483638.,13.33,    F
 487,122,   2,    -16.532,     -0.000,    -24.908,    -12.486,     -0.000,    -73.435,             0.,          -131.,       -470444.,       -470444.,13.54,    F
 488,123,   2,    -16.704,     -0.000,    -24.084,    -12.157,     -0.000,    -71.007,             0.,          -127.,       -457851.,       -457851.,13.74,    F
 489,124,   2,    -16.875,     -0.000,    -23.296,    -11.843,     -0.000,    -68.682,             0.,          -124.,       -445822.,       -445822.,13.95,    F
 490,125,   2,    -17.044,     -0.000,    -22.541,    -11.542,     -0.000,    -66.457,             0.,          -121.,       -434327.,       -434327.,14.16,    F
 491,126,   2,    -17.212,     -0.000,    -21.817,    -11.254,     -0.000,    -64.324,             0.,          -118.,       -423333.,       -423333.,14.36,    F
 492,127,   2,    -17.378,     -0.000,    -21.124,    -10.978,     -0.000,    -62.278,             0.,          -115.,       -412811.,       -412811.,14.56,    F
 493,128,   2,    -17.543,     -0.000,    -20.458,    -10.714,     -0.000,    -60.315,             0.,          -112.,       -402732.,       -402732.,14.76,    F
 494,129,   2,    -17.706,     -0.000,    -19.818,    -10.461,     -0.000,    -58.429,             0.,          -109.,       -393072.,       -393072.,14.96,    F
 495,130,   2,    -17.868,     -0.000,    -19.203,    -10.218,     -0.000,    -56.617,             0.,          -107.,       -383803.,       -383803.,15.16,    F
 496,131,   2,    -18.028,     -0.000,    -18.612,     -9.984,     -0.000,    -54.873,             0.,          -104.,       -374904.,       -374904.,15.35,    F
 497,132,   2,    -18.186,     -0.000,    -18.042,     -9.759,     -0.000,    -53.193,             0.,          -102.,       -366350.,       -366350.,15.54,    F
 498,133,   2,    -18.343,     -0.000,    -17.493,     -9.543,     -0.000,    -51.574,             0.,           -99.,       -358122.,       -358122.,15.73,    F
 499,134,   2,    -18.497,     -0.000,    -16.963,     -9.335,     -0.000,    -50.012,             0.,           -97.,       -350198.,       -350198.,15.92,    F
 500,135,   2,    -18.650,     -0.000,    -16.451,     -9.134,     -0.000,    -48.504,             0.,           -95.,       -342560.,       -342560.,16.10,    F
 501,136,   2,    -18.801,     -0.000,    -15.957,     -8.941,     -0.000,    -47.045,             0.,           -93.,       -335190.,       -335190.,16.29,    F
 502,137,   2,    -18.950,     -0.000,    -15.478,     -8.754,     -0.000,    -45.634,             0.,           -91.,       -328071.,       -328071.,16.47,    F
 503,138,   2,    -19.098,     -0.000,    -15.015,     -8.573,     -0.000,    -44.268,             0.,           -89.,       -321186.,       -321186.,16.65,    F
 504,139,   2,    -19.243,     -0.000,    -14.565,     -8.398,     -0.000,    -42.943,             0.,           -87.,       -314521.,       -314521.,16.82,    F
 505,140,   2,    -19.386,     -0.000,    -14.129,     -8.229,     -0.000,    -41.656,             0.,           -86.,       -308062.,       -308062.,17.00,    F
 506,141,   2,    -19.527,     -0.000,    -13.705,     -8.065,     -0.000,    -40.407,             0.,           -84.,       -301793.,       -301793.,17.17,    F
 507,142,   2,    -19.666,     -0.000,    -13.293,     -7.905,     -0.000,    -39.191,             0.,           -82.,       -295703.,       -295703.,17.34,    F
 508,143,   2,    -19.802,     -0.000,    -12.891,     -7.750,     -0.000,    -38.007,             0.,           -80.,       -289780.,       -289780.,17.50,    F
 509,144,   2,    -19.937,     -0.000,    -12.500,     -7.600,     -0.000,    -36.853,             0.,           -79.,       -284011.,       -284011.,17.67,    F
 510,145,   2,    -20.069,     -0.000,    -12.118,     -7.453,     -0.000,    -35.727,             0.,           -77.,       -278387.,       -278387.,17.83,    F
 511,146,   2,    -20.199,     -0.000,    -11.745,     -7.310,     -0.000,    -34.627,             0.,           -76.,       -272897.,       -272897.,17.98,    F
 512,147,   2,    -20.326,     -0.000,    -11.380,     -7.170,     -0.000,    -33.551,             0.,           -74.,       -267531.,       -267531.,18.14,    F
 513,148,   2,    -20.451,     -0.000,    -11.023,     -7.034,     -0.000,    -32.498,             0.,           -73.,       -262281.,       -262281.,18.29,    F
 514,149,   2,    -20.574,     -0.000,    -10.673,     -6.901,     -0.000,    -31.466,             0.,           -71.,       -257137.,       -257137.,18.44,    F
 515,150,   2,    -20.694,     -0.000,    -10.329,     -6.770,     -0.000,    -30.454,             0.,           -70.,       -252092.,       -252092.,18.58,    F
 516,151,   2,    -20.812,     -0.000,     -9.992,     -6.642,     -0.000,    -29.460,             0.,           -69.,       -247137.,       -247137.,18.73,    F
 517,152,   2,    -20.927,     -0.000,     -9.661,     -6.517,     -0.000,    -28.483,             0.,           -67.,       -242267.,       -242267.,18.87,    F
 518,153,   2,    -21.040,     -0.000,     -9.335,     -6.394,     -0.000,    -27.522,             0.,           -66.,       -237474.,       -237474.,19.00,    F
 519,154,   2,    -21.150,     -0.000,     -9.014,     -6.273,     -0.000,    -26.575,             0.,           -65.,       -232752.,       -232752.,19.14,    F
 520,155,   2,    -21.257,     -0.000,     -8.697,     -6.154,     -0.000,    -25.642,             0.,           -63.,       -228094.,       -228094.,19.27,    F
 521,156,   2,    -21.362,     -0.000,     -8.385,     -6.037,     -0.000,    -24.722,             0.,           -62.,       -223496.,       -223496.,19.40,    F
 522,157,   2,    -21.464,     -0.000,     -8.077,     -5.922,     -0.000,    -23.813,             0.,           -61.,       -218952.,       -218952.,19.52,    F
 523,158,   2,    -21.564,     -0.000,     -7.772,     -5.808,     -0.000,    -22.915,             0.,           -60.,       -214457.,       -214457.,19.64,    F
 524,159,   2,    -21.660,     -0.000,     -7.471,     -5.695,     -0.000,    -22.027,             0.,           -58.,       -210006.,       -210006.,19.76,    F
 525,160,   2,    -21.754,     -0.000,     -7.173,     -5.584,     -0.000,    -21.148,             0.,           -57.,       -205596.,       -205596.,19.87,    F
 526,161,   2,    -21.845,     -0.000,     -6.878,     -5.475,     -0.000,    -20.278,             0.,           -56.,       -201223.,       -201223.,19.98,    F
 527,162,   2,    -21.934,     -0.000,     -6.585,     -5.366,     -0.000,    -19.416,             0.,           -55.,       -196881.,       -196881.,20.09,    F
 528,163,   2,    -22.019,     -0.000,     -6.295,     -5.259,     -0.000,    -18.560,             0.,           -53.,       -192569.,       -192569.,20.20,    F
 529,164,   2,    -22.102,     -0.000,     -6.007,     -5.152,     -0.000,    -17.712,             0.,           -52.,       -188282.,       -188282.,20.30,    F
 530,165,   2,    -22.181,     -0.000,     -5.722,     -5.047,     -0.000,    -16.869,             0.,           -51.,       -184018.,       -184018.,20.39,    F
 531,166,   2,    -22.258,     -0.000,     -5.438,     -4.942,     -0.000,    -16.032,             0.,           -50.,       -179773.,       -179773.,20.49,    F
 532,167,   2,    -22.332,     -0.000,     -5.155,     -4.838,     -0.000,    -15.200,             0.,           -49.,       -175546.,       -175546.,20.58,    F
 533,168,   2,    -22.402,     -0.000,     -4.875,     -4.735,     -0.000,    -14.373,             0.,           -48.,       -171334.,       -171334.,20.66,    F
 534,169,   2,    -22.470,     -0.000,     -4.596,     -4.632,     -0.000,    -13.550,             0.,           -46.,       -167135.,       -167135.,20.75,    F
 535,170,   2,    -22.535,     -0.000,     -4.318,     -4.530,     -0.000,    -12.731,             0.,           -45.,       -162945.,       -162945.,20.82,    F
 536,171,   2,    -22.596,     -0.000,     -4.041,     -4.429,     -0.000,    -11.915,             0.,           -44.,       -158765.,       -158765.,20.90,    F
 537,172,   2,    -22.655,     -0.000,     -3.766,     -4.328,     -0.000,    -11.103,             0.,           -43.,       -154591.,       -154591.,20.97,    F
 538,173,   2,    -22.711,     -0.000,     -3.491,     -4.228,     -0.000,    -10.294,             0.,           -42.,       -150423.,       -150423.,21.04,    F
 539,174,   2,    -22.763,     -0.000,     -3.218,     -4.128,     -0.000,     -9.487,             0.,           -41.,       -146258.,       -146258.,21.10,    F
 540,175,   2,    -22.813,     -0.000,     -2.945,     -4.028,     -0.000,     -8.683,             0.,           -39.,       -142097.,       -142097.,21.16,    F
 541,176,   2,    -22.859,     -0.000,     -2.673,     -3.929,     -0.000,     -7.882,             0.,           -38.,       -137937.,       -137937.,21.22,    F
 542,177,   2,    -22.902,     -0.000,     -2.402,     -3.830,     -0.000,     -7.082,             0.,           -37.,       -133777.,       -133777.,21.27,    F
 543,178,   2,    -22.942,     -0.000,     -2.132,     -3.732,     -0.000,     -6.285,             0.,           -36.,       -129617.,       -129617.,21.32,    F
 544,179,   2,    -22.979,     -0.000,     -1.862,     -3.633,     -0.000,     -5.490,             0.,           -35.,       -125455.,       -125455.,21.37,    F
 545,180,   2,    -23.012,     -0.000,     -1.593,     -3.536,     -0.000,     -4.696,             0.,           -34.,       -121292.,       -121292.,21.41,    F
 546,181,   2,    -23.043,     -0.000,     -1.324,     -3.438,     -0.000,     -3.904,             0.,           -33.,       -117126.,       -117126.,21.45,    F
 547,182,   2,    -23.070,     -0.000,     -1.056,     -3.341,     -0.000,     -3.114,             0.,           -31.,       -112957.,       -112957.,21.48,    F
 548,183,   2,    -23.094,     -0.000,     -0.788,     -3.243,     -0.000,     -2.325,             0.,           -30.,       -108784.,       -108784.,21.51,    F
 549,184,   2,    -23.115,     -0.000,     -0.521,     -3.146,     -0.000,     -1.537,             0.,           -29.,       -104608.,       -104608.,21.54,    F
 550,185,   2,    -23.133,     -0.000,     -0.255,     -3.050,     -0.000,     -0.751,             0.,           -28.,       -100428.,       -100428.,21.56,    F
 551,186,   2,    -23.147,     -0.000,      0.011,     -2.953,     -0.000,      0.034,             0.,           -27.,        -96244.,        -96244.,21.58,    F
 552,187,   2,    -23.159,     -0.000,      0.277,     -2.857,     -0.000,      0.817,             0.,           -26.,        -92055.,        -92055.,21.59,    F
 553,188,   2,    -23.167,     -0.000,      0.542,     -2.761,     -0.000,      1.599,             0.,           -24.,        -87861.,        -87861.,21.60,    F
 554,189,   2,    -23.172,     -0.000,      0.807,     -2.665,     -0.000,      2.380,             0.,           -23.,        -83664.,        -83664.,21.61,    F
 555,190,   2,    -23.173,     -0.000,      1.071,     -2.569,     -0.000,      3.159,             0.,           -22.,        -79462.,        -79462.,21.61,    F
 556,191,   2,    -23.172,     -0.000,      1.335,     -2.474,     -0.000,      3.936,             0.,           -21.,        -75256.,        -75256.,21.61,    F
 557,192,   2,    -23.167,     -0.000,      1.598,     -2.379,     -0.000,      4.713,             0.,           -20.,        -71047.,        -71047.,21.60,    F
 558,193,   2,    -23.159,     -0.000,      1.861,     -2.284,     -0.000,      5.487,             0.,           -19.,        -66834.,        -66834.,21.60,    F
 559,194,   2,    -23.147,     -0.000,      2.123,     -2.189,     -0.000,      6.260,             0.,           -17.,        -62618.,        -62618.,21.58,    F
 560,195,   2,    -23.133,     -0.000,      2.385,     -2.094,     -0.000,      7.032,             0.,           -16.,        -58400.,        -58400.,21.57,    F
 561,196,   2,    -23.115,     -0.000,      2.646,     -2.000,     -0.000,      7.801,             0.,           -15.,        -54179.,        -54179.,21.54,    F
 562,197,   2,    -23.094,     -0.000,      2.906,     -1.906,     -0.000,      8.569,             0.,           -14.,        -49956.,        -49956.,21.52,    F
 563,198,   2,    -23.070,     -0.000,      3.166,     -1.812,     -0.000,      9.335,             0.,           -13.,        -45732.,        -45732.,21.49,    F
 564,199,   2,    -23.043,     -0.000,      3.425,     -1.718,     -0.000,     10.099,             0.,           -12.,        -41507.,        -41507.,21.46,    F
 565,200,   2,    -23.012,     -0.000,      3.684,     -1.625,     -0.000,     10.860,             0.,           -10.,        -37281.,        -37281.,21.42,    F
 566,201,   2,    -22.979,     -0.000,      3.941,     -1.531,     -0.000,     11.620,             0.,            -9.,        -33056.,        -33056.,21.38,    F
 567,202,   2,    -22.942,     -0.000,      4.198,     -1.439,     -0.000,     12.377,             0.,            -8.,        -28833.,        -28833.,21.34,    F
 568,203,   2,    -22.902,     -0.000,      4.454,     -1.346,     -0.000,     13.131,             0.,            -7.,        -24611.,        -24611.,21.29,    F
 569,204,   2,    -22.859,     -0.000,      4.709,     -1.254,     -0.000,     13.883,             0.,            -6.,        -20391.,        -20391.,21.24,    F
 570,205,   2,    -22.813,     -0.000,      4.963,     -1.162,     -0.000,     14.633,             0.,            -4.,        -16175.,        -16175.,21.18,    F
 571,206,   2,    -22.763,     -0.000,      5.216,     -1.071,     -0.000,     15.379,             0.,            -3.,        -11962.,        -11962.,21.13,    F
 572,207,   2,    -22.711,     -0.000,      5.468,     -0.980,     -0.000,     16.122,             0.,            -2.,         -7755.,         -7755.,21.06,    F
 573,208,   2,    -22.655,     -0.000,      5.719,     -0.889,     -0.000,     16.862,             0.,            -1.,         -3553.,         -3553.,21.00,    F
 574,209,   2,    -22.596,     -0.000,      5.969,     -0.798,     -0.000,     17.599,            -0.,             0.,           642.,           642.,20.93,    F
 575,210,   2,    -22.535,     -0.000,      6.218,     -0.708,     -0.000,     18.333,            -0.,             1.,          4830.,          4830.,20.85,    F
 576,211,   2,    -22.470,     -0.000,      6.466,     -0.619,     -0.000,     19.063,            -0.,             3.,          9010.,          9010.,20.77,    F
 577,212,   2,    -22.402,     -0.000,      6.712,     -0.530,     -0.000,     19.789,            -0.,             4.,         13181.,         13181.,20.69,    F
 578,213,   2,    -22.332,     -0.000,      6.957,     -0.441,     -0.000,     20.511,            -0.,             5.,         17342.,         17342.,20.61,    F
 579,214,   2,    -22.258,     -0.000,      7.200,     -0.353,     -0.000,     21.229,            -0.,             6.,         21493.,         21493.,20.52,    F
 580,215,   2,    -22.181,     -0.000,      7.443,     -0.266,     -0.000,     21.943,            -0.,             7.,         25631.,         25631.,20.43,    F
 581,216,   2,    -22.102,     -0.000,      7.683,     -0.179,      0.000,     22.653,            -0.,             8.,         29757.,         29757.,20.33,    F
 582,217,   2,    -22.019,     -0.000,      7.922,     -0.092,      0.000,     23.358,            -0.,             9.,         33869.,         33869.,20.23,    F
 583,218,   2,    -21.934,     -0.000,      8.160,     -0.006,      0.000,     24.058,            -0.,            11.,         37966.,         37966.,20.13,    F
 584,219,   2,    -21.845,     -0.000,      8.396,      0.079,      0.000,     24.754,            -0.,            12.,         42047.,         42047.,20.02,    F
 585,220,   2,    -21.754,     -0.000,      8.630,      0.164,      0.000,     25.444,            -0.,            13.,         46113.,         46113.,19.91,    F
 586,221,   2,    -21.660,     -0.000,      8.863,      0.248,      0.000,     26.129,            -0.,            14.,         50160.,         50160.,19.80,    F
 587,222,   2,    -21.564,     -0.000,      9.093,      0.332,      0.000,     26.809,            -0.,            15.,         54189.,         54189.,19.68,    F
 588,223,   2,    -21.464,     -0.000,      9.322,      0.415,      0.000,     27.484,            -0.,            16.,         58198.,         58198.,19.56,    F
 589,224,   2,    -21.362,     -0.000,      9.549,      0.497,      0.000,     28.152,            -0.,            17.,         62187.,         62187.,19.44,    F
 590,225,   2,    -21.257,     -0.000,      9.774,      0.578,      0.000,     28.815,            -0.,            18.,         66154.,         66154.,19.31,    F
 591,226,   2,    -21.150,     -0.000,      9.996,      0.659,      0.000,     29.472,            -0.,            19.,         70099.,         70099.,19.19,    F
 592,227,   2,    -21.040,     -0.000,     10.217,      0.739,      0.000,     30.123,            -0.,            21.,         74020.,         74020.,19.05,    F
 593,228,   2,    -20.927,     -0.000,     10.436,      0.818,      0.000,     30.767,            -0.,            22.,         77916.,         77916.,18.92,    F
 594,229,   2,    -20.812,     -0.000,     10.652,      0.897,      0.000,     31.405,            -0.,            23.,         81787.,         81787.,18.78,    F
 595,230,   2,    -20.694,     -0.000,     10.866,      0.975,      0.000,     32.036,            -0.,            24.,         85630.,         85630.,18.64,    F
 596,231,   2,    -20.574,     -0.000,     11.078,      1.051,      0.000,     32.660,            -0.,            25.,         89447.,         89447.,18.49,    F
 597,232,   2,    -20.451,     -0.000,     11.287,      1.127,      0.000,     33.278,            -0.,            26.,         93234.,         93234.,18.34,    F
 598,233,   2,    -20.326,     -0.000,     11.494,      1.203,      0.000,     33.888,            -0.,            27.,         96992.,         96992.,18.19,    F
 599,234,   2,    -20.199,     -0.000,     11.698,      1.277,      0.000,     34.491,            -0.,            28.,        100719.,        100719.,18.04,    F
 600,235,   2,    -20.069,     -0.000,     11.900,      1.350,      0.000,     35.086,            -0.,            29.,        104414.,        104414.,17.88,    F
 601,236,   2,    -19.937,     -0.000,     12.100,      1.423,      0.000,     35.673,            -0.,            30.,        108077.,        108077.,17.72,    F
 602,237,   2,    -19.802,     -0.000,     12.296,      1.494,      0.000,     36.253,            -0.,            31.,        111706.,        111706.,17.56,    F
 603,238,   2,    -19.666,     -0.000,     12.490,      1.565,      0.000,     36.825,            -0.,            32.,        115300.,        115300.,17.39,    F
 604,239,   2,    -19.527,     -0.000,     12.682,      1.634,      0.000,     37.389,            -0.,            33.,        118859.,        118859.,17.23,    F
 605,240,   2,    -19.386,     -0.000,     12.870,      1.703,      0.000,     37.944,            -0.,            34.,        122381.,        122381.,17.06,    F
 606,241,   2,    -19.243,     -0.000,     13.056,      1.771,      0.000,     38.491,            -0.,            35.,        125865.,        125865.,16.88,    F
 607,242,   2,    -19.098,     -0.000,     13.238,      1.837,      0.000,     39.030,            -0.,            36.,        129311.,        129311.,16.71,    F
 608,243,   2,    -18.950,     -0.000,     13.418,      1.903,      0.000,     39.560,            -0.,            37.,        132717.,        132717.,16.53,    F
 609,244,   2,    -18.801,     -0.000,     13.595,      1.967,      0.000,     40.081,            -0.,            38.,        136082.,        136082.,16.35,    F
 610,245,   2,    -18.650,     -0.000,     13.768,      2.031,      0.000,     40.593,            -0.,            39.,        139407.,        139407.,16.17,    F
 611,246,   2,    -18.497,     -0.000,     13.939,      2.093,      0.000,     41.095,            -0.,            40.,        142689.,        142689.,15.98,    F
 612,247,   2,    -18.343,     -0.000,     14.106,      2.154,      0.000,     41.589,            -0.,            41.,        145928.,        145928.,15.80,    F
 613,248,   2,    -18.186,     -0.000,     14.270,      2.214,      0.000,     42.073,            -0.,            41.,        149122.,        149122.,15.61,    F
 614,249,   2,    -18.028,     -0.000,     14.431,      2.273,      0.000,     42.548,            -0.,            42.,        152272.,        152272.,15.42,    F
 615,250,   2,    -17.868,     -0.000,     14.589,      2.330,      0.000,     43.012,            -0.,            43.,        155375.,        155375.,15.22,    F
 616,251,   2,    -17.706,     -0.000,     14.743,      2.387,      0.000,     43.467,            -0.,            44.,        158432.,        158432.,15.03,    F
 617,252,   2,    -17.543,     -0.000,     14.894,      2.442,      0.000,     43.913,            -0.,            45.,        161441.,        161441.,14.83,    F
 618,253,   2,    -17.378,     -0.000,     15.042,      2.496,      0.000,     44.348,            -0.,            46.,        164402.,        164402.,14.63,    F
 619,254,   2,    -17.212,     -0.000,     15.186,      2.549,      0.000,     44.772,            -0.,            46.,        167312.,        167312.,14.43,    F
 620,255,   2,    -17.044,     -0.000,     15.326,      2.601,      0.000,     45.187,            -0.,            47.,        170173.,        170173.,14.23,    F
 621,256,   2,    -16.875,     -0.000,     15.464,      2.651,      0.000,     45.591,            -0.,            48.,        172983.,        172983.,14.02,    F
 622,257,   2,    -16.704,     -0.000,     15.597,      2.700,      0.000,     45.984,            -0.,            49.,        175741.,        175741.,13.82,    F
 623,258,   2,    -16.532,     -0.000,     15.727,      2.748,      0.000,     46.367,            -0.,            50.,        178446.,        178446.,13.61,    F
 624,259,   2,    -16.359,     -0.000,     15.853,      2.795,      0.000,     46.739,            -0.,            50.,        181098.,        181098.,13.40,    F
 625,260,   2,    -16.185,     -0.000,     15.976,      2.840,      0.000,     47.101,            -0.,            51.,        183696.,        183696.,13.19,    F
 626,261,   2,    -16.009,     -0.000,     16.094,      2.884,      0.000,     47.451,            -0.,            52.,        186239.,        186239.,12.98,    F
 627,262,   2,    -15.833,     -0.000,     16.209,      2.926,      0.000,     47.790,            -0.,            52.,        188726.,        188726.,12.76,    F
 628,263,   2,    -15.655,     -0.000,     16.321,      2.967,      0.000,     48.118,            -0.,            53.,        191157.,        191157.,12.55,    F
 629,264,   2,    -15.477,     -0.000,     16.428,      3.007,      0.000,     48.435,            -0.,            54.,        193531.,        193531.,12.33,    F
 630,265,   2,    -15.297,     -0.000,     16.532,      3.046,      0.000,     48.741,            -0.,            54.,        195847.,        195847.,12.12,    F
 631,266,   2,    -15.117,     -0.000,     16.632,      3.083,      0.000,     49.035,            -0.,            55.,        198105.,        198105.,11.90,    F
 632,267,   2,    -14.935,     -0.000,     16.727,      3.118,      0.000,     49.317,            -0.,            56.,        200304.,        200304.,11.68,    F
 633,268,   2,    -14.753,     -0.000,     16.819,      3.153,      0.000,     49.588,            -0.,            56.,        202443.,        202443.,11.46,    F
 634,269,   2,    -14.570,     -0.000,     16.907,      3.185,      0.000,     49.847,            -0.,            57.,        204522.,        204522.,11.24,    F
 635,270,   2,    -14.387,     -0.000,     16.991,      3.217,      0.000,     50.095,            -0.,            57.,        206540.,        206540.,11.02,    F
 636,271,   2,    -14.203,     -0.000,     17.071,      3.247,      0.000,     50.330,            -0.,            58.,        208496.,        208496.,10.79,    F
 637,272,   2,    -14.018,     -0.000,     17.147,      3.275,      0.000,     50.554,            -0.,            58.,        210390.,        210390.,10.57,    F
 638,273,   2,    -13.833,     -0.000,     17.219,      3.302,      0.000,     50.766,            -0.,            59.,        212222.,        212222.,10.35,    F
 639,274,   2,    -13.647,     -0.000,     17.287,      3.328,      0.000,     50.966,            -0.,            59.,        213991.,        213991.,10.12,    F
 640,275,   2,    -13.461,     -0.000,     17.350,      3.352,      0.000,     51.153,            -0.,            60.,        215695.,        215695., 9.90,    F
 641,276,   2,    -13.275,     -0.000,     17.410,      3.375,      0.000,     51.329,            -0.,            60.,        217336.,        217336., 9.67,    F
 642,277,   2,    -13.088,     -0.000,     17.465,      3.396,      0.000,     51.492,            -0.,            61.,        218913.,        218913., 9.44,    F
 643,278,   2,    -12.901,     -0.000,     17.516,      3.416,      0.000,     51.644,            -0.,            61.,        220424.,        220424., 9.22,    F
 644,279,   2,    -12.714,     -0.000,     17.564,      3.434,      0.000,     51.783,            -0.,            62.,        221870.,        221870., 8.99,    F
 645,280,   2,    -12.527,     -0.000,     17.607,      3.451,      0.000,     51.909,            -0.,            62.,        223250.,        223250., 8.77,    F
 646,281,   2,    -12.340,     -0.000,     17.645,      3.466,      0.000,     52.023,            -0.,            62.,        224563.,        224563., 8.54,    F
 647,282,   2,    -12.153,     -0.000,     17.680,      3.480,      0.000,     52.125,            -0.,            63.,        225810.,        225810., 8.31,    F
 648,283,   2,    -11.965,     -0.000,     17.710,      3.492,      0.000,     52.215,            -0.,            63.,        226989.,        226989., 8.09,    F
 649,284,   2,    -11.778,     -0.000,     17.736,      3.503,      0.000,     52.292,            -0.,            63.,        228102.,        228102., 7.86,    F
 650,285,   2,    -11.591,     -0.000,     17.758,      3.512,      0.000,     52.357,            -0.,            64.,        229147.,        229147., 7.63,    F
 651,286,   2,    -11.404,     -0.000,     17.776,      3.520,      0.000,     52.409,            -0.,            64.,        230123.,        230123., 7.41,    F
