Day of sim.,Day of year,Year,Radiation,Generation,Air,Floor,Lower wall,Upper wall,Feed,Total,Total step,          Total step adjusted,Steady state temp,Steady state used
  49, 49,   1,    -36.322,     -0.000,    275.809,    -42.929,     38.872,    273.239,            -0.,           513.,       1846997.,       1846997., 1.15,    F
  50, 50,   1,    -37.427,     -0.000,    268.055,    -44.158,     39.077,    265.558,            -0.,           495.,       1783216.,       1783216., 1.24,    F
  51, 51,   1,    -38.553,     -0.000,    260.317,    -45.345,     39.310,    257.892,            -0.,           478.,       1719732.,       1719732., 1.33,    F
  52, 52,   1,    -39.701,     -0.000,    252.594,    -46.487,     39.573,    250.241,            -0.,           460.,       1656552.,       1656552., 1.42,    F
  53, 53,   1,    -40.869,     -0.000,    244.890,    -47.587,     39.863,    242.608,            -0.,           443.,       1593678.,       1593678., 1.52,    F
  54, 54,   1,    -42.058,     -0.000,    237.203,    -48.643,     40.180,    234.993,            -0.,           425.,       1531117.,       1531117., 1.62,    F
  55, 55,   1,    -43.266,     -0.000,    229.536,    -49.656,     40.522,    227.397,            -0.,           408.,       1468872.,       1468872., 1.72,    F
  56, 56,   1,    -44.494,     -0.000,    221.888,    -50.627,     40.890,    219.821,            -0.,           391.,       1406948.,       1406948., 1.82,    F
  57, 57,   1,    -45.742,     -0.000,    214.262,    -51.555,     41.283,    212.266,            -0.,           374.,       1345350.,       1345350., 1.92,    F
  58, 58,   1,    -47.008,     -0.000,    206.658,    -52.442,     41.699,    204.733,            -0.,           357.,       1284082.,       1284082., 2.03,    F
  59, 59,   1,    -48.293,     -0.000,    199.078,    -53.286,     42.138,    197.223,            -0.,           340.,       1223152.,       1223152., 2.14,    F
  60, 60,   1,    -49.596,     -0.000,    191.522,    -54.088,     42.600,    189.737,            -0.,           323.,       1162563.,       1162563., 2.25,    F
  61, 61,   1,    -50.917,     -0.000,    183.991,    -54.849,     43.082,    182.277,            -0.,           306.,       1102322.,       1102322., 2.36,    F
  62, 62,   1,    -52.256,     -0.000,    176.486,    -55.569,     43.585,    174.842,            -0.,           290.,       1042432.,       1042432., 2.48,    F
  63, 63,   1,    -53.611,     -0.000,    169.010,    -56.247,     44.108,    167.435,            -0.,           273.,        982901.,        982901., 2.60,    F
  64, 64,   1,    -54.983,     -0.000,    161.562,    -56.885,     44.650,    160.057,            -0.,           257.,        923736.,        923736., 2.72,    F
  65, 65,   1,    -56.371,     -0.000,    154.143,    -57.483,     45.211,    152.707,            -0.,           240.,        864939.,        864939., 2.84,    F
  66, 66,   1,    -57.775,     -0.000,    146.756,    -58.040,     45.788,    145.389,            -0.,           224.,        806519.,        806519., 2.96,    F
  67, 67,   1,    -59.194,     -0.000,    139.401,    -58.557,     46.383,    138.102,            -0.,           208.,        748481.,        748481., 3.09,    F
  68, 68,   1,    -60.629,     -0.000,    132.079,    -59.034,     46.994,    130.848,            -0.,           192.,        690832.,        690832., 3.21,    F
  69, 69,   1,    -62.077,     -0.000,    124.791,    -59.472,     47.620,    123.628,            -0.,           176.,        633578.,        633578., 3.34,    F
  70, 70,   1,    -63.540,     -0.000,    117.539,    -59.871,     48.261,    116.444,            -0.,           160.,        576724.,        576724., 3.47,    F
  71, 71,   1,    -65.017,     -0.000,    110.323,    -60.231,     48.915,    109.296,            -0.,           145.,        520278.,        520278., 3.60,    F
  72, 72,   1,    -66.506,     -0.000,    103.146,    -60.552,     49.583,    102.185,            -0.,           129.,        464246.,        464246., 3.74,    F
  73, 73,   1,    -68.009,     -0.000,     96.007,    -60.835,     50.263,     95.113,            -0.,           114.,        408634.,        408634., 3.87,    F
  74, 74,   1,    -69.524,     -0.000,     88.909,    -61.080,     50.955,     88.081,            -0.,            98.,        353449.,        353449., 4.01,    F
  75, 75,   1,    -71.050,     -0.000,     81.853,    -61.288,     51.658,     81.090,            -0.,            83.,        298699.,        298699., 4.15,    F
  76, 76,   1,    -72.589,     -0.000,     74.838,    -61.457,     52.372,     74.141,            -0.,            68.,        244388.,        244388., 4.29,    F
  77, 77,   1,    -74.138,     -0.000,     67.868,    -61.590,     53.095,     67.236,            -0.,            53.,        190525.,        190525., 4.43,    F
  78, 78,   1,    -75.697,     -0.000,     60.943,    -61.686,     53.827,     60.376,            -0.,            38.,        137116.,        137116., 4.57,    F
  79, 79,   1,    -77.267,     -0.000,     54.064,    -61.746,     54.567,     53.561,            -0.,            23.,         84167.,         84167., 4.72,    F
  80, 80,   1,    -78.846,     -0.000,     47.233,    -61.769,     55.315,     46.793,            -0.,             9.,         31685.,         31685., 4.86,    F
  81, 81,   1,    -80.434,     -0.000,     40.450,    -61.756,     56.070,     40.074,             0.,            -6.,        -20322.,        -20322., 5.01,    F
  82, 82,   1,    -82.031,     -0.000,     33.718,    -61.708,     56.832,     33.403,             0.,           -20.,        -71848.,        -71848., 5.16,    F
  83, 83,   1,    -83.637,     -0.000,     27.036,    -61.625,     57.599,     26.784,             0.,           -34.,       -122886.,       -122886., 5.31,    F
  84, 84,   1,    -85.250,     -0.000,     20.407,    -61.507,     58.371,     20.216,             0.,           -48.,       -173430.,       -173430., 5.46,    F
  85, 85,   1,    -86.870,     -0.000,     13.831,    -61.355,     59.147,     13.702,             0.,           -62.,       -223471.,       -223471., 5.61,    F
  86, 86,   1,    -88.496,     -0.000,      7.310,    -61.168,     59.927,      7.241,             0.,           -76.,       -273004.,       -273004., 5.77,    F
  87, 87,   1,    -90.130,     -0.000,      0.844,    -60.948,     60.710,      0.836,             0.,           -89.,       -322022.,       -322022., 5.92,    F
  88, 88,   1,    -91.768,     -0.000,     -5.564,    -60.694,     61.496,     -5.512,             0.,          -103.,       -370518.,       -370518., 6.07,    F
  89, 89,   1,    -93.413,     -0.000,    -11.914,    -60.407,     62.284,    -11.803,             0.,          -116.,       -418485.,       -418485., 6.23,    F
  90, 90,   1,    -95.062,     -0.000,    -18.204,    -60.088,     63.073,    -18.034,             0.,          -129.,       -465916.,       -465916., 6.39,    F
  91, 91,   1,    -96.715,     -0.000,    -24.434,    -59.736,     63.862,    -24.206,             0.,          -142.,       -512804.,       -512804., 6.54,    F
  92, 92,   1,    -98.372,     -0.000,    -30.602,    -59.352,     64.652,    -30.316,             0.,          -155.,       -559144.,       -559144., 6.70,    F
  93, 93,   1,   -100.032,     -0.000,    -36.706,    -58.937,     65.441,    -36.365,             0.,          -168.,       -604928.,       -604928., 6.86,    F
  94, 94,   1,   -101.696,     -0.000,    -42.747,    -58.490,     66.229,    -42.349,             0.,          -181.,       -650150.,       -650150., 7.02,    F
  95, 95,   1,   -103.361,     -0.000,    -48.722,    -58.013,     67.015,    -48.269,             0.,          -193.,       -694801.,       -694801., 7.18,    F
  96, 96,   1,   -105.029,     -0.000,    -54.631,    -57.505,     67.799,    -54.122,             0.,          -205.,       -738877.,       -738877., 7.34,    F
  97, 97,   1,   -106.698,     -0.000,    -60.473,    -56.968,     68.580,    -59.909,             0.,          -217.,       -782371.,       -782371., 7.51,    F
  98, 98,   1,   -108.367,     -0.000,    -66.245,    -56.401,     69.357,    -65.628,             0.,          -229.,       -825276.,       -825276., 7.67,    F
  99, 99,   1,   -110.038,     -0.000,    -71.948,    -55.804,     70.131,    -71.278,             0.,          -241.,       -867586.,       -867586., 7.83,    F
 100,100,   1,   -111.707,     -0.000,    -77.580,    -55.179,     70.900,    -76.857,             0.,          -253.,       -909295.,       -909295., 7.99,    F
 101,101,   1,   -113.377,     -0.000,    -83.139,    -54.526,     71.664,    -82.365,             0.,          -264.,       -950396.,       -950396., 8.16,    F
 102,102,   1,   -115.045,     -0.000,    -88.626,    -53.845,     72.423,    -87.800,             0.,          -275.,       -990883.,       -990883., 8.32,    F
 103,103,   1,   -116.712,     -0.000,    -94.038,    -53.136,     73.175,    -93.162,             0.,          -286.,      -1030751.,      -1030751., 8.49,    F
 104,104,   1,   -118.376,     -0.000,    -99.375,    -52.400,     73.921,    -98.449,             0.,          -297.,      -1069992.,      -1069992., 8.65,    F
 105,105,   1,   -120.038,     -0.000,   -104.636,    -51.638,     74.660,   -103.661,             0.,          -308.,      -1108602.,      -1108602., 8.82,    F
 106,106,   1,   -121.697,     -0.000,   -109.819,    -50.849,     75.391,   -108.796,             0.,          -318.,      -1146573.,      -1146573., 8.98,    F
 107,107,   1,   -123.352,     -0.000,   -114.924,    -50.035,     76.114,   -113.853,             0.,          -329.,      -1183901.,      -1183901., 9.15,    F
 108,108,   1,   -125.003,     -0.000,   -119.950,    -49.195,     76.828,   -118.832,             0.,          -339.,      -1220580.,      -1220580., 9.31,    F
 109,109,   1,   -126.650,     -0.000,   -124.895,    -48.331,     77.533,   -123.731,             0.,          -349.,      -1256604.,      -1256604., 9.47,    F
 110,110,   1,   -128.292,     -0.000,   -129.758,    -47.442,     78.229,   -128.550,             0.,          -359.,      -1291968.,      -1291968., 9.64,    F
 111,111,   1,   -129.928,     -0.000,   -134.540,    -46.529,     78.914,   -133.286,             0.,          -369.,      -1326666.,      -1326666., 9.80,    F
 112,112,   1,   -131.558,     -0.000,   -139.238,    -45.593,     79.590,   -137.941,             0.,          -378.,      -1360693.,      -1360693., 9.97,    F
 113,113,   1,   -133.181,     -0.000,   -143.852,    -44.634,     80.254,   -142.512,             0.,          -387.,      -1394045.,      -1394045.,10.13,    F
 114,114,   1,   -134.798,     -0.000,   -148.381,    -43.652,     80.906,   -146.998,             0.,          -396.,      -1426714.,      -1426714.,10.30,    F
 115,115,   1,   -136.407,     -0.000,   -152.823,    -42.648,     81.547,   -151.400,             0.,          -405.,      -1458698.,      -1458698.,10.46,    F
 116,116,   1,   -138.008,     -0.000,   -157.179,    -41.623,     82.176,   -155.715,             0.,          -414.,      -1489992.,      -1489992.,10.62,    F
 117,117,   1,   -139.601,     -0.000,   -161.447,    -40.577,     82.792,   -159.943,             0.,          -422.,      -1520589.,      -1520589.,10.79,    F
 118,118,   1,   -141.185,     -0.000,   -165.626,    -39.510,     83.395,   -164.084,             0.,          -431.,      -1550485.,      -1550485.,10.95,    F
 119,119,   1,   -142.759,     -0.000,   -169.716,    -38.423,     83.985,   -168.135,             0.,          -439.,      -1579678.,      -1579678.,11.11,    F
 120,120,   1,   -144.324,     -0.000,   -173.716,    -37.316,     84.560,   -172.098,             0.,          -447.,      -1608162.,      -1608162.,11.27,    F
 121,121,   1,   -145.878,     -0.000,   -177.625,    -36.190,     85.122,   -175.970,             0.,          -454.,      -1635934.,      -1635934.,11.43,    F
 122,122,   1,   -147.422,     -0.000,   -181.442,    -35.045,     85.668,   -179.752,             0.,          -462.,      -1662988.,      -1662988.,11.59,    F
 123,123,   1,   -148.954,     -0.000,   -185.166,    -33.883,     86.200,   -183.441,             0.,          -469.,      -1689321.,      -1689321.,11.75,    F
 124,124,   1,   -150.475,     -0.000,   -188.797,    -32.702,     86.716,   -187.039,             0.,          -476.,      -1714929.,      -1714929.,11.91,    F
 125,125,   1,   -151.984,     -0.000,   -192.335,    -31.505,     87.217,   -190.543,             0.,          -483.,      -1739809.,      -1739809.,12.07,    F
 126,126,   1,   -153.480,     -0.000,   -195.777,    -30.291,     87.701,   -193.953,             0.,          -490.,      -1763957.,      -1763957.,12.23,    F
 127,127,   1,   -154.963,     -0.000,   -199.124,    -29.060,     88.169,   -197.269,             0.,          -496.,      -1787370.,      -1787370.,12.39,    F
 128,128,   1,   -156.433,     -0.000,   -202.376,    -27.814,     88.620,   -200.490,             0.,          -503.,      -1810046.,      -1810046.,12.54,    F
 129,129,   1,   -157.889,     -0.000,   -205.530,    -26.553,     89.054,   -203.616,             0.,          -509.,      -1831980.,      -1831980.,12.70,    F
 130,130,   1,   -159.330,     -0.000,   -208.588,    -25.278,     89.471,   -206.645,             0.,          -515.,      -1853169.,      -1853169.,12.85,    F
 131,131,   1,   -160.757,     -0.000,   -211.548,    -23.988,     89.870,   -209.577,             0.,          -520.,      -1873612.,      -1873612.,13.00,    F
 132,132,   1,   -162.169,     -0.000,   -214.409,    -22.684,     90.251,   -212.412,             0.,          -526.,      -1893305.,      -1893305.,13.15,    F
 133,133,   1,   -163.565,     -0.000,   -217.172,    -21.368,     90.614,   -215.149,             0.,          -531.,      -1912246.,      -1912246.,13.30,    F
 134,134,   1,   -164.945,     -0.000,   -219.835,    -20.039,     90.958,   -217.787,             0.,          -536.,      -1930433.,      -1930433.,13.45,    F
 135,135,   1,   -166.309,     -0.000,   -222.399,    -18.698,     91.284,   -220.327,             0.,          -541.,      -1947864.,      -1947864.,13.60,    F
 136,136,   1,   -167.656,     -0.000,   -224.862,    -17.345,     91.590,   -222.767,             0.,          -546.,      -1964536.,      -1964536.,13.75,    F
 137,137,   1,   -168.985,     -0.000,   -227.225,    -15.982,     91.877,   -225.108,             0.,          -550.,      -1980450.,      -1980450.,13.89,    F
 138,138,   1,   -170.297,     -0.000,   -229.486,    -14.608,     92.144,   -227.348,             0.,          -554.,      -1995601.,      -1995601.,14.03,    F
 139,139,   1,   -171.591,     -0.000,   -231.646,    -13.224,     92.392,   -229.488,             0.,          -558.,      -2009990.,      -2009990.,14.18,    F
 140,140,   1,   -172.867,     -0.000,   -233.705,    -11.831,     92.619,   -231.527,             0.,          -562.,      -2023616.,      -2023616.,14.32,    F
 141,141,   1,   -174.124,     -0.000,   -235.661,    -10.429,     92.826,   -233.465,             0.,          -566.,      -2036476.,      -2036476.,14.46,    F
 142,142,   1,   -175.362,     -0.000,   -237.514,     -9.018,     93.013,   -235.302,             0.,          -569.,      -2048570.,      -2048570.,14.59,    F
 143,143,   1,   -176.581,     -0.000,   -239.265,     -7.600,     93.179,   -237.036,             0.,          -572.,      -2059897.,      -2059897.,14.73,    F
 144,144,   1,   -177.779,     -0.000,   -240.913,     -6.174,     93.324,   -238.669,             0.,          -575.,      -2070458.,      -2070458.,14.87,    F
 145,145,   1,   -178.958,     -0.000,   -242.458,     -4.742,     93.448,   -240.199,             0.,          -578.,      -2080252.,      -2080252.,15.00,    F
 146,146,   1,   -180.115,     -0.000,   -243.899,     -3.303,     93.551,   -241.627,             0.,          -580.,      -2089277.,      -2089277.,15.13,    F
 147,147,   1,   -181.252,     -0.000,   -245.237,     -1.859,     93.632,   -242.953,             0.,          -583.,      -2097536.,      -2097536.,15.26,    F
 148,148,   1,   -182.368,     -0.000,   -246.471,     -0.409,     93.692,   -244.175,             0.,          -585.,      -2105026.,      -2105026.,15.39,    F
 149,149,   1,   -183.462,     -0.000,   -247.601,      1.045,     93.730,   -245.295,             0.,          -587.,      -2111750.,      -2111750.,15.51,    F
 150,150,   1,   -184.535,     -0.000,   -248.627,      2.503,     93.746,   -246.311,             0.,          -588.,      -2117706.,      -2117706.,15.64,    F
 151,151,   1,   -185.585,     -0.000,   -249.549,      3.965,     93.740,   -247.225,             0.,          -590.,      -2122897.,      -2122897.,15.76,    F
 152,152,   1,   -186.612,     -0.000,   -250.368,      5.430,     93.712,   -248.035,             0.,          -591.,      -2127323.,      -2127323.,15.88,    F
 153,153,   1,   -187.617,     -0.000,   -251.081,      6.898,     93.662,   -248.742,             0.,          -592.,      -2130985.,      -2130985.,16.00,    F
 154,154,   1,   -188.599,     -0.000,   -251.691,      8.367,     93.590,   -249.347,             0.,          -593.,      -2133885.,      -2133885.,16.11,    F
 155,155,   1,   -189.557,     -0.000,   -252.197,      9.839,     93.495,   -249.848,             0.,          -593.,      -2136024.,      -2136024.,16.23,    F
 156,156,   1,   -190.492,     -0.000,   -252.599,     11.311,     93.377,   -250.246,             0.,          -594.,      -2137403.,      -2137403.,16.34,    F
 157,157,   1,   -191.402,     -0.000,   -252.897,     12.783,     93.237,   -250.541,             0.,          -594.,      -2138025.,      -2138025.,16.45,    F
 158,158,   1,   -192.289,     -0.000,   -253.091,     14.255,     93.075,   -250.733,             0.,          -594.,      -2137891.,      -2137891.,16.56,    F
 159,159,   1,   -193.150,     -0.000,   -253.181,     15.727,     92.889,   -250.823,             0.,          -594.,      -2137003.,      -2137003.,16.66,    F
 160,160,   1,   -193.988,     -0.000,   -253.168,     17.198,     92.681,   -250.810,             0.,          -593.,      -2135365.,      -2135365.,16.77,    F
 161,161,   1,   -194.800,     -0.000,   -253.052,     18.667,     92.450,   -250.695,             0.,          -592.,      -2132979.,      -2132979.,16.87,    F
 162,162,   1,   -195.587,     -0.000,   -252.833,     20.134,     92.196,   -250.478,             0.,          -592.,      -2129846.,      -2129846.,16.97,    F
 163,163,   1,   -196.348,     -0.000,   -252.511,     21.598,     91.919,   -250.159,             0.,          -591.,      -2125971.,      -2125971.,17.07,    F
 164,164,   1,   -197.084,     -0.000,   -252.086,     23.059,     91.619,   -249.738,             0.,          -589.,      -2121357.,      -2121357.,17.16,    F
 165,165,   1,   -197.793,     -0.000,   -251.560,     24.517,     91.297,   -249.216,             0.,          -588.,      -2116007.,      -2116007.,17.25,    F
 166,166,   1,   -198.477,     -0.000,   -250.931,     25.970,     90.951,   -248.594,             0.,          -586.,      -2109924.,      -2109924.,17.34,    F
 167,167,   1,   -199.134,     -0.000,   -250.201,     27.419,     90.582,   -247.870,             0.,          -584.,      -2103112.,      -2103112.,17.43,    F
 168,168,   1,   -199.765,     -0.000,   -249.370,     28.862,     90.191,   -247.047,             0.,          -582.,      -2095574.,      -2095574.,17.51,    F
 169,169,   1,   -200.369,     -0.000,   -248.438,     30.300,     89.777,   -246.124,             0.,          -580.,      -2087315.,      -2087315.,17.60,    F
 170,170,   1,   -200.947,     -0.000,   -247.406,     31.732,     89.340,   -245.101,             0.,          -577.,      -2078340.,      -2078340.,17.68,    F
 171,171,   1,   -201.497,     -0.000,   -246.274,     33.157,     88.880,   -243.980,             0.,          -575.,      -2068652.,      -2068652.,17.75,    F
 172,172,   1,   -202.020,     -0.000,   -245.043,     34.574,     88.397,   -242.760,             0.,          -572.,      -2058254.,      -2058254.,17.83,    F
 173,173,   1,   -202.515,     -0.000,   -243.713,     35.985,     87.892,   -241.442,             0.,          -569.,      -2047154.,      -2047154.,17.90,    F
 174,174,   1,   -202.983,     -0.000,   -242.284,     37.387,     87.364,   -240.027,             0.,          -565.,      -2035356.,      -2035356.,17.97,    F
 175,175,   1,   -203.424,     -0.000,   -240.759,     38.780,     86.813,   -238.516,             0.,          -562.,      -2022866.,      -2022866.,18.04,    F
 176,176,   1,   -203.836,     -0.000,   -239.136,     40.165,     86.240,   -236.908,             0.,          -558.,      -2009687.,      -2009687.,18.10,    F
 177,177,   1,   -204.221,     -0.000,   -237.416,     41.540,     85.644,   -235.205,             0.,          -554.,      -1995826.,      -1995826.,18.17,    F
 178,178,   1,   -204.577,     -0.000,   -235.601,     42.905,     85.027,   -233.406,             0.,          -550.,      -1981287.,      -1981287.,18.23,    F
 179,179,   1,   -204.906,     -0.000,   -233.691,     44.259,     84.387,   -231.514,             0.,          -546.,      -1966078.,      -1966078.,18.28,    F
 180,180,   1,   -205.206,     -0.000,   -231.686,     45.603,     83.725,   -229.528,             0.,          -542.,      -1950204.,      -1950204.,18.34,    F
 181,181,   1,   -205.478,     -0.000,   -229.588,     46.935,     83.041,   -227.450,             0.,          -537.,      -1933672.,      -1933672.,18.39,    F
 182,182,   1,   -205.721,     -0.000,   -227.397,     48.255,     82.335,   -225.279,             0.,          -532.,      -1916486.,      -1916486.,18.44,    F
 183,183,   1,   -205.936,     -0.000,   -225.114,     49.564,     81.608,   -223.017,             0.,          -527.,      -1898655.,      -1898655.,18.48,    F
 184,184,   1,   -206.123,     -0.000,   -222.740,     50.859,     80.859,   -220.665,             0.,          -522.,      -1880184.,      -1880184.,18.53,    F
 185,185,   1,   -206.281,     -0.000,   -220.275,     52.141,     80.088,   -218.223,             0.,          -517.,      -1861082.,      -1861082.,18.57,    F
 186,186,   1,   -206.410,     -0.000,   -217.720,     53.410,     79.297,   -215.692,             0.,          -511.,      -1841354.,      -1841354.,18.61,    F
 187,187,   1,   -206.511,     -0.000,   -215.077,     54.665,     78.484,   -213.074,             0.,          -506.,      -1821009.,      -1821009.,18.64,    F
 188,188,   1,   -206.583,     -0.000,   -212.346,     55.905,     77.650,   -210.368,             0.,          -500.,      -1800053.,      -1800053.,18.67,    F
 189,189,   1,   -206.626,     -0.000,   -209.528,     57.131,     76.796,   -207.576,             0.,          -494.,      -1778492.,      -1778492.,18.70,    F
 190,190,   1,   -206.640,     -0.000,   -206.624,     58.341,     75.921,   -204.699,             0.,          -488.,      -1756335.,      -1756335.,18.73,    F
 191,191,   1,   -206.626,     -0.000,   -203.635,     59.535,     75.026,   -201.738,             0.,          -482.,      -1733591.,      -1733591.,18.75,    F
 192,192,   1,   -206.583,     -0.000,   -200.562,     60.714,     74.111,   -198.694,             0.,          -475.,      -1710266.,      -1710266.,18.78,    F
