Day of sim.,Day of year,Year,Slurry mass,Frozen mass,Slurry depth,Air T,Wall T,Floor T,In T,Slurry T
 282,282,   1,    8.00,    0.00,    2.00,    7.34,    9.45,    9.77,   12.27,   12.16
 283,283,   1,    8.00,    0.00,    2.00,    7.12,    9.23,    9.55,   12.07,   11.96
 284,284,   1,    8.00,    0.00,    2.00,    6.91,    9.02,    9.34,   11.86,   11.75
 285,285,   1,    8.00,    0.00,    2.00,    6.69,    8.80,    9.12,   11.65,   11.54
 286,286,   1,    8.00,    0.00,    2.00,    6.48,    8.59,    8.91,   11.44,   11.33
 287,287,   1,    8.00,    0.00,    2.00,    6.26,    8.37,    8.69,   11.23,   11.12
 288,288,   1,    8.00,    0.00,    2.00,    6.05,    8.16,    8.48,   11.02,   10.91
 289,289,   1,    8.00,    0.00,    2.00,    5.84,    7.94,    8.27,   10.81,   10.70
 290,290,   1,    8.00,    0.00,    2.00,    5.62,    7.73,    8.05,   10.60,   10.49
 291,291,   1,    8.00,    0.00,    2.00,    5.41,    7.52,    7.84,   10.38,   10.27
 292,292,   1,    8.00,    0.00,    2.00,    5.20,    7.31,    7.62,   10.17,   10.06
 293,293,   1,    8.00,    0.00,    2.00,    4.99,    7.09,    7.41,    9.96,    9.84
 294,294,   1,    8.00,    0.00,    2.00,    4.78,    6.88,    7.20,    9.74,    9.63
 295,295,   1,    8.00,    0.00,    2.00,    4.57,    6.67,    6.99,    9.53,    9.42
 296,296,   1,    8.00,    0.00,    2.00,    4.36,    6.46,    6.78,    9.31,    9.20
 297,297,   1,    8.00,    0.00,    2.00,    4.15,    6.26,    6.57,    9.10,    8.98
 298,298,   1,    8.00,    0.00,    2.00,    3.95,    6.05,    6.36,    8.88,    8.77
 299,299,   1,    8.00,    0.00,    2.00,    3.74,    5.84,    6.15,    8.67,    8.55
 300,300,   1,    8.00,    0.00,    2.00,    3.54,    5.64,    5.95,    8.45,    8.34
 301,301,   1,    8.00,    0.00,    2.00,    3.33,    5.43,    5.74,    8.24,    8.12
 302,302,   1,    8.00,    0.00,    2.00,    3.13,    5.23,    5.54,    8.02,    7.91
 303,303,   1,    8.00,    0.00,    2.00,    2.93,    5.03,    5.33,    7.80,    7.69
 304,304,   1,    8.00,    0.00,    2.00,    2.73,    4.83,    5.13,    7.59,    7.48
 305,305,   1,    8.00,    0.00,    2.00,    2.53,    4.63,    4.93,    7.37,    7.26
 306,306,   1,    8.00,    0.00,    2.00,    2.33,    4.43,    4.73,    7.16,    7.05
 307,307,   1,    8.00,    0.00,    2.00,    2.14,    4.24,    4.53,    6.94,    6.83
 308,308,   1,    8.00,    0.00,    2.00,    1.95,    4.04,    4.34,    6.73,    6.62
 309,309,   1,    8.00,    0.00,    2.00,    1.75,    3.85,    4.14,    6.52,    6.40
 310,310,   1,    8.00,    0.00,    2.00,    1.56,    3.66,    3.95,    6.30,    6.19
 311,311,   1,    8.00,    0.00,    2.00,    1.37,    3.47,    3.76,    6.09,    5.98
 312,312,   1,    8.00,    0.00,    2.00,    1.19,    3.28,    3.56,    5.88,    5.77
 313,313,   1,    8.00,    0.00,    2.00,    1.00,    3.10,    3.38,    5.67,    5.56
 314,314,   1,    8.00,    0.00,    2.00,    0.82,    2.91,    3.19,    5.46,    5.35
 315,315,   1,    8.00,    0.00,    2.00,    0.64,    2.73,    3.01,    5.25,    5.14
 316,316,   1,    8.00,    0.00,    2.00,    0.46,    2.55,    2.82,    5.04,    4.93
 317,317,   1,    8.00,    0.00,    2.00,    0.28,    2.37,    2.64,    4.83,    4.73
 318,318,   1,    8.00,    0.00,    2.00,    0.11,    2.20,    2.46,    4.63,    4.52
 319,319,   1,    8.00,    0.00,    2.00,   -0.06,    2.02,    2.29,    4.42,    4.32
 320,320,   1,    8.00,    0.00,    2.00,   -0.23,    1.85,    2.11,    4.22,    4.11
 321,321,   1,    8.00,    0.00,    2.00,   -0.40,    1.68,    1.94,    4.02,    3.91
 322,322,   1,    8.00,    0.00,    2.00,   -0.57,    1.52,    1.77,    3.82,    3.71
 323,323,   1,    8.00,    0.00,    2.00,   -0.73,    1.35,    1.60,    3.62,    3.51
 324,324,   1,    8.00,    0.00,    2.00,   -0.89,    1.19,    1.44,    3.42,    3.31
 325,325,   1,    8.00,    0.00,    2.00,   -1.05,    1.03,    1.27,    3.22,    3.12
 326,326,   1,    8.00,    0.00,    2.00,   -1.20,    0.87,    1.11,    3.03,    2.92
 327,327,   1,    8.00,    0.00,    2.00,   -1.36,    0.72,    0.95,    2.83,    2.73
 328,328,   1,    8.00,    0.00,    2.00,   -1.51,    0.57,    0.80,    2.64,    2.54
 329,329,   1,    8.00,    0.00,    2.00,   -1.66,    0.42,    0.64,    2.45,    2.35
 330,330,   1,    8.00,    0.00,    2.00,   -1.80,    0.27,    0.49,    2.26,    2.16
 331,331,   1,    8.00,    0.00,    2.00,   -1.94,    0.13,    0.35,    2.07,    1.98
 332,332,   1,    8.00,    0.00,    2.00,   -2.08,   -0.01,    0.20,    1.89,    1.79
 333,333,   1,    8.00,    0.00,    2.00,   -2.22,   -0.15,    0.06,    1.71,    1.61
 334,334,   1,    8.00,    0.00,    2.00,   -2.35,   -0.29,   -0.08,    1.53,    1.43
 335,335,   1,    8.00,    0.00,    2.00,   -2.48,   -0.42,   -0.22,    1.35,    1.25
 336,336,   1,    8.00,    0.00,    2.00,   -2.61,   -0.55,   -0.35,    1.17,    1.08
 337,337,   1,    8.00,    0.00,    2.00,   -2.74,   -0.68,   -0.48,    0.99,    0.90
 338,338,   1,    8.00,    0.00,    2.00,   -2.86,   -0.80,   -0.61,    0.82,    0.73
 339,339,   1,    8.00,    0.00,    2.00,   -2.98,   -0.92,   -0.73,    0.65,    0.56
 340,340,   1,    8.00,    0.00,    2.00,   -3.09,   -1.04,   -0.86,    0.48,    0.40
 341,341,   1,    8.00,    0.00,    2.00,   -3.21,   -1.15,   -0.98,    0.32,    0.23
 342,342,   1,    8.00,    0.00,    2.00,   -3.32,   -1.26,   -1.09,    0.16,    0.07
 343,343,   1,    8.00,    0.02,    2.00,   -3.42,   -1.37,   -1.20,    0.00,    0.00
 344,344,   1,    8.00,    0.03,    2.00,   -3.53,   -1.47,   -1.31,    0.00,    0.00
 345,345,   1,    8.00,    0.05,    2.00,   -3.63,   -1.58,   -1.42,    0.00,    0.00
 346,346,   1,    8.00,    0.07,    2.00,   -3.72,   -1.67,   -1.52,    0.00,    0.00
 347,347,   1,    8.00,    0.09,    2.00,   -3.81,   -1.77,   -1.62,    0.00,    0.00
 348,348,   1,    8.00,    0.11,    2.00,   -3.90,   -1.86,   -1.72,    0.00,    0.00
 349,349,   1,    8.00,    0.13,    2.00,   -3.99,   -1.95,   -1.81,    0.00,    0.00
 350,350,   1,    8.00,    0.15,    2.00,   -4.07,   -2.03,   -1.90,    0.00,    0.00
 351,351,   1,    8.00,    0.17,    2.00,   -4.15,   -2.11,   -1.99,    0.00,    0.00
 352,352,   1,    8.00,    0.19,    2.00,   -4.23,   -2.19,   -2.07,    0.00,    0.00
 353,353,   1,    8.00,    0.21,    2.00,   -4.30,   -2.27,   -2.15,    0.00,    0.00
 354,354,   1,    8.00,    0.23,    2.00,   -4.37,   -2.34,   -2.23,    0.00,    0.00
 355,355,   1,    8.00,    0.25,    2.00,   -4.44,   -2.40,   -2.30,    0.00,    0.00
 356,356,   1,    8.00,    0.28,    2.00,   -4.50,   -2.47,   -2.37,    0.00,    0.00
 357,357,   1,    8.00,    0.30,    2.00,   -4.56,   -2.53,   -2.43,    0.00,    0.00
 358,358,   1,    8.00,    0.32,    2.00,   -4.61,   -2.59,   -2.50,    0.00,    0.00
 359,359,   1,    8.00,    0.35,    2.00,   -4.66,   -2.64,   -2.55,    0.00,    0.00
 360,360,   1,    8.00,    0.37,    2.00,   -4.71,   -2.69,   -2.61,    0.00,    0.00
 361,361,   1,    8.00,    0.39,    2.00,   -4.76,   -2.73,   -2.66,    0.00,    0.00
 362,362,   1,    8.00,    0.42,    2.00,   -4.80,   -2.78,   -2.71,    0.00,    0.00
 363,363,   1,    8.00,    0.44,    2.00,   -4.83,   -2.81,   -2.75,    0.00,    0.00
 364,364,   1,    8.00,    0.47,    2.00,   -4.87,   -2.85,   -2.79,    0.00,    0.00
 365,365,   1,    8.00,    0.49,    2.00,   -4.90,   -2.88,   -2.83,    0.00,    0.00
 366,  1,   2,    8.00,    0.52,    2.00,   -4.92,   -2.91,   -2.86,    0.00,    0.00
 367,  2,   2,    8.00,    0.54,    2.00,   -4.94,   -2.93,   -2.89,    0.00,    0.00
 368,  3,   2,    8.00,    0.57,    2.00,   -4.96,   -2.95,   -2.92,    0.00,    0.00
 369,  4,   2,    8.00,    0.59,    2.00,   -4.98,   -2.97,   -2.94,    0.00,    0.00
 370,  5,   2,    8.00,    0.62,    2.00,   -4.99,   -2.98,   -2.96,    0.00,    0.00
 371,  6,   2,    8.00,    0.64,    2.00,   -5.00,   -2.99,   -2.97,    0.00,    0.00
 372,  7,   2,    8.00,    0.67,    2.00,   -5.00,   -3.00,   -2.98,    0.00,    0.00
 373,  8,   2,    8.00,    0.69,    2.00,   -5.00,   -3.00,   -2.99,    0.00,    0.00
 374,  9,   2,    8.00,    0.72,    2.00,   -5.00,   -3.00,   -3.00,    0.00,    0.00
 375, 10,   2,    8.00,    0.74,    2.00,   -4.99,   -2.99,   -3.00,    0.00,    0.00
 376, 11,   2,    8.00,    0.77,    2.00,   -4.98,   -2.98,   -2.99,    0.00,    0.00
 377, 12,   2,    8.00,    0.79,    2.00,   -4.96,   -2.97,   -2.98,    0.00,    0.00
 378, 13,   2,    8.00,    0.82,    2.00,   -4.94,   -2.95,   -2.97,    0.00,    0.00
 379, 14,   2,    8.00,    0.84,    2.00,   -4.92,   -2.93,   -2.96,    0.00,    0.00
 380, 15,   2,    8.00,    0.87,    2.00,   -4.90,   -2.91,   -2.94,    0.00,    0.00
 381, 16,   2,    8.00,    0.89,    2.00,   -4.87,   -2.88,   -2.92,    0.00,    0.00
 382, 17,   2,    8.00,    0.92,    2.00,   -4.83,   -2.85,   -2.89,    0.00,    0.00
 383, 18,   2,    8.00,    0.94,    2.00,   -4.80,   -2.81,   -2.86,    0.00,    0.00
 384, 19,   2,    8.00,    0.97,    2.00,   -4.76,   -2.78,   -2.83,    0.00,    0.00
 385, 20,   2,    8.00,    0.99,    2.00,   -4.71,   -2.73,   -2.79,    0.00,    0.00
 386, 21,   2,    8.00,    1.01,    2.00,   -4.66,   -2.69,   -2.75,    0.00,    0.00
 387, 22,   2,    8.00,    1.04,    2.00,   -4.61,   -2.64,   -2.71,    0.00,    0.00
 388, 23,   2,    8.00,    1.06,    2.00,   -4.56,   -2.59,   -2.66,    0.00,    0.00
 389, 24,   2,    8.00,    1.08,    2.00,   -4.50,   -2.53,   -2.61,    0.00,    0.00
 390, 25,   2,    8.00,    1.10,    2.00,   -4.44,   -2.47,   -2.55,    0.00,    0.00
 391, 26,   2,    8.00,    1.13,    2.00,   -4.37,   -2.40,   -2.50,    0.00,    0.00
 392, 27,   2,    8.00,    1.15,    2.00,   -4.30,   -2.34,   -2.43,    0.00,    0.00
 393, 28,   2,    8.00,    1.17,    2.00,   -4.23,   -2.27,   -2.37,    0.00,    0.00
 394, 29,   2,    8.00,    1.19,    2.00,   -4.15,   -2.19,   -2.30,    0.00,    0.00
 395, 30,   2,    8.00,    1.21,    2.00,   -4.07,   -2.11,   -2.23,    0.00,    0.00
 396, 31,   2,    8.00,    1.23,    2.00,   -3.99,   -2.03,   -2.15,    0.00,    0.00
 397, 32,   2,    8.00,    1.25,    2.00,   -3.90,   -1.95,   -2.07,    0.00,    0.00
 398, 33,   2,    8.00,    1.27,    2.00,   -3.81,   -1.86,   -1.99,    0.00,    0.00
 399, 34,   2,    8.00,    1.29,    2.00,   -3.72,   -1.77,   -1.90,    0.00,    0.00
 400, 35,   2,    8.00,    1.30,    2.00,   -3.63,   -1.67,   -1.81,    0.00,    0.00
 401, 36,   2,    8.00,    1.32,    2.00,   -3.53,   -1.58,   -1.72,    0.00,    0.00
 402, 37,   2,    8.00,    1.34,    2.00,   -3.42,   -1.47,   -1.62,    0.00,    0.00
 403, 38,   2,    8.00,    1.35,    2.00,   -3.32,   -1.37,   -1.52,    0.00,    0.00
 404, 39,   2,    8.00,    1.37,    2.00,   -3.21,   -1.26,   -1.42,    0.00,    0.00
 405, 40,   2,    8.00,    1.38,    2.00,   -3.09,   -1.15,   -1.31,    0.00,    0.00
 406, 41,   2,    8.00,    1.40,    2.00,   -2.98,   -1.04,   -1.20,    0.00,    0.00
 407, 42,   2,    8.00,    1.41,    2.00,   -2.86,   -0.92,   -1.09,    0.00,    0.00
 408, 43,   2,    8.00,    1.42,    2.00,   -2.74,   -0.80,   -0.98,    0.00,    0.00
 409, 44,   2,    8.00,    1.44,    2.00,   -2.61,   -0.68,   -0.86,    0.00,    0.00
 410, 45,   2,    8.00,    1.45,    2.00,   -2.48,   -0.55,   -0.73,    0.00,    0.00
 411, 46,   2,    8.00,    1.46,    2.00,   -2.35,   -0.42,   -0.61,    0.00,    0.00
 412, 47,   2,    8.00,    1.47,    2.00,   -2.22,   -0.29,   -0.48,    0.00,    0.00
 413, 48,   2,    8.00,    1.48,    2.00,   -2.08,   -0.15,   -0.35,    0.00,    0.00
 414, 49,   2,    8.00,    1.48,    2.00,   -1.94,   -0.01,   -0.22,    0.00,    0.00
 415, 50,   2,    8.00,    1.49,    2.00,   -1.80,    0.13,   -0.08,    0.00,    0.00
 416, 51,   2,    8.00,    1.50,    2.00,   -1.66,    0.27,    0.06,    0.00,    0.00
 417, 52,   2,    8.00,    1.50,    2.00,   -1.51,    0.42,    0.20,    0.00,    0.00
 418, 53,   2,    8.00,    1.51,    2.00,   -1.36,    0.57,    0.35,    0.00,    0.00
 419, 54,   2,    8.00,    1.51,    2.00,   -1.20,    0.72,    0.49,    0.00,    0.00
 420, 55,   2,    8.00,    1.52,    2.00,   -1.05,    0.87,    0.64,    0.00,    0.00
 421, 56,   2,    8.00,    1.52,    2.00,   -0.89,    1.03,    0.80,    0.00,    0.00
 422, 57,   2,    8.00,    1.52,    2.00,   -0.73,    1.19,    0.95,    0.00,    0.00
 423, 58,   2,    8.00,    1.52,    2.00,   -0.57,    1.35,    1.11,    0.00,    0.00
 424, 59,   2,    8.00,    1.52,    2.00,   -0.40,    1.52,    1.27,    0.00,    0.00
 425, 60,   2,    8.00,    1.52,    2.00,   -0.23,    1.68,    1.44,    0.00,    0.00
 426, 61,   2,    8.00,    1.52,    2.00,   -0.06,    1.85,    1.60,    0.00,    0.00
 427, 62,   2,    8.00,    1.51,    2.00,    0.11,    2.02,    1.77,    0.00,    0.00
 428, 63,   2,    8.00,    1.51,    2.00,    0.28,    2.20,    1.94,    0.00,    0.00
 429, 64,   2,    8.00,    1.50,    2.00,    0.46,    2.37,    2.11,    0.00,    0.00
 430, 65,   2,    8.00,    1.50,    2.00,    0.64,    2.55,    2.29,    0.00,    0.00
 431, 66,   2,    8.00,    1.49,    2.00,    0.82,    2.73,    2.46,    0.00,    0.00
 432, 67,   2,    8.00,    1.48,    2.00,    1.00,    2.91,    2.64,    0.00,    0.00
 433, 68,   2,    8.00,    1.47,    2.00,    1.19,    3.10,    2.82,    0.00,    0.00
 434, 69,   2,    8.00,    1.46,    2.00,    1.37,    3.28,    3.01,    0.00,    0.00
 435, 70,   2,    8.00,    1.45,    2.00,    1.56,    3.47,    3.19,    0.00,    0.00
 436, 71,   2,    8.00,    1.44,    2.00,    1.75,    3.66,    3.38,    0.00,    0.00
 437, 72,   2,    8.00,    1.42,    2.00,    1.95,    3.85,    3.56,    0.00,    0.00
 438, 73,   2,    8.00,    1.41,    2.00,    2.14,    4.04,    3.76,    0.00,    0.00
 439, 74,   2,    8.00,    1.39,    2.00,    2.33,    4.24,    3.95,    0.00,    0.00
 440, 75,   2,    8.00,    1.38,    2.00,    2.53,    4.43,    4.14,    0.00,    0.00
 441, 76,   2,    8.00,    1.36,    2.00,    2.73,    4.63,    4.34,    0.00,    0.00
 442, 77,   2,    8.00,    1.34,    2.00,    2.93,    4.83,    4.53,    0.00,    0.00
 443, 78,   2,    8.00,    1.32,    2.00,    3.13,    5.03,    4.73,    0.00,    0.00
 444, 79,   2,    8.00,    1.30,    2.00,    3.33,    5.23,    4.93,    0.00,    0.00
 445, 80,   2,    8.00,    1.27,    2.00,    3.54,    5.43,    5.13,    0.00,    0.00
 446, 81,   2,    8.00,    1.25,    2.00,    3.74,    5.64,    5.33,    0.00,    0.00
 447, 82,   2,    8.00,    1.22,    2.00,    3.95,    5.84,    5.54,    0.00,    0.00
 448, 83,   2,    8.00,    1.20,    2.00,    4.15,    6.05,    5.74,    0.00,    0.00
 449, 84,   2,    8.00,    1.17,    2.00,    4.36,    6.26,    5.95,    0.00,    0.00
 450, 85,   2,    8.00,    1.14,    2.00,    4.57,    6.46,    6.15,    0.00,    0.00
 451, 86,   2,    8.00,    1.11,    2.00,    4.78,    6.67,    6.36,    0.00,    0.00
 452, 87,   2,    8.00,    1.08,    2.00,    4.99,    6.88,    6.57,    0.00,    0.00
 453, 88,   2,    8.00,    1.05,    2.00,    5.20,    7.09,    6.78,    0.00,    0.00
 454, 89,   2,    8.00,    1.02,    2.00,    5.41,    7.31,    6.99,    0.00,    0.00
 455, 90,   2,    8.00,    0.98,    2.00,    5.62,    7.52,    7.20,    0.00,    0.00
 456, 91,   2,    8.00,    0.95,    2.00,    5.84,    7.73,    7.41,    0.00,    0.00
 457, 92,   2,    8.00,    0.91,    2.00,    6.05,    7.94,    7.62,    0.00,    0.00
 458, 93,   2,    8.00,    0.87,    2.00,    6.26,    8.16,    7.84,    0.00,    0.00
 459, 94,   2,    8.00,    0.83,    2.00,    6.48,    8.37,    8.05,    0.00,    0.00
 460, 95,   2,    8.00,    0.79,    2.00,    6.69,    8.59,    8.27,    0.00,    0.00
 461, 96,   2,    8.00,    0.75,    2.00,    6.91,    8.80,    8.48,    0.00,    0.00
 462, 97,   2,    8.00,    0.71,    2.00,    7.12,    9.02,    8.69,    0.00,    0.00
 463, 98,   2,    8.00,    0.66,    2.00,    7.34,    9.23,    8.91,    0.00,    0.00
 464, 99,   2,    8.00,    0.62,    2.00,    7.55,    9.45,    9.12,    0.00,    0.00
 465,100,   2,    8.00,    0.57,    2.00,    7.77,    9.66,    9.34,    0.00,    0.00
 466,101,   2,    8.00,    0.52,    2.00,    7.98,    9.88,    9.55,    0.00,    0.00
 467,102,   2,    8.00,    0.47,    2.00,    8.20,   10.09,    9.77,    0.00,    0.00
 468,103,   2,    8.00,    0.42,    2.00,    8.41,   10.31,    9.98,    0.00,    0.00
 469,104,   2,    8.00,    0.37,    2.00,    8.63,   10.52,   10.20,    0.00,    0.00
 470,105,   2,    8.00,    0.32,    2.00,    8.84,   10.74,   10.41,    0.00,    0.00
 471,106,   2,    8.00,    0.26,    2.00,    9.06,   10.95,   10.63,    0.00,    0.00
 472,107,   2,    8.00,    0.21,    2.00,    9.27,   11.16,   10.84,    0.00,    0.00
 473,108,   2,    8.00,    0.15,    2.00,    9.48,   11.38,   11.06,    0.00,    0.00
 474,109,   2,    8.00,    0.10,    2.00,    9.69,   11.59,   11.27,    0.00,    0.00
 475,110,   2,    8.00,    0.04,    2.00,    9.91,   11.80,   11.48,    0.00,    0.00
 476,111,   2,    8.00,    0.00,    2.00,   10.12,   12.01,   11.69,    0.00,    0.05
 477,112,   2,    8.00,    0.00,    2.00,   10.33,   12.22,   11.90,    0.23,    0.53
 478,113,   2,    8.00,    0.00,    2.00,   10.54,   12.43,   12.12,    0.81,    1.10
 479,114,   2,    8.00,    0.00,    2.00,   10.74,   12.64,   12.33,    1.37,    1.65
 480,115,   2,    8.00,    0.00,    2.00,   10.95,   12.85,   12.53,    1.91,    2.19
 481,116,   2,    8.00,    0.00,    2.00,   11.16,   13.05,   12.74,    2.44,    2.71
 482,117,   2,    8.00,    0.00,    2.00,   11.36,   13.26,   12.95,    2.95,    3.21
 483,118,   2,    8.00,    0.00,    2.00,   11.57,   13.46,   13.16,    3.44,    3.70
 484,119,   2,    8.00,    0.00,    2.00,   11.77,   13.67,   13.36,    3.93,    4.17
 485,120,   2,    8.00,    0.00,    2.00,   11.97,   13.87,   13.57,    4.39,    4.63
 486,121,   2,    8.00,    0.00,    2.00,   12.17,   14.07,   13.77,    4.85,    5.08
 487,122,   2,    8.00,    0.00,    2.00,   12.37,   14.27,   13.97,    5.29,    5.51
 488,123,   2,    8.00,    0.00,    2.00,   12.57,   14.47,   14.17,    5.72,    5.94
 489,124,   2,    8.00,    0.00,    2.00,   12.76,   14.67,   14.37,    6.13,    6.35
 490,125,   2,    8.00,    0.00,    2.00,   12.96,   14.86,   14.57,    6.54,    6.75
 491,126,   2,    8.00,    0.00,    2.00,   13.15,   15.05,   14.76,    6.94,    7.14
 492,127,   2,    8.00,    0.00,    2.00,   13.34,   15.25,   14.96,    7.32,    7.52
 493,128,   2,    8.00,    0.00,    2.00,   13.53,   15.44,   15.15,    7.70,    7.89
 494,129,   2,    8.00,    0.00,    2.00,   13.72,   15.63,   15.34,    8.07,    8.25
 495,130,   2,    8.00,    0.00,    2.00,   13.90,   15.81,   15.53,    8.43,    8.61
 496,131,   2,    8.00,    0.00,    2.00,   14.09,   16.00,   15.72,    8.78,    8.95
 497,132,   2,    8.00,    0.00,    2.00,   14.27,   16.18,   15.90,    9.12,    9.29
 498,133,   2,    8.00,    0.00,    2.00,   14.45,   16.36,   16.09,    9.45,    9.62
 499,134,   2,    8.00,    0.00,    2.00,   14.63,   16.54,   16.27,    9.78,    9.95
 500,135,   2,    8.00,    0.00,    2.00,   14.80,   16.72,   16.45,   10.10,   10.26
 501,136,   2,    8.00,    0.00,    2.00,   14.98,   16.89,   16.63,   10.41,   10.57
 502,137,   2,    8.00,    0.00,    2.00,   15.15,   17.06,   16.80,   10.72,   10.87
 503,138,   2,    8.00,    0.00,    2.00,   15.32,   17.23,   16.98,   11.01,   11.17
 504,139,   2,    8.00,    0.00,    2.00,   15.48,   17.40,   17.15,   11.31,   11.46
 505,140,   2,    8.00,    0.00,    2.00,   15.65,   17.57,   17.32,   11.59,   11.74
 506,141,   2,    8.00,    0.00,    2.00,   15.81,   17.73,   17.48,   11.88,   12.02
 507,142,   2,    8.00,    0.00,    2.00,   15.97,   17.89,   17.65,   12.15,   12.29
 508,143,   2,    8.00,    0.00,    2.00,   16.13,   18.05,   17.81,   12.42,   12.56
 509,144,   2,    8.00,    0.00,    2.00,   16.28,   18.20,   17.97,   12.68,   12.82
 510,145,   2,    8.00,    0.00,    2.00,   16.43,   18.36,   18.12,   12.94,   13.08
 511,146,   2,    8.00,    0.00,    2.00,   16.58,   18.51,   18.28,   13.20,   13.33
 512,147,   2,    8.00,    0.00,    2.00,   16.73,   18.66,   18.43,   13.45,   13.57
 513,148,   2,    8.00,    0.00,    2.00,   16.87,   18.80,   18.58,   13.69,   13.82
 514,149,   2,    8.00,    0.00,    2.00,   17.01,   18.94,   18.73,   13.93,   14.05
 515,150,   2,    8.00,    0.00,    2.00,   17.15,   19.08,   18.87,   14.16,   14.29
 516,151,   2,    8.00,    0.00,    2.00,   17.29,   19.22,   19.01,   14.39,   14.51
 517,152,   2,    8.00,    0.00,    2.00,   17.42,   19.35,   19.15,   14.62,   14.74
 518,153,   2,    8.00,    0.00,    2.00,   17.55,   19.48,   19.28,   14.84,   14.95
 519,154,   2,    8.00,    0.00,    2.00,   17.68,   19.61,   19.42,   15.06,   15.17
 520,155,   2,    8.00,    0.00,    2.00,   17.80,   19.74,   19.55,   15.27,   15.38
 521,156,   2,    8.00,    0.00,    2.00,   17.92,   19.86,   19.67,   15.48,   15.58
 522,157,   2,    8.00,    0.00,    2.00,   18.04,   19.98,   19.80,   15.68,   15.79
 523,158,   2,    8.00,    0.00,    2.00,   18.15,   20.09,   19.92,   15.88,   15.98
 524,159,   2,    8.00,    0.00,    2.00,   18.26,   20.21,   20.03,   16.08,   16.18
 525,160,   2,    8.00,    0.00,    2.00,   18.37,   20.32,   20.15,   16.27,   16.37
 526,161,   2,    8.00,    0.00,    2.00,   18.47,   20.42,   20.26,   16.46,   16.55
 527,162,   2,    8.00,    0.00,    2.00,   18.58,   20.53,   20.37,   16.64,   16.73
 528,163,   2,    8.00,    0.00,    2.00,   18.67,   20.62,   20.47,   16.82,   16.91
 529,164,   2,    8.00,    0.00,    2.00,   18.77,   20.72,   20.57,   16.99,   17.08
 530,165,   2,    8.00,    0.00,    2.00,   18.86,   20.81,   20.67,   17.17,   17.25
 531,166,   2,    8.00,    0.00,    2.00,   18.95,   20.90,   20.77,   17.33,   17.42
 532,167,   2,    8.00,    0.00,    2.00,   19.03,   20.99,   20.86,   17.50,   17.58
 533,168,   2,    8.00,    0.00,    2.00,   19.11,   21.07,   20.94,   17.66,   17.74
 534,169,   2,    8.00,    0.00,    2.00,   19.19,   21.15,   21.03,   17.81,   17.89
 535,170,   2,    8.00,    0.00,    2.00,   19.27,   21.23,   21.11,   17.97,   18.05
 536,171,   2,    8.00,    0.00,    2.00,   19.34,   21.30,   21.19,   18.12,   18.19
 537,172,   2,    8.00,    0.00,    2.00,   19.40,   21.37,   21.26,   18.26,   18.33
 538,173,   2,    8.00,    0.00,    2.00,   19.47,   21.44,   21.33,   18.40,   18.47
 539,174,   2,    8.00,    0.00,    2.00,   19.53,   21.50,   21.40,   18.54,   18.61
 540,175,   2,    8.00,    0.00,    2.00,   19.59,   21.56,   21.47,   18.67,   18.74
 541,176,   2,    8.00,    0.00,    2.00,   19.64,   21.61,   21.53,   18.80,   18.87
 542,177,   2,    8.00,    0.00,    2.00,   19.69,   21.66,   21.58,   18.93,   18.99
 543,178,   2,    8.00,    0.00,    2.00,   19.73,   21.71,   21.64,   19.05,   19.11
 544,179,   2,    8.00,    0.00,    2.00,   19.78,   21.76,   21.68,   19.17,   19.23
 545,180,   2,    8.00,    0.00,    2.00,   19.82,   21.80,   21.73,   19.28,   19.34
 546,181,   2,    8.00,    0.00,    2.00,   19.85,   21.83,   21.77,   19.39,   19.45
 547,182,   2,    8.00,    0.00,    2.00,   19.88,   21.87,   21.81,   19.50,   19.55
 548,183,   2,    8.00,    0.00,    2.00,   19.91,   21.90,   21.85,   19.60,   19.65
 549,184,   2,    8.00,    0.00,    2.00,   19.93,   21.92,   21.88,   19.70,   19.75
 550,185,   2,    8.00,    0.00,    2.00,   19.95,   21.94,   21.91,   19.80,   19.85
 551,186,   2,    8.00,    0.00,    2.00,   19.97,   21.96,   21.93,   19.89,   19.94
 552,187,   2,    8.00,    0.00,    2.00,   19.98,   21.98,   21.95,   19.98,   20.02
 553,188,   2,    8.00,    0.00,    2.00,   19.99,   21.99,   21.97,   20.06,   20.10
 554,189,   2,    8.00,    0.00,    2.00,   20.00,   22.00,   21.98,   20.14,   20.18
 555,190,   2,    8.00,    0.00,    2.00,   20.00,   22.00,   21.99,   20.22,   20.26
 556,191,   2,    8.00,    0.00,    2.00,   20.00,   22.00,   21.99,   20.29,   20.33
 557,192,   2,    8.00,    0.00,    2.00,   19.99,   22.00,   22.00,   20.36,   20.39
 558,193,   2,    8.00,    0.00,    2.00,   19.98,   21.99,   21.99,   20.42,   20.46
 559,194,   2,    8.00,    0.00,    2.00,   19.97,   21.98,   21.99,   20.48,   20.51
 560,195,   2,    8.00,    0.00,    2.00,   19.95,   21.96,   21.98,   20.54,   20.57
 561,196,   2,    8.00,    0.00,    2.00,   19.93,   21.94,   21.97,   20.59,   20.62
 562,197,   2,    8.00,    0.00,    2.00,   19.91,   21.92,   21.95,   20.64,   20.67
 563,198,   2,    8.00,    0.00,    2.00,   19.88,   21.90,   21.93,   20.69,   20.71
