station,date,temp,glorad
613500,02/03/2021,0.8,4.1
613500,03/03/2021,-0.3,4.4
613500,04/03/2021,2,6.8
613500,05/03/2021,0.4,12
613500,06/03/2021,2.1,7.6
613500,07/03/2021,2.5,5.9
613500,08/03/2021,-0.1,12.3
613500,09/03/2021,0.2,13
613500,10/03/2021,1.4,9.4
613500,11/03/2021,4.6,2.9
613500,12/03/2021,4.9,5.9
613500,13/03/2021,3.6,4.9
613500,14/03/2021,4.3,7.3
613500,15/03/2021,4.2,4.9
613500,16/03/2021,2.5,13.5
613500,17/03/2021,2.9,9.5
613500,18/03/2021,2.2,11.7
613500,19/03/2021,0.8,10.9
613500,20/03/2021,2.2,3.4
613500,21/03/2021,5.2,14.8
613500,22/03/2021,3.8,10.5
613500,23/03/2021,5.4,3.9
613500,24/03/2021,7,8
613500,25/03/2021,6.6,15.8
613500,26/03/2021,8.4,12.3
613500,27/03/2021,6.2,6.8
613500,28/03/2021,5.7,3.9
613500,29/03/2021,8.3,3.7
613500,30/03/2021,10.1,16.8
613500,31/03/2021,9.4,17.4
613500,01/04/2021,6.4,5.4
613500,02/04/2021,5,14
613500,03/04/2021,4,17.9
613500,04/04/2021,4.3,5.7
613500,05/04/2021,3,11.6
613500,06/04/2021,3.6,15.4
613500,07/04/2021,3.8,11.6
613500,08/04/2021,4.5,10.6
613500,09/04/2021,5.9,12.9
613500,10/04/2021,4,17.7
613500,11/04/2021,3.7,3.2
613500,12/04/2021,4.4,17.1
613500,13/04/2021,4.6,14.6
613500,14/04/2021,4.3,15.4
613500,15/04/2021,5.4,16.3
613500,16/04/2021,6,20.5
613500,17/04/2021,9.3,18.2
613500,18/04/2021,10.1,18.8
613500,19/04/2021,10.6,21.1
613500,20/04/2021,9.8,22.7
613500,21/04/2021,7.4,19.7
613500,22/04/2021,7.2,23.2
613500,23/04/2021,7,19.5
613500,24/04/2021,6.5,22.1
613500,25/04/2021,4.7,24
613500,26/04/2021,3.8,14
613500,27/04/2021,4.5,22.5
613500,28/04/2021,6.7,17.2
613500,29/04/2021,8.2,9
613500,30/04/2021,8.1,14
613500,01/05/2021,8,22.8
613500,02/05/2021,7.4,13.3
613500,03/05/2021,7,12.8
613500,04/05/2021,7.3,4.9
613500,05/05/2021,6.8,7.2
613500,06/05/2021,5.6,9.4
613500,07/05/2021,5.4,12.9
613500,08/05/2021,7.8,23
613500,09/05/2021,14,20.9
613500,10/05/2021,16.5,10.7
613500,11/05/2021,12.1,9.3
613500,12/05/2021,11.5,7.1
613500,13/05/2021,11.3,5.8
613500,14/05/2021,11.7,11.1
613500,15/05/2021,9.1,7.8
613500,16/05/2021,11.1,20.4
613500,17/05/2021,11.1,24.9
613500,18/05/2021,10.8,17.4
613500,19/05/2021,10.5,21.8
613500,20/05/2021,9.8,23.1
613500,21/05/2021,10.5,14.9
613500,22/05/2021,10.8,13.6
613500,23/05/2021,10,16.1
613500,24/05/2021,13.1,24.4
613500,25/05/2021,11.3,8.9
613500,26/05/2021,9.3,6.8
613500,27/05/2021,10.7,10.4
613500,28/05/2021,11.6,24.4
613500,29/05/2021,12,25
613500,30/05/2021,14.4,27.7
613500,31/05/2021,15.3,28.4
613500,01/06/2021,13.8,16.4
613500,02/06/2021,13.7,24.4
613500,03/06/2021,16.8,26.8
613500,04/06/2021,15.7,14
613500,05/06/2021,16.6,26.8
613500,06/06/2021,17.6,21.9
613500,07/06/2021,17.5,15.5
613500,08/06/2021,15.7,28.3
613500,09/06/2021,17.1,28.2
613500,10/06/2021,17.1,24.5
613500,11/06/2021,17.7,22.7
613500,12/06/2021,15.4,21.1
613500,13/06/2021,14.6,26.9
613500,14/06/2021,16.7,23.9
613500,15/06/2021,14.8,23.4
613500,16/06/2021,15.5,28.4
613500,17/06/2021,21.3,27.5
613500,18/06/2021,24,26.8
613500,19/06/2021,22.1,24.6
613500,20/06/2021,18.9,19.6
613500,21/06/2021,14.4,10
613500,22/06/2021,14.5,17.2
613500,23/06/2021,15.9,14.8
613500,24/06/2021,16,19.6
613500,25/06/2021,16.3,21.6
613500,26/06/2021,17.3,23.7
613500,27/06/2021,16.7,22.3
613500,28/06/2021,18.1,28.5
613500,29/06/2021,19.7,20.5
613500,30/06/2021,18,7.1
613500,01/07/2021,18.1,18.4
613500,02/07/2021,17.1,6.3
613500,03/07/2021,17,6.6
613500,04/07/2021,18.8,19.2
613500,05/07/2021,18.5,19.1
613500,06/07/2021,17.8,15.9
613500,07/07/2021,18.6,22.7
613500,08/07/2021,19.4,16.7
613500,09/07/2021,18.9,15.5
613500,10/07/2021,16.9,9.9
613500,11/07/2021,18,24.7
613500,12/07/2021,20.1,24.1
613500,13/07/2021,20.9,17.8
613500,14/07/2021,22.9,17.1
613500,15/07/2021,24.2,22.6
613500,16/07/2021,23.8,25.3
613500,17/07/2021,20.9,26.4
613500,18/07/2021,18.7,21.8
613500,19/07/2021,17.7,26.2
613500,20/07/2021,16.8,14.5
613500,21/07/2021,16.5,9.6
613500,22/07/2021,16.9,15.8
613500,23/07/2021,17.8,17.8
613500,24/07/2021,20.1,23.2
613500,25/07/2021,20.5,7.8
613500,26/07/2021,22,14
613500,27/07/2021,20.3,20.8
613500,28/07/2021,19.7,19.7
613500,29/07/2021,16.2,12
613500,30/07/2021,18.2,18.1
613500,31/07/2021,16.5,12.4
613500,01/08/2021,17.1,19
613500,02/08/2021,16.8,16.7
613500,03/08/2021,16,13.3
613500,04/08/2021,15.9,24.5
613500,05/08/2021,16.9,18.5
613500,06/08/2021,17.9,17.9
613500,07/08/2021,18,19.5
613500,08/08/2021,16.7,14.5
613500,09/08/2021,16.4,11.7
613500,10/08/2021,16.2,16.2
613500,11/08/2021,17.3,19.2
613500,12/08/2021,18.9,21.4
613500,13/08/2021,19.3,17.7
613500,14/08/2021,17.1,8.4
613500,15/08/2021,17.7,14.9
613500,16/08/2021,15.4,10.8
613500,17/08/2021,15.4,14.8
613500,18/08/2021,15.2,7.6
613500,19/08/2021,15.8,12.6
613500,20/08/2021,14.8,9.4
613500,21/08/2021,14.2,16.7
613500,22/08/2021,15.3,20.7
613500,23/08/2021,16.2,17.1
613500,24/08/2021,14.9,15.7
613500,25/08/2021,15.8,7.2
613500,26/08/2021,13.9,7.8
613500,27/08/2021,15.4,13.2
613500,28/08/2021,14.5,3.4
613500,29/08/2021,16.4,7
613500,30/08/2021,17.4,16.9
613500,31/08/2021,16.9,18
613500,01/09/2021,17.5,18.8
613500,02/09/2021,17.5,18.2
613500,03/09/2021,15.6,15.2
613500,04/09/2021,14.7,17.1
613500,05/09/2021,13.1,15.3
613500,06/09/2021,15,11.1
613500,07/09/2021,15.6,15.9
613500,08/09/2021,18.2,10.7
613500,09/09/2021,18.2,16.7
613500,10/09/2021,17.2,9.8
613500,11/09/2021,18,9.9
613500,12/09/2021,17.9,11.8
613500,13/09/2021,15,9.8
613500,14/09/2021,15.1,7.4
613500,15/09/2021,15.3,4.3
613500,16/09/2021,16.5,9
613500,17/09/2021,14.2,5.5
613500,18/09/2021,13.7,5.6
613500,19/09/2021,11.5,10.7
613500,20/09/2021,10.2,8.6
613500,21/09/2021,11.4,4
613500,22/09/2021,14.6,13.1
613500,23/09/2021,14.6,2.9
613500,24/09/2021,14.1,4.7
613500,25/09/2021,15,11.5
613500,26/09/2021,13.4,7.4
613500,27/09/2021,16.1,2.9
613500,28/09/2021,14.1,12.3
613500,29/09/2021,11.3,5.7
613500,30/09/2021,12,4.8
613500,01/10/2021,13,7.6
613500,02/10/2021,13.2,3.7
613500,03/10/2021,16.2,2.5
613500,04/10/2021,12.6,4.4
613500,05/10/2021,11.3,2.6
613500,06/10/2021,11.8,7.8
613500,07/10/2021,10.2,10.9
613500,08/10/2021,10.6,8.4
613500,09/10/2021,10.8,10.3
613500,10/10/2021,8.5,8.5
613500,11/10/2021,10.7,8.5
613500,12/10/2021,8.7,8.7
613500,13/10/2021,8.3,8.4
613500,14/10/2021,11.5,5.1
613500,15/10/2021,11.1,6.6
613500,16/10/2021,9.1,6.9
613500,17/10/2021,9.5,6.5
613500,18/10/2021,10,1.4
613500,19/10/2021,11.6,2.4
613500,20/10/2021,14.1,1
613500,21/10/2021,9.8,4.3
613500,22/10/2021,7.8,5
613500,23/10/2021,8.1,8.2
613500,24/10/2021,8.8,5.5
613500,25/10/2021,7.8,5.9
613500,26/10/2021,10.5,5.2
613500,27/10/2021,12.7,1.4
613500,28/10/2021,12.2,5.6
613500,29/10/2021,10.5,6.6
613500,30/10/2021,10.7,4.3
613500,31/10/2021,11.4,3.3
613500,01/11/2021,10.8,3
613500,02/11/2021,7.8,3.6
613500,03/11/2021,4.6,5.2
613500,04/11/2021,7.4,1.5
613500,05/11/2021,8.7,4.8
613500,06/11/2021,9.8,1.7
613500,07/11/2021,8.9,4.7
613500,08/11/2021,7.1,1.8
613500,09/11/2021,8.9,2
613500,10/11/2021,9.8,1.1
613500,11/11/2021,9.6,1.9
613500,12/11/2021,7.6,2.9
613500,13/11/2021,7,1
613500,14/11/2021,7.4,0.6
613500,15/11/2021,6.9,0.5
613500,16/11/2021,5.5,0.4
613500,17/11/2021,5.8,0.7
613500,18/11/2021,9.3,0.8
613500,19/11/2021,11.7,3.2
613500,20/11/2021,10.3,1.8
613500,21/11/2021,5.9,2.9
613500,22/11/2021,3.1,3.7
613500,23/11/2021,7.6,1.7
613500,24/11/2021,7.3,1.5
613500,25/11/2021,6.1,1.2
613500,26/11/2021,3.6,1.3
613500,27/11/2021,3,2
613500,28/11/2021,2.1,2.3
613500,29/11/2021,0.8,2.9
613500,30/11/2021,2,0.8
613500,01/12/2021,3.3,0.4
613500,02/12/2021,0.5,1.6
613500,03/12/2021,2.7,0.7
613500,04/12/2021,4.3,0.5
613500,05/12/2021,1.6,1.1
613500,06/12/2021,-0.3,1.6
613500,07/12/2021,0.7,1.2
613500,08/12/2021,0.5,0.4
613500,09/12/2021,0.1,0.3
613500,10/12/2021,0.6,0.5
613500,11/12/2021,0.9,0.6
613500,12/12/2021,3.1,0.3
613500,13/12/2021,6.6,0.6
613500,14/12/2021,5.7,1.8
613500,15/12/2021,8,1.5
613500,16/12/2021,6.6,2.7
613500,17/12/2021,5,0.6
613500,18/12/2021,6.1,1
613500,19/12/2021,5,2.2
613500,20/12/2021,1.7,2.8
613500,21/12/2021,-0.6,1.6
613500,22/12/2021,2,0.3
613500,23/12/2021,-0.2,0.5
613500,24/12/2021,-2.7,1.8
613500,25/12/2021,-3.7,3.1
613500,26/12/2021,-3.9,1.9
613500,27/12/2021,-3.2,2.1
613500,28/12/2021,-0.8,1.3
613500,29/12/2021,0.5,1.6
613500,30/12/2021,4.8,0.6
613500,31/12/2021,8,0.3
613500,01/01/2022,8,0.6
