 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
   40      40        1  2680.01   16.83    2.63   -4.71    1.75    9.50    0.00
   41      41        1  2747.01   17.53    2.70   -4.66    1.62    9.44    0.00
   42      42        1  2814.01   18.22    2.76   -4.61    1.48    9.38    0.00
   43      43        1  2881.01   18.89    2.83   -4.56    1.35    9.33    0.00
   44      44        1  2948.01   19.54    2.90   -4.50    1.22    9.27    0.00
   45      45        1  3015.02   20.18    2.96   -4.44    1.09    9.21    0.00
   46      46        1  3082.02   20.80    3.03   -4.37    0.96    9.15    0.00
   47      47        1  3149.02   21.39    3.09   -4.30    0.84    9.09    0.00
   48      48        1  3216.02   21.97    3.16   -4.23    0.71    9.03    0.00
   49      49        1  3283.02   22.51    3.23   -4.15    0.59    8.98    0.00
   50      50        1  3350.03   23.03    3.29   -4.07    0.47    8.91    0.00
   51      51        1  3417.03   23.53    3.36   -3.99    0.35    8.85    0.00
   52      52        1  3484.03   23.99    3.42   -3.90    0.24    8.79    0.00
   53      53        1  3551.03   24.41    3.49   -3.81    0.13    8.73    0.00
   54      54        1  3618.03   24.81    3.55   -3.72    0.01    8.67    0.00
   55      55        1  3685.04   25.17    3.62   -3.63   -0.09    8.61    0.00
   56      56        1  3752.04   25.48    3.69   -3.53   -0.20    8.55    0.00
   57      57        1  3819.04   25.76    3.75   -3.42   -0.30    8.48    0.00
   58      58        1  3886.04   26.00    3.82   -3.32   -0.41    8.42    0.00
   59      59        1  3953.04   26.20    3.88   -3.21   -0.51    8.36    0.00
   60      60        1  4020.05   26.34    3.95   -3.09   -0.60    8.29    0.00
   61      61        1  4087.05   26.45    4.02   -2.98   -0.70    8.23    0.00
   62      62        1  4154.04   26.50    4.08   -2.86   -0.79    8.16    0.00
   63      63        1  4221.04   26.50    4.15   -2.74   -0.88    8.10    0.00
   64      64        1  4288.04   26.45    4.21   -2.61   -0.97    8.04    0.00
   65      65        1  4355.03   26.34    4.28   -2.48   -1.05    7.97    0.00
   66      66        1  4422.03   26.18    4.34   -2.35   -1.13    7.91    0.00
   67      67        1  4489.02   25.96    4.41   -2.22   -1.21    7.84    0.00
   68      68        1  4556.02   25.68    4.48   -2.08   -1.29    7.78    0.00
   69      69        1  4623.02   25.34    4.54   -1.94   -1.37    7.71    0.00
   70      70        1  4690.01   24.94    4.61   -1.80   -1.44    7.65    0.00
   71      71        1  4757.01   24.47    4.67   -1.66   -1.51    7.58    0.00
   72      72        1  4824.01   23.93    4.74   -1.51   -1.57    7.52    0.00
   73      73        1  4891.00   23.33    4.81   -1.36   -1.64    7.45    0.00
   74      74        1  4958.00   22.66    4.87   -1.20   -1.70    7.39    0.00
   75      75        1  1067.00   21.84    1.05   -1.05   -1.76    7.32    0.00
   76      76        1  1134.00   20.97    1.11   -0.89   -1.81    7.26    0.00
   77      77        1  1201.00   20.02    1.18   -0.73   -1.87    7.19    0.00
   78      78        1  1268.00   19.01    1.25   -0.57   -1.92    7.13    0.00
   79      79        1  1335.00   17.94    1.31   -0.40   -1.96    7.06    0.00
   80      80        1  1401.99   16.79    1.38   -0.23   -2.01    7.00    0.00
   81      81        1  1468.99   15.57    1.44   -0.06   -2.05    6.93    0.00
   82      82        1  1535.99   14.28    1.51    0.11   -2.09    6.87    0.00
   83      83        1  1602.99   12.92    1.57    0.28   -2.13    6.80    0.00
   84      84        1  1669.99   11.48    1.64    0.46   -2.16    6.74    0.00
   85      85        1  1736.99    9.97    1.71    0.64   -2.19    6.68    0.00
   86      86        1  1803.99    8.38    1.77    0.82   -2.22    6.61    0.00
   87      87        1  1870.99    6.70    1.84    1.00   -2.24    6.55    0.00
   88      88        1  1937.99    4.95    1.90    1.19   -2.26    6.49    0.00
   89      89        1  2004.99    3.12    1.97    1.37   -2.28    6.42    0.00
   90      90        1  2071.99    1.20    2.04    1.56   -2.30    6.36    0.00
   91      91        1  2138.99    0.00    2.10    1.75   -2.31    6.30    0.01
   92      92        1  2205.99    0.00    2.17    1.95   -2.32    6.24    0.07
   93      93        1  2272.99    0.00    2.23    2.14   -2.33    6.18    0.14
   94      94        1  2339.99    0.00    2.30    2.33   -2.33    6.12    0.22
   95      95        1  2407.00    0.00    2.36    2.53   -2.33    6.05    0.29
   96      96        1  2474.00    0.00    2.43    2.73   -2.33    5.99    0.37
   97      97        1  2541.00    0.00    2.50    2.93   -2.33    5.94    0.44
   98      98        1  2608.00    0.00    2.56    3.13   -2.32    5.88    0.51
   99      99        1  2675.00    0.00    2.63    3.33   -2.31    5.82    0.59
  100     100        1  2742.01    0.00    2.69    3.54   -2.30    5.76    0.66
  101     101        1  2809.01    0.00    2.76    3.74   -2.28    5.70    0.73
  102     102        1  2876.01    0.00    2.83    3.95   -2.26    5.64    0.81
  103     103        1  2943.01    0.00    2.89    4.15   -2.24    5.59    0.88
  104     104        1  3010.01    0.00    2.96    4.36   -2.22    5.53    0.95
  105     105        1  3077.02    0.00    3.02    4.57   -2.19    5.48    1.03
  106     106        1  3144.02    0.00    3.09    4.78   -2.16    5.42    1.10
  107     107        1  3211.02    0.00    3.15    4.99   -2.13    5.37    1.17
  108     108        1  3278.02    0.00    3.22    5.20   -2.09    5.31    1.25
  109     109        1  3345.02    0.00    3.29    5.41   -2.05    5.26    1.32
  110     110        1  3412.02    0.00    3.35    5.62   -2.01    5.21    1.40
  111     111        1  3479.03    0.00    3.42    5.84   -1.96    5.16    1.47
  112     112        1  3546.03    0.00    3.48    6.05   -1.92    5.11    1.54
  113     113        1  3613.03    0.00    3.55    6.26   -1.87    5.06    1.62
  114     114        1  3680.03    0.00    3.62    6.48   -1.81    5.01    1.69
  115     115        1  3747.03    0.00    3.68    6.69   -1.76    4.96    1.77
  116     116        1  3814.04    0.00    3.75    6.91   -1.70    4.91    1.84
  117     117        1  3881.04    0.00    3.81    7.12   -1.64    4.86    1.92
  118     118        1  3948.04    0.00    3.88    7.34   -1.57    4.82    1.99
  119     119        1  4015.04    0.00    3.94    7.55   -1.51    4.77    2.07
  120     120        1  4082.04    0.00    4.01    7.77   -1.44    4.73    2.14
  121     121        1  4149.04    0.00    4.08    7.98   -1.37    4.68    2.22
  122     122        1  4216.04    0.00    4.14    8.20   -1.29    4.64    2.29
  123     123        1  4283.03    0.00    4.21    8.41   -1.21    4.60    2.37
  124     124        1  4350.03    0.00    4.27    8.63   -1.13    4.56    2.44
  125     125        1  4417.03    0.00    4.34    8.84   -1.05    4.52    2.52
  126     126        1  4484.02    0.00    4.41    9.06   -0.97    4.48    2.60
  127     127        1  4551.02    0.00    4.47    9.27   -0.88    4.44    2.67
  128     128        1  4618.01    0.00    4.54    9.48   -0.79    4.40    2.75
  129     129        1  4685.01    0.00    4.60    9.69   -0.70    4.36    2.83
  130     130        1  4752.01    0.00    4.67    9.91   -0.60    4.33    2.90
  131     131        1  4819.00    0.00    4.73   10.12   -0.51    4.29    2.98
  132     132        1  4886.00    0.00    4.80   10.33   -0.41    4.26    3.06
  133     133        1  4952.99    0.00    4.87   10.54   -0.30    4.22    3.13
  134     134        1  5019.99    0.00    4.93   10.74   -0.20    4.19    3.21
  135     135        1  5086.99    0.00    5.00   10.95   -0.09    4.16    3.29
  136     136        1  5153.98    0.00    5.06   11.16    0.01    4.13    3.37
  137     137        1  5220.98    0.00    5.13   11.36    0.13    4.10    3.44
  138     138        1  5287.98    0.00    5.20   11.57    0.24    4.07    3.52
  139     139        1  5354.97    0.00    5.26   11.77    0.35    4.05    3.60
  140     140        1  5421.97    0.00    5.33   11.97    0.47    4.02    3.68
  141     141        1  5488.96    0.00    5.39   12.17    0.59    3.99    3.76
  142     142        1  5555.96    0.00    5.46   12.37    0.71    3.97    3.83
  143     143        1  5622.96    0.00    5.52   12.57    0.84    3.95    3.91
  144     144        1  5689.95    0.00    5.59   12.76    0.96    3.93    3.99
  145     145        1  5756.95    0.00    5.66   12.96    1.09    3.90    4.07
  146     146        1  5823.94    0.00    5.72   13.15    1.22    3.88    4.15
  147     147        1  5890.94    0.00    5.79   13.34    1.35    3.87    4.23
  148     148        1  5957.94    0.00    5.85   13.53    1.48    3.85    4.30
  149     149        1  6024.93    0.00    5.92   13.72    1.62    3.83    4.38
  150     150        1  6091.93    0.00    5.98   13.90    1.75    3.82    4.46
  151     151        1  6158.92    0.00    6.05   14.09    1.89    3.80    4.54
  152     152        1  6225.92    0.00    6.12   14.27    2.03    3.79    4.62
  153     153        1  6292.92    0.00    6.18   14.45    2.17    3.78    4.70
  154     154        1  6359.91    0.00    6.25   14.63    2.32    3.76    4.77
  155     155        1  6426.91    0.00    6.31   14.80    2.46    3.75    4.85
  156     156        1  6493.90    0.00    6.38   14.98    2.61    3.75    4.93
  157     157        1  6560.90    0.00    6.45   15.15    2.75    3.74    5.01
  158     158        1  6627.90    0.00    6.51   15.32    2.90    3.73    5.09
  159     159        1  6694.89    0.00    6.58   15.48    3.05    3.73    5.17
  160     160        1  6761.89    0.00    6.64   15.65    3.21    3.72    5.24
  161     161        1  6828.89    0.00    6.71   15.81    3.36    3.72    5.32
  162     162        1  6895.88    0.00    6.77   15.97    3.51    3.72    5.40
  163     163        1  6962.88    0.00    6.84   16.13    3.67    3.71    5.48
  164     164        1  7029.87    0.00    6.91   16.28    3.82    3.71    5.56
  165     165        1  7096.87    0.00    6.97   16.43    3.98    3.72    5.63
  166     166        1  7163.87    0.00    7.04   16.58    4.14    3.72    5.71
  167     167        1  7230.86    0.00    7.10   16.73    4.30    3.72    5.79
  168     168        1  7297.86    0.00    7.17   16.87    4.46    3.73    5.86
  169     169        1  7364.85    0.00    7.24   17.01    4.62    3.73    5.94
  170     170        1  7431.85    0.00    7.30   17.15    4.78    3.74    6.02
  171     171        1  7498.85    0.00    7.37   17.29    4.95    3.75    6.09
  172     172        1  7565.84    0.00    7.43   17.42    5.11    3.75    6.17
  173     173        1  7632.84    0.00    7.50   17.55    5.28    3.76    6.25
  174     174        1  7699.83    0.00    7.56   17.68    5.44    3.78    6.32
  175     175        1  7766.83    0.00    7.63   17.80    5.61    3.79    6.40
  176     176        1  7833.83    0.00    7.70   17.92    5.77    3.80    6.47
  177     177        1  7900.82    0.00    7.76   18.04    5.94    3.82    6.55
  178     178        1  7967.82    0.00    7.83   18.15    6.11    3.83    6.62
  179     179        1  8034.81    0.00    7.89   18.26    6.28    3.85    6.70
  180     180        1  8101.81    0.00    7.96   18.37    6.44    3.87    6.77
  181     181        1  8168.81    0.00    8.03   18.47    6.61    3.88    6.85
  182     182        1  8235.81    0.00    8.09   18.58    6.78    3.90    6.92
  183     183        1  8302.82    0.00    8.16   18.67    6.95    3.93    7.00
  184     184        1  8369.83    0.00    8.22   18.77    7.12    3.95    7.07
  185     185        1  8436.83    0.00    8.29   18.86    7.29    3.97    7.14
  186     186        1  8503.84    0.00    8.35   18.95    7.46    3.99    7.21
  187     187        1  8570.85    0.00    8.42   19.03    7.63    4.02    7.29
  188     188        1  8637.86    0.00    8.49   19.11    7.80    4.05    7.36
  189     189        1  8704.87    0.00    8.55   19.19    7.97    4.07    7.43
  190     190        1  8771.87    0.00    8.62   19.27    8.13    4.10    7.50
  191     191        1  8838.88    0.00    8.68   19.34    8.30    4.13    7.57
  192     192        1  8905.89    0.00    8.75   19.40    8.47    4.16    7.64
  193     193        1  8972.90    0.00    8.82   19.47    8.64    4.19    7.71
  194     194        1  9039.90    0.00    8.88   19.53    8.81    4.22    7.78
  195     195        1  9106.91    0.00    8.95   19.59    8.98    4.26    7.85
  196     196        1  9173.92    0.00    9.01   19.64    9.14    4.29    7.92
  197     197        1  9240.93    0.00    9.08   19.69    9.31    4.33    7.99
  198     198        1  9307.94    0.00    9.14   19.73    9.48    4.36    8.06
  199     199        1  9374.94    0.00    9.21   19.78    9.64    4.40    8.12
  200     200        1  9441.95    0.00    9.28   19.82    9.81    4.44    8.19
  201     201        1  9508.96    0.00    9.34   19.85    9.97    4.48    8.26
  202     202        1  9575.97    0.00    9.41   19.88   10.13    4.52    8.32
  203     203        1  9642.97    0.00    9.47   19.91   10.30    4.56    8.39
  204     204        1  9709.98    0.00    9.54   19.93   10.46    4.60    8.45
  205     205        1  9776.99    0.00    9.61   19.95   10.62    4.64    8.52
  206     206        1  9844.00    0.00    9.67   19.97   10.78    4.68    8.58
  207     207        1  9911.01    0.00    9.74   19.98   10.94    4.73    8.64
  208     208        1  9978.01    0.00    9.80   19.99   11.10    4.77    8.71
  209     209        1 10045.02    0.00    9.87   20.00   11.25    4.82    8.77
  210     210        1 10112.03    0.00    9.93   20.00   11.41    4.86    8.83
  211     211        1 10179.04    0.00   10.00   20.00   11.56    4.91    8.89
  212     212        1 10246.04    0.00   10.07   19.99   11.72    4.96    8.95
  213     213        1 10313.05    0.00   10.13   19.98   11.87    5.01    9.01
  214     214        1 10380.06    0.00   10.20   19.97   12.02    5.06    9.07
  215     215        1 10447.07    0.00   10.26   19.95   12.17    5.11    9.13
  216     216        1 10514.08    0.00   10.33   19.93   12.32    5.16    9.19
  217     217        1 10581.08    0.00   10.40   19.91   12.47    5.21    9.25
  218     218        1 10648.09    0.00   10.46   19.88   12.61    5.26    9.31
  219     219        1 10715.10    0.00   10.53   19.85   12.76    5.31    9.36
  220     220        1 10782.11    0.00   10.59   19.82   12.90    5.37    9.42
  221     221        1 10849.12    0.00   10.66   19.78   13.04    5.42    9.47
  222     222        1 10916.12    0.00   10.72   19.73   13.18    5.48    9.53
  223     223        1 10983.13    0.00   10.79   19.69   13.31    5.53    9.58
  224     224        1 11050.14    0.00   10.86   19.64   13.45    5.59    9.64
  225     225        1 11117.15    0.00   10.92   19.59   13.58    5.64    9.69
  226     226        1 11184.15    0.00   10.99   19.53   13.72    5.70    9.74
  227     227        1 11251.16    0.00   11.05   19.47   13.85    5.76    9.79
  228     228        1 11318.17    0.00   11.12   19.40   13.98    5.82    9.84
  229     229        1 11385.18    0.00   11.19   19.34   14.10    5.88    9.89
  230     230        1 11452.19    0.00   11.25   19.27   14.23    5.94    9.94
  231     231        1 11519.19    0.00   11.32   19.19   14.35    5.99    9.99
  232     232        1 11586.20    0.00   11.38   19.11   14.47    6.05   10.04
  233     233        1 11653.21    0.00   11.45   19.03   14.59    6.12   10.08
  234     234        1 11720.22    0.00   11.51   18.95   14.70    6.18   10.13
  235     235        1 11787.22    0.00   11.58   18.86   14.82    6.24   10.18
  236     236        1 11854.23    0.00   11.65   18.77   14.93    6.30   10.22
  237     237        1 11921.24    0.00   11.71   18.67   15.04    6.36   10.27
  238     238        1 11988.25    0.00   11.78   18.58   15.15    6.42   10.31
  239     239        1 12055.26    0.00   11.84   18.47   15.25    6.49   10.35
  240     240        1 12122.26    0.00   11.91   18.37   15.36    6.55   10.40
  241     241        1 12189.27    0.00   11.98   18.26   15.46    6.61   10.44
  242     242        1 12256.28    0.00   12.04   18.15   15.55    6.68   10.48
  243     243        1 12323.29    0.00   12.11   18.04   15.65    6.74   10.52
  244     244        1 12390.29    0.00   12.17   17.92   15.74    6.80   10.56
  245     245        1 12457.30    0.00   12.24   17.80   15.84    6.87   10.60
  246     246        1 12524.31    0.00   12.30   17.68   15.92    6.93   10.63
  247     247        1 12591.32    0.00   12.37   17.55   16.01    7.00   10.67
  248     248        1 12658.33    0.00   12.44   17.42   16.09    7.06   10.71
  249     249        1 12725.33    0.00   12.50   17.29   16.17    7.13   10.74
  250     250        1 12792.34    0.00   12.57   17.15   16.25    7.19   10.78
  251     251        1 12859.35    0.00   12.63   17.01   16.33    7.26   10.81
  252     252        1 12926.36    0.00   12.70   16.87   16.40    7.32   10.84
  253     253        1 12993.37    0.00   12.77   16.73   16.47    7.39   10.88
  254     254        1 13060.37    0.00   12.83   16.58   16.54    7.45   10.91
  255     255        1 13127.38    0.00   12.90   16.43   16.61    7.52   10.94
  256     256        1 13194.39    0.00   12.96   16.28   16.67    7.58   10.97
  257     257        1 13261.40    0.00   13.03   16.13   16.73    7.65   11.00
  258     258        1 13328.40    0.00   13.09   15.97   16.79    7.71   11.03
  259     259        1 13395.41    0.00   13.16   15.81   16.84    7.78   11.05
  260     260        1 13462.42    0.00   13.23   15.65   16.89    7.84   11.08
  261     261        1 13529.43    0.00   13.29   15.48   16.94    7.91   11.11
  262     262        1 13596.44    0.00   13.36   15.32   16.99    7.97   11.13
  263     263        1 13663.44    0.00   13.42   15.15   17.03    8.04   11.16
  264     264        1 13730.45    0.00   13.49   14.98   17.07    8.10   11.18
  265     265        1 13797.46    0.00   13.56   14.80   17.11    8.16   11.20
  266     266        1 13864.47    0.00   13.62   14.63   17.14    8.23   11.22
  267     267        1 13931.47    0.00   13.69   14.45   17.17    8.29   11.25
  268     268        1 13998.48    0.00   13.75   14.27   17.20    8.36   11.27
  269     269        1 14065.49    0.00   13.82   14.09   17.23    8.42   11.29
  270     270        1 14132.50    0.00   13.88   13.90   17.25    8.48   11.30
  271     271        1 14199.51    0.00   13.95   13.72   17.27    8.55   11.32
  272     272        1 14266.51    0.00   14.02   13.53   17.29    8.61   11.34
  273     273        1 14333.52    0.00   14.08   13.34   17.31    8.67   11.36
  274     274        1 14400.53    0.00   14.15   13.15   17.32    8.73   11.37
  275     275        1 14467.54    0.00   14.21   12.96   17.33    8.79   11.39
  276     276        1 14534.54    0.00   14.28   12.76   17.33    8.85   11.40
  277     277        1 14601.55    0.00   14.35   12.57   17.33    8.91   11.41
  278     278        1 14668.56    0.00   14.41   12.37   17.33    8.98   11.43
  279     279        1 14735.57    0.00   14.48   12.17   17.33    9.03   11.44
  280     280        1 14802.58    0.00   14.54   11.97   17.33    9.09   11.45
  281     281        1 14869.58    0.00   14.61   11.77   17.32    9.15   11.46
  282     282        1 14936.59    0.00   14.67   11.57   17.31    9.21   11.47
  283     283        1 15003.60    0.00   14.74   11.36   17.29    9.27   11.48
  284     284        1 15070.61    0.00   14.81   11.16   17.27    9.33   11.49
  285     285        1 15137.62    0.00   14.87   10.95   17.25    9.38   11.49
  286     286        1 15204.62    0.00   14.94   10.74   17.23    9.44   11.50
  287     287        1 15271.63    0.00   15.00   10.54   17.20    9.50   11.51
  288     288        1 15338.64    0.00   15.07   10.33   17.17    9.55   11.51
  289     289        1 15405.65    0.00   15.14   10.12   17.14    9.61   11.51
  290     290        1 15472.65    0.00   15.20    9.91   17.11    9.66   11.52
  291     291        1 15539.66    0.00   15.27    9.69   17.07    9.71   11.52
  292     292        1 15606.67    0.00   15.33    9.48   17.03    9.76   11.52
  293     293        1 15673.68    0.00   15.40    9.27   16.99    9.82   11.52
  294     294        1 15740.69    0.00   15.46    9.06   16.94    9.87   11.52
  295     295        1 15807.69    0.00   15.53    8.84   16.89    9.92   11.52
  296     296        1 15874.70    0.00   15.60    8.63   16.84    9.97   11.52
  297     297        1 15941.71    0.00   15.66    8.41   16.79   10.02   11.52
  298     298        1 16008.72    0.00   15.73    8.20   16.73   10.07   11.52
  299     299        1 16075.72    0.00   15.79    7.98   16.67   10.11   11.52
  300     300        1 16142.73    0.00   15.86    7.77   16.61   10.16   11.51
  301     301        1 16209.74    0.00   15.93    7.55   16.54   10.21   11.51
  302     302        1 16276.75    0.00   15.99    7.34   16.47   10.25   11.50
  303     303        1 16343.76    0.00   16.06    7.12   16.40   10.30   11.50
  304     304        1 16410.75    0.00   16.12    6.91   16.33   10.34   11.49
  305     305        1 16477.74    0.00   16.19    6.69   16.25   10.38   11.48
  306     306        1 16544.72    0.00   16.25    6.48   16.17   10.42   11.47
  307     307        1 16611.71    0.00   16.32    6.26   16.09   10.46   11.47
  308     308        1 16678.69    0.00   16.39    6.05   16.01   10.50   11.46
  309     309        1 16745.68    0.00   16.45    5.84   15.92   10.54   11.45
  310     310        1 16812.66    0.00   16.52    5.62   15.84   10.58   11.44
  311     311        1 16879.64    0.00   16.58    5.41   15.74   10.62   11.42
  312     312        1 16946.63    0.00   16.65    5.20   15.65   10.66   11.41
  313     313        1 17013.61    0.00   16.71    4.99   15.55   10.69   11.40
  314     314        1 17080.60    0.00   16.78    4.78   15.46   10.73   11.39
  315     315        1 17147.58    0.00   16.85    4.57   15.36   10.76   11.37
  316     316        1 17214.57    0.00   16.91    4.36   15.25   10.79   11.36
  317     317        1 17281.55    0.00   16.98    4.15   15.15   10.82   11.34
  318     318        1 17348.54    0.00   17.04    3.95   15.04   10.85   11.33
  319     319        1 17415.52    0.00   17.11    3.74   14.93   10.88   11.31
  320     320        1 17482.50    0.00   17.18    3.54   14.82   10.91   11.29
  321     321        1 17549.49    0.00   17.24    3.33   14.70   10.94   11.28
  322     322        1 17616.47    0.00   17.31    3.13   14.59   10.97   11.26
  323     323        1 17683.46    0.00   17.37    2.93   14.47   10.99   11.24
  324     324        1 17750.44    0.00   17.44    2.73   14.35   11.02   11.22
  325     325        1 17817.43    0.00   17.50    2.53   14.23   11.04   11.20
  326     326        1 17884.41    0.00   17.57    2.33   14.10   11.06   11.18
  327     327        1 17951.39    0.00   17.64    2.14   13.98   11.09   11.16
  328     328        1 18018.38    0.00   17.70    1.95   13.85   11.11   11.14
  329     329        1 18085.36    0.00   17.77    1.75   13.72   11.12   11.12
  330     330        1 18152.35    0.00   17.83    1.56   13.58   11.14   11.10
  331     331        1 18219.33    0.00   17.90    1.37   13.45   11.16   11.07
  332     332        1 18286.32    0.00   17.97    1.19   13.31   11.18   11.05
  333     333        1 18353.30    0.00   18.03    1.00   13.18   11.19   11.03
  334     334        1 18420.29    0.00   18.10    0.82   13.04   11.21   11.00
  335     335        1 18487.27    0.00   18.16    0.64   12.90   11.22   10.98
  336     336        1 18554.25    0.00   18.23    0.46   12.76   11.23   10.95
  337     337        1 18621.24    0.00   18.29    0.28   12.61   11.24   10.93
  338     338        1 18688.22    0.00   18.36    0.11   12.47   11.25   10.90
  339     339        1 18755.21    0.00   18.43   -0.06   12.32   11.26   10.88
  340     340        1 18822.19    0.00   18.49   -0.23   12.17   11.27   10.85
  341     341        1 18889.18    0.00   18.56   -0.40   12.02   11.27   10.82
  342     342        1 18956.16    0.00   18.62   -0.57   11.87   11.28   10.80
  343     343        1 19023.14    0.00   18.69   -0.73   11.72   11.28   10.77
  344     344        1 19090.13    0.00   18.75   -0.89   11.56   11.28   10.74
  345     345        1 19157.11    0.00   18.82   -1.05   11.41   11.29   10.71
  346     346        1 19224.10    0.00   18.89   -1.20   11.25   11.29   10.68
  347     347        1 19291.08    0.00   18.95   -1.36   11.10   11.29   10.65
  348     348        1 19358.07    0.00   19.02   -1.51   10.94   11.28   10.62
  349     349        1 19425.05    0.00   19.08   -1.66   10.78   11.28   10.60
  350     350        1 19492.04    0.00   19.15   -1.80   10.62   11.28   10.56
  351     351        1 19559.02    0.00   19.22   -1.94   10.46   11.27   10.53
  352     352        1 19626.00    0.00   19.28   -2.08   10.30   11.27   10.50
  353     353        1 19692.99    0.00   19.35   -2.22   10.13   11.26   10.47
  354     354        1 19759.97    0.00   19.41   -2.35    9.97   11.25   10.44
  355     355        1 19826.96    0.00   19.48   -2.48    9.81   11.24   10.41
  356     356        1 19893.94    0.00   19.54   -2.61    9.64   11.23   10.38
  357     357        1 19960.93    0.00   19.61   -2.74    9.48   11.22   10.35
  358     358        1 20027.91    0.00   19.68   -2.86    9.31   11.21   10.31
  359     359        1 20094.89    0.00   19.74   -2.98    9.14   11.19   10.28
  360     360        1 20161.88    0.00   19.81   -3.09    8.98   11.18   10.25
  361     361        1 20228.86    0.00   19.87   -3.21    8.81   11.16   10.22
  362     362        1 20295.85    0.00   19.94   -3.32    8.64   11.14   10.18
  363     363        1 20362.83    0.00   20.01   -3.42    8.47   11.12   10.15
  364     364        1 20429.82    0.00   20.07   -3.53    8.30   11.11   10.12
  365     365        1 20496.80    0.00   20.14   -3.63    8.13   11.09   10.08
  366       1        2 20563.79    0.00   20.20   -3.72    7.97   11.06   10.05
  367       2        2 20630.77    0.00   20.27   -3.81    7.80   11.04   10.01
  368       3        2 20697.75    0.00   20.33   -3.90    7.63   11.02    9.98
  369       4        2 20764.74    0.00   20.40   -3.99    7.46   10.99    9.95
  370       5        2 20831.72    0.00   20.47   -4.07    7.29   10.97    9.91
  371       6        2 20898.71    0.00   20.53   -4.15    7.12   10.94    9.88
  372       7        2 20965.69    0.00   20.60   -4.23    6.95   10.91    9.84
  373       8        2 21032.68    0.00   20.66   -4.30    6.78   10.88    9.81
  374       9        2 21099.66    0.00   20.73   -4.37    6.61   10.85    9.77
  375      10        2 21166.64    0.00   20.79   -4.44    6.44   10.82    9.74
  376      11        2 21233.63    0.00   20.86   -4.50    6.28   10.79    9.70
  377      12        2 21300.61    0.00   20.93   -4.56    6.11   10.76    9.67
  378      13        2 21367.60    0.00   20.99   -4.61    5.94   10.73    9.64
  379      14        2 21434.58    0.00   21.06   -4.66    5.77   10.69    9.60
  380      15        2 21501.57    0.00   21.12   -4.71    5.61   10.66    9.57
