 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
  155     155        1  2120.04   26.11    2.08   12.36   -2.27   -4.45    0.00
  156     156        1  2140.04   20.77    2.10   12.50   -2.07   -4.44    0.00
  157     157        1  2160.04   15.37    2.12   12.64   -1.87   -4.42    0.00
  158     158        1  2180.04    9.90    2.14   12.78   -1.67   -4.40    0.00
  159     159        1  2200.03    4.37    2.16   12.91   -1.47   -4.38    0.00
  160     160        1  2220.03    0.00    2.18   13.04   -1.27   -4.36    0.01
  161     161        1  2240.03    0.00    2.20   13.17   -1.07   -4.34    0.15
  162     162        1  2260.03    0.00    2.22   13.29   -0.86   -4.31    0.35
  163     163        1  2280.03    0.00    2.24   13.41   -0.66   -4.29    0.54
  164     164        1  2300.02    0.00    2.26   13.52   -0.46   -4.26    0.73
  165     165        1  2320.02    0.00    2.28   13.63   -0.25   -4.24    0.92
  166     166        1  2340.02    0.00    2.30   13.74   -0.05   -4.21    1.11
  167     167        1  2360.02    0.00    2.32   13.84    0.15   -4.18    1.29
  168     168        1  2380.02    0.00    2.34   13.94    0.36   -4.14    1.47
  169     169        1  2400.02    0.00    2.36   14.03    0.56   -4.11    1.65
  170     170        1  2420.01    0.00    2.38   14.12    0.76   -4.08    1.82
  171     171        1  2440.01    0.00    2.40   14.20    0.96   -4.04    1.99
  172     172        1  2460.01    0.00    2.42   14.29    1.17   -4.01    2.16
  173     173        1  2480.01    0.00    2.44   14.36    1.37   -3.97    2.33
  174     174        1  2500.01    0.00    2.46   14.43    1.57   -3.93    2.49
  175     175        1  2520.00    0.00    2.48   14.50    1.77   -3.89    2.65
  176     176        1  2540.00    0.00    2.50   14.57    1.97   -3.85    2.81
  177     177        1  2560.00    0.00    2.52   14.63    2.17   -3.81    2.97
  178     178        1  2580.00    0.00    2.53   14.68    2.37   -3.77    3.12
  179     179        1  2600.00    0.00    2.55   14.73    2.57   -3.72    3.28
  180     180        1  2619.99    0.00    2.57   14.78    2.77   -3.68    3.43
  181     181        1  2639.99    0.00    2.59   14.82    2.96   -3.63    3.57
  182     182        1  2659.99    0.00    2.61   14.86    3.16   -3.58    3.72
  183     183        1  2679.99    0.00    2.63   14.89    3.36   -3.53    3.86
  184     184        1  2699.99    0.00    2.65   14.92    3.55   -3.48    4.00
  185     185        1  2719.98    0.00    2.67   14.94    3.74   -3.43    4.13
  186     186        1  2739.98    0.00    2.69   14.96    3.94   -3.38    4.27
  187     187        1  2759.98    0.00    2.71   14.98    4.13   -3.33    4.40
  188     188        1  2779.98    0.00    2.73   14.99    4.32   -3.27    4.53
  189     189        1  2799.98    0.00    2.75   15.00    4.50   -3.22    4.66
  190     190        1  2819.97    0.00    2.77   15.00    4.69   -3.16    4.79
  191     191        1  2839.97    0.00    2.79   15.00    4.88   -3.11    4.91
  192     192        1  2859.97    0.00    2.81   14.99    5.06   -3.05    5.03
  193     193        1  2879.97    0.00    2.83   14.98    5.24   -2.99    5.15
  194     194        1  2899.97    0.00    2.85   14.96    5.43   -2.93    5.27
  195     195        1  2919.96    0.00    2.87   14.94    5.61   -2.87    5.38
  196     196        1  2939.96    0.00    2.89   14.92    5.78   -2.81    5.49
  197     197        1  2959.96    0.00    2.91   14.89    5.96   -2.75    5.60
  198     198        1  2979.96    0.00    2.93   14.86    6.13   -2.69    5.71
  199     199        1  2999.96    0.00    2.95   14.82    6.31   -2.62    5.81
  200     200        1  3019.95    0.00    2.97   14.78    6.48   -2.56    5.92
  201     201        1  3039.95    0.00    2.99   14.73    6.65   -2.49    6.02
  202     202        1  3059.95    0.00    3.01   14.68    6.81   -2.43    6.12
  203     203        1  3079.95    0.00    3.03   14.63    6.98   -2.36    6.21
  204     204        1  3099.95    0.00    3.05   14.57    7.14   -2.29    6.31
  205     205        1  3119.94    0.00    3.07   14.50    7.30   -2.23    6.40
  206     206        1  3139.94    0.00    3.08   14.43    7.46   -2.16    6.49
  207     207        1  3159.94    0.00    3.10   14.36    7.62   -2.09    6.58
  208     208        1  3179.94    0.00    3.12   14.29    7.77   -2.02    6.66
  209     209        1  3199.94    0.00    3.14   14.20    7.92   -1.95    6.75
  210     210        1  3219.94    0.00    3.16   14.12    8.07   -1.88    6.83
  211     211        1  3239.93    0.00    3.18   14.03    8.22   -1.81    6.91
  212     212        1  3259.93    0.00    3.20   13.94    8.36   -1.73    6.99
  213     213        1  3279.93    0.00    3.22   13.84    8.51   -1.66    7.06
  214     214        1  3299.93    0.00    3.24   13.74    8.64   -1.59    7.13
  215     215        1  3319.93    0.00    3.26   13.63    8.78   -1.51    7.21
  216     216        1  3339.92    0.00    3.28   13.52    8.92   -1.44    7.27
  217     217        1  3359.92    0.00    3.30   13.41    9.05   -1.37    7.34
  218     218        1  3379.92    0.00    3.32   13.29    9.18   -1.29    7.41
  219     219        1  3399.92    0.00    3.34   13.17    9.30   -1.22    7.47
  220     220        1  3419.92    0.00    3.36   13.04    9.43   -1.14    7.53
  221     221        1  3439.91    0.00    3.38   12.91    9.55   -1.07    7.59
  222     222        1  3459.91    0.00    3.40   12.78    9.67   -0.99    7.64
  223     223        1  3479.91    0.00    3.42   12.64    9.78   -0.91    7.70
  224     224        1  3499.91    0.00    3.44   12.50    9.89   -0.84    7.75
  225     225        1  3519.91    0.00    3.46   12.36   10.00   -0.76    7.80
  226     226        1  3539.90    0.00    3.48   12.21   10.11   -0.68    7.85
  227     227        1  3559.90    0.00    3.50   12.06   10.21   -0.60    7.89
  228     228        1  3579.90    0.00    3.52   11.90   10.31   -0.53    7.94
  229     229        1  3599.90    0.00    3.54   11.74   10.41   -0.45    7.98
  230     230        1  3619.90    0.00    3.56   11.58   10.50   -0.37    8.02
  231     231        1  3639.89    0.00    3.58   11.42   10.59   -0.29    8.06
  232     232        1  3659.89    0.00    3.60   11.25   10.68   -0.21    8.10
  233     233        1  3679.89    0.00    3.62   11.07   10.77   -0.14    8.13
  234     234        1  3699.89    0.00    3.63   10.90   10.85   -0.06    8.16
  235     235        1  3719.89    0.00    3.65   10.72   10.93    0.02    8.19
  236     236        1  3739.88    0.00    3.67   10.54   11.00    0.10    8.22
  237     237        1  3759.88    0.00    3.69   10.35   11.07    0.18    8.25
  238     238        1  3779.88    0.00    3.71   10.16   11.14    0.25    8.27
  239     239        1  3799.88    0.00    3.73    9.97   11.21    0.33    8.29
  240     240        1  3819.88    0.00    3.75    9.78   11.27    0.41    8.31
  241     241        1  3839.87    0.00    3.77    9.58   11.33    0.49    8.33
  242     242        1  3859.87    0.00    3.79    9.38   11.38    0.57    8.35
  243     243        1  3879.87    0.00    3.81    9.18   11.44    0.64    8.36
  244     244        1  3899.87    0.00    3.83    8.97   11.48    0.72    8.38
  245     245        1  3919.87    0.00    3.85    8.76   11.53    0.80    8.39
  246     246        1  3939.86    0.00    3.87    8.55   11.57    0.87    8.40
  247     247        1  3959.86    0.00    3.89    8.34   11.61    0.95    8.40
  248     248        1  3979.86    0.00    3.91    8.12   11.64    1.03    8.41
  249     249        1  3999.86    0.00    3.93    7.91   11.68    1.10    8.41
  250     250        1  4019.86    0.00    3.95    7.69   11.70    1.18    8.42
  251     251        1  4039.85    0.00    3.97    7.46   11.73    1.25    8.42
  252     252        1  4059.85    0.00    3.99    7.24   11.75    1.33    8.41
  253     253        1  4079.85    0.00    4.01    7.01   11.77    1.40    8.41
  254     254        1  4099.85    0.00    4.03    6.78   11.78    1.48    8.40
  255     255        1  4119.85    0.00    4.05    6.55   11.79    1.55    8.40
  256     256        1  4139.86    0.00    4.07    6.32   11.80    1.63    8.39
  257     257        1  4159.86    0.00    4.09    6.08   11.80    1.70    8.38
  258     258        1  4179.87    0.00    4.11    5.84   11.80    1.77    8.37
  259     259        1  4199.87    0.00    4.13    5.61   11.80    1.84    8.35
  260     260        1  4219.87    0.00    4.15    5.37   11.79    1.91    8.34
  261     261        1  4239.88    0.00    4.17    5.12   11.78    1.98    8.32
  262     262        1  4259.88    0.00    4.19    4.88   11.77    2.05    8.30
  263     263        1  4279.89    0.00    4.20    4.64   11.75    2.12    8.28
  264     264        1  4299.89    0.00    4.22    4.39   11.73    2.19    8.26
  265     265        1  4319.89    0.00    4.24    4.14   11.70    2.26    8.23
  266     266        1  4339.90    0.00    4.26    3.89   11.68    2.33    8.21
  267     267        1  4359.90    0.00    4.28    3.64   11.64    2.39    8.18
  268     268        1  4379.90    0.00    4.30    3.39   11.61    2.46    8.15
  269     269        1  4399.91    0.00    4.32    3.14   11.57    2.53    8.12
  270     270        1  4419.91    0.00    4.34    2.89   11.53    2.59    8.09
  271     271        1  4439.92    0.00    4.36    2.63   11.48    2.65    8.06
  272     272        1  4459.92    0.00    4.38    2.38   11.44    2.72    8.02
  273     273        1  4479.92    0.00    4.40    2.12   11.38    2.78    7.99
  274     274        1  4499.93    0.00    4.42    1.87   11.33    2.84    7.95
  275     275        1  4519.93    0.00    4.44    1.61   11.27    2.90    7.91
  276     276        1  4539.94    0.00    4.46    1.35   11.21    2.96    7.87
  277     277        1  4559.94    0.00    4.48    1.10   11.14    3.02    7.83
  278     278        1  4579.94    0.00    4.50    0.84   11.07    3.08    7.78
  279     279        1  4599.95    0.00    4.52    0.58   11.00    3.14    7.74
  280     280        1  4619.95    0.00    4.54    0.32   10.93    3.19    7.69
  281     281        1  4639.96    0.00    4.56    0.06   10.85    3.25    7.65
  282     282        1  4659.96    0.00    4.58   -0.19   10.77    3.30    7.60
  283     283        1  4679.96    0.00    4.60   -0.45   10.68    3.35    7.55
  284     284        1  4699.97    0.00    4.62   -0.71   10.59    3.41    7.50
  285     285        1  4719.97    0.00    4.64   -0.97   10.50    3.46    7.44
  286     286        1  4739.98    0.00    4.66   -1.23   10.41    3.51    7.39
  287     287        1  4759.98    0.00    4.68   -1.48   10.31    3.56    7.33
  288     288        1  4779.98    0.00    4.70   -1.74   10.21    3.61    7.28
  289     289        1  4799.99    0.00    4.72   -2.00   10.11    3.65    7.22
  290     290        1  4819.99    0.00    4.74   -2.25   10.00    3.70    7.16
  291     291        1  4839.99    0.00    4.75   -2.51    9.89    3.74    7.10
  292     292        1  4860.00    0.00    4.77   -2.76    9.78    3.79    7.04
  293     293        1  4880.00    0.00    4.79   -3.01    9.67    3.83    6.98
  294     294        1  4900.01    0.00    4.81   -3.27    9.55    3.87    6.91
  295     295        1  4920.01    0.00    4.83   -3.52    9.43    3.91    6.85
  296     296        1  4940.01    0.00    4.85   -3.77    9.30    3.95    6.79
  297     297        1  4960.02    0.00    4.87   -4.02    9.18    3.99    6.72
  298     298        1  4980.02    0.00    4.89   -4.27    9.05    4.03    6.65
  299     299        1  5000.03    0.00    4.91   -4.51    8.92    4.06    6.58
  300     300        1  5020.03    0.00    4.93   -4.76    8.78    4.10    6.51
  301     301        1  5040.03    0.00    4.95   -5.00    8.64    4.13    6.44
  302     302        1  5060.04    0.00    4.97   -5.24    8.51    4.16    6.37
  303     303        1  5080.04    0.00    4.99   -5.49    8.36    4.19    6.30
  304     304        1  5100.05    0.00    5.01   -5.73    8.22    4.22    6.23
  305     305        1  5120.05    0.00    5.03   -5.96    8.07    4.25    6.15
  306     306        1  5140.05    0.00    5.05   -6.20    7.92    4.28    6.08
  307     307        1  5160.06    0.00    5.07   -6.43    7.77    4.30    6.00
  308     308        1  5180.06    0.00    5.09   -6.67    7.62    4.33    5.93
  309     309        1  5200.06    0.00    5.11   -6.90    7.46    4.35    5.85
  310     310        1  5220.07    0.00    5.13   -7.12    7.30    4.37    5.77
  311     311        1  5240.07    0.00    5.15   -7.35    7.14    4.39    5.69
  312     312        1  5260.08    0.00    5.17   -7.57    6.98    4.41    5.61
  313     313        1  5280.08    0.00    5.19   -7.80    6.81    4.43    5.53
  314     314        1  5300.08    0.00    5.21   -8.02    6.65    4.45    5.45
  315     315        1  5320.09    0.00    5.23   -8.23    6.48    4.46    5.37
  316     316        1  5340.09    0.00    5.25   -8.45    6.31    4.48    5.29
  317     317        1  5360.10    0.00    5.27   -8.66    6.13    4.49    5.21
  318     318        1  5380.10    0.00    5.29   -8.87    5.96    4.50    5.12
  319     319        1  5400.10    0.00    5.31   -9.08    5.78    4.51    5.04
  320     320        1  5420.11    0.00    5.32   -9.28    5.61    4.52    4.96
  321     321        1  5440.11    0.00    5.34   -9.48    5.43    4.53    4.87
  322     322        1  5460.12    0.00    5.36   -9.68    5.24    4.53    4.79
  323     323        1  5480.12    0.00    5.38   -9.88    5.06    4.54    4.70
  324     324        1  5500.12    0.00    5.40  -10.07    4.88    4.54    4.62
  325     325        1  5520.13    0.00    5.42  -10.26    4.69    4.54    4.53
  326     326        1  5540.13    0.00    5.44  -10.45    4.50    4.54    4.44
  327     327        1  5560.14    0.00    5.46  -10.63    4.32    4.54    4.35
  328     328        1  5580.14    0.00    5.48  -10.81    4.13    4.54    4.27
  329     329        1  5600.14    0.00    5.50  -10.99    3.94    4.54    4.18
  330     330        1  5620.15    0.00    5.52  -11.16    3.74    4.53    4.09
  331     331        1  5640.15    0.00    5.54  -11.33    3.55    4.53    4.00
  332     332        1  5660.15    0.00    5.56  -11.50    3.36    4.52    3.91
  333     333        1  5680.16    0.00    5.58  -11.66    3.16    4.51    3.83
  334     334        1  5700.16    0.00    5.60  -11.82    2.96    4.50    3.74
  335     335        1  5720.17    0.00    5.62  -11.98    2.77    4.49    3.65
  336     336        1  5740.17    0.00    5.64  -12.14    2.57    4.48    3.56
  337     337        1  5760.17    0.00    5.66  -12.29    2.37    4.46    3.47
  338     338        1  5780.18    0.00    5.68  -12.43    2.17    4.45    3.38
  339     339        1  5800.18    0.00    5.70  -12.57    1.97    4.43    3.29
  340     340        1  5820.19    0.00    5.72  -12.71    1.77    4.41    3.20
  341     341        1  5840.19    0.00    5.74  -12.85    1.57    4.39    3.11
  342     342        1  5860.19    0.00    5.76  -12.98    1.37    4.37    3.02
  343     343        1  5880.20    0.00    5.78  -13.11    1.17    4.35    2.93
  344     344        1  5900.20    0.00    5.80  -13.23    0.96    4.33    2.84
  345     345        1  5920.21    0.00    5.82  -13.35    0.76    4.30    2.75
  346     346        1  5940.21    0.00    5.84  -13.47    0.56    4.28    2.66
  347     347        1  5960.21    0.00    5.86  -13.58    0.36    4.25    2.57
  348     348        1  5980.22    0.00    5.88  -13.69    0.15    4.22    2.48
  349     349        1  6000.22    0.00    5.89  -13.79   -0.05    4.19    2.39
  350     350        1  6020.23    0.00    5.91  -13.89   -0.25    4.16    2.30
  351     351        1  6040.23    0.00    5.93  -13.98   -0.46    4.13    2.21
  352     352        1  6060.23    0.00    5.95  -14.08   -0.66    4.10    2.13
  353     353        1  6080.24    0.00    5.97  -14.16   -0.86    4.06    2.04
  354     354        1  6100.24    0.00    5.99  -14.25   -1.07    4.03    1.95
  355     355        1  6120.24    0.00    6.01  -14.32   -1.27    3.99    1.86
  356     356        1  6140.25    0.00    6.03  -14.40   -1.47    3.95    1.77
  357     357        1  6160.25    0.00    6.05  -14.47   -1.67    3.91    1.68
  358     358        1  6180.26    0.00    6.07  -14.54   -1.87    3.87    1.60
  359     359        1  6200.26    0.00    6.09  -14.60   -2.07    3.83    1.51
  360     360        1  6220.26    0.00    6.11  -14.65   -2.27    3.79    1.42
  361     361        1  6240.27    0.00    6.13  -14.71   -2.47    3.74    1.34
  362     362        1  6260.27    0.00    6.15  -14.76   -2.67    3.70    1.25
  363     363        1  6280.28    0.00    6.17  -14.80   -2.87    3.65    1.17
  364     364        1  6300.28    0.00    6.19  -14.84   -3.06    3.61    1.08
  365     365        1  6320.28    0.00    6.21  -14.88   -3.26    3.56    1.00
  366       1        2  1020.00    0.00    1.00  -14.91   -3.45    3.51    0.74
  367       2        2  1040.00    0.00    1.02  -14.93   -3.65    3.46    0.33
  368       3        2  1060.00    3.29    1.04  -14.96   -3.84    3.41    0.02
  369       4        2  1080.00    8.36    1.06  -14.97   -4.03    3.35    0.00
  370       5        2  1100.00   13.44    1.08  -14.99   -4.22    3.30    0.00
