 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
 sim.     year             mass    mass   depth     T      T       T        T
  744      14        3  1280.01    0.00    0.16   -4.92   -1.38    6.51    5.50
  745      15        3  1300.01    0.00    0.17   -4.90   -1.49    6.37    5.31
  746      16        3  1320.01    0.00    0.17   -4.87   -1.61    6.23    5.14
  747      17        3  1340.01    0.00    0.17   -4.83   -1.72    6.10    4.97
  748      18        3  1360.02    0.00    0.17   -4.80   -1.83    5.96    4.82
  749      19        3  1380.02    0.00    0.18   -4.76   -1.94    5.83    4.67
  750      20        3  1400.02    0.00    0.18   -4.71   -2.04    5.70    4.52
  751      21        3  1420.02    0.00    0.18   -4.66   -2.15    5.56    4.39
  752      22        3  1440.02    0.00    0.18   -4.61   -2.24    5.43    4.25
  753      23        3  1460.02    0.00    0.19   -4.56   -2.34    5.30    4.13
  754      24        3  1480.02    0.00    0.19   -4.50   -2.43    5.17    4.01
  755      25        3  1500.02    0.00    0.19   -4.44   -2.52    5.03    3.89
  756      26        3  1520.02    0.00    0.19   -4.37   -2.61    4.90    3.78
  757      27        3  1540.02    0.00    0.20   -4.30   -2.69    4.77    3.67
  758      28        3  1560.03    0.00    0.20   -4.23   -2.77    4.65    3.57
  759      29        3  1580.03    0.00    0.20   -4.15   -2.85    4.52    3.47
  760      30        3  1600.03    0.00    0.20   -4.07   -2.93    4.39    3.37
  761      31        3  1620.03    0.00    0.21   -3.99   -3.00    4.26    3.28
  762      32        3  1640.03    0.00    0.21   -3.90   -3.07    4.14    3.19
  763      33        3  1660.03    0.00    0.21   -3.81   -3.13    4.02    3.10
  764      34        3  1680.03    0.00    0.21   -3.72   -3.19    3.89    3.02
  765      35        3  1700.03    0.00    0.22   -3.63   -3.25    3.77    2.94
  766      36        3  1720.03    0.00    0.22   -3.53   -3.31    3.65    2.86
  767      37        3  1740.03    0.00    0.22   -3.42   -3.36    3.53    2.78
  768      38        3  1760.04    0.00    0.22   -3.32   -3.41    3.41    2.71
  769      39        3  1780.04    0.00    0.23   -3.21   -3.46    3.29    2.64
  770      40        3  1800.04    0.00    0.23   -3.09   -3.50    3.18    2.57
  771      41        3  1820.04    0.00    0.23   -2.98   -3.54    3.06    2.51
  772      42        3  1840.04    0.00    0.23   -2.86   -3.58    2.95    2.45
  773      43        3  1860.04    0.00    0.24   -2.74   -3.61    2.84    2.38
  774      44        3  1880.04    0.00    0.24   -2.61   -3.64    2.73    2.33
  775      45        3  1900.04    0.00    0.24   -2.48   -3.67    2.62    2.27
  776      46        3  1920.04    0.00    0.24   -2.35   -3.69    2.51    2.21
  777      47        3  1940.04    0.00    0.25   -2.22   -3.71    2.40    2.16
  778      48        3  1960.05    0.00    0.25   -2.08   -3.73    2.30    2.11
  779      49        3  1980.05    0.00    0.25   -1.94   -3.74    2.19    2.06
  780      50        3  2000.05    0.00    0.25   -1.80   -3.75    2.09    2.02
  781      51        3  2020.05    0.00    0.26   -1.66   -3.76    1.99    1.97
  782      52        3  2040.05    0.00    0.26   -1.51   -3.76    1.89    1.93
  783      53        3  2060.05    0.00    0.26   -1.36   -3.76    1.80    1.89
  784      54        3  2080.05    0.00    0.26   -1.20   -3.76    1.70    1.85
  785      55        3  2100.04    0.00    0.27   -1.05   -3.75    1.61    1.81
  786      56        3  2120.04    0.00    0.27   -0.89   -3.74    1.52    1.78
  787      57        3  2140.04    0.00    0.27   -0.73   -3.73    1.43    1.74
  788      58        3  2160.04    0.00    0.28   -0.57   -3.71    1.34    1.71
  789      59        3  2180.04    0.00    0.28   -0.40   -3.69    1.25    1.68
  790      60        3  2200.03    0.00    0.28   -0.23   -3.67    1.17    1.65
  791      61        3  2220.03    0.00    0.28   -0.06   -3.64    1.08    1.62
  792      62        3  2240.03    0.00    0.29    0.11   -3.61    1.00    1.60
  793      63        3  2260.03    0.00    0.29    0.28   -3.58    0.93    1.58
  794      64        3  2280.03    0.00    0.29    0.46   -3.54    0.85    1.55
  795      65        3  2300.02    0.00    0.29    0.64   -3.50    0.77    1.53
  796      66        3  2320.02    0.00    0.30    0.82   -3.46    0.70    1.51
  797      67        3  2340.02    0.00    0.30    1.00   -3.41    0.63    1.50
  798      68        3  2360.02    0.00    0.30    1.19   -3.36    0.56    1.48
  799      69        3  2380.02    0.00    0.30    1.37   -3.31    0.49    1.47
  800      70        3  2400.02    0.00    0.31    1.56   -3.25    0.43    1.46
  801      71        3  2420.01    0.00    0.31    1.75   -3.19    0.37    1.45
  802      72        3  2440.01    0.00    0.31    1.95   -3.13    0.31    1.44
  803      73        3  2460.01    0.00    0.31    2.14   -3.07    0.25    1.43
  804      74        3  2480.01    0.00    0.32    2.33   -3.00    0.19    1.42
  805      75        3  2500.01    0.00    0.32    2.53   -2.93    0.14    1.42
  806      76        3  2520.00    0.00    0.32    2.73   -2.85    0.09    1.42
  807      77        3  2540.00    0.00    0.32    2.93   -2.77    0.04    1.41
  808      78        3  2560.00    0.00    0.33    3.13   -2.69   -0.01    1.42
  809      79        3  2580.00    0.00    0.33    3.33   -2.61   -0.06    1.42
  810      80        3  2600.00    0.00    0.33    3.54   -2.52   -0.10    1.42
  811      81        3  2619.99    0.00    0.33    3.74   -2.43   -0.14    1.43
  812      82        3  2639.99    0.00    0.34    3.95   -2.34   -0.18    1.43
  813      83        3  2659.99    0.00    0.34    4.15   -2.24   -0.22    1.44
  814      84        3  2679.99    0.00    0.34    4.36   -2.15   -0.25    1.45
  815      85        3  2699.99    0.00    0.34    4.57   -2.04   -0.28    1.46
  816      86        3  2719.98    0.00    0.35    4.78   -1.94   -0.31    1.47
  817      87        3  2739.98    0.00    0.35    4.99   -1.83   -0.34    1.49
  818      88        3  2759.98    0.00    0.35    5.20   -1.72   -0.36    1.50
  819      89        3  2779.98    0.00    0.35    5.41   -1.61   -0.38    1.52
  820      90        3  2799.98    0.00    0.36    5.62   -1.49   -0.40    1.53
  821      91        3  2819.97    0.00    0.36    5.84   -1.38   -0.42    1.55
  822      92        3  2839.97    0.00    0.36    6.05   -1.26   -0.44    1.57
  823      93        3  2859.97    0.00    0.36    6.26   -1.13   -0.45    1.60
  824      94        3  2879.97    0.00    0.37    6.48   -1.01   -0.46    1.62
  825      95        3  2899.97    0.00    0.37    6.69   -0.88   -0.47    1.65
  826      96        3  2919.96    0.00    0.37    6.91   -0.75   -0.47    1.67
  827      97        3  2939.96    0.00    0.37    7.12   -0.62   -0.48    1.70
  828      98        3  2959.96    0.00    0.38    7.34   -0.48   -0.48    1.73
  829      99        3  2979.96    0.00    0.38    7.55   -0.34   -0.48    1.76
  830     100        3  1020.00    0.00    0.13    7.77   -0.20   -0.47    1.82
  831     101        3  1040.00    0.00    0.13    7.98   -0.06   -0.47    1.92
  832     102        3  1060.00    0.00    0.13    8.20    0.09   -0.46    2.01
  833     103        3  1080.00    0.00    0.14    8.41    0.23   -0.45    2.10
  834     104        3  1100.00    0.00    0.14    8.63    0.38   -0.44    2.18
  835     105        3  1120.00    0.00    0.14    8.84    0.53   -0.42    2.27
  836     106        3  1140.01    0.00    0.15    9.06    0.69   -0.40    2.36
  837     107        3  1160.01    0.00    0.15    9.27    0.84   -0.38    2.44
  838     108        3  1180.01    0.00    0.15    9.48    1.00   -0.36    2.52
  839     109        3  1200.01    0.00    0.15    9.69    1.16   -0.34    2.61
  840     110        3  1220.01    0.00    0.16    9.91    1.32   -0.31    2.69
  841     111        3  1240.01    0.00    0.16   10.12    1.48   -0.28    2.77
  842     112        3  1260.01    0.00    0.16   10.33    1.65   -0.25    2.86
  843     113        3  1280.01    0.00    0.16   10.54    1.81   -0.22    2.94
  844     114        3  1300.01    0.00    0.17   10.74    1.98   -0.18    3.02
  845     115        3  1320.01    0.00    0.17   10.95    2.15   -0.14    3.10
  846     116        3  1340.01    0.00    0.17   11.16    2.32   -0.10    3.19
  847     117        3  1360.02    0.00    0.17   11.36    2.50   -0.06    3.27
  848     118        3  1380.02    0.00    0.18   11.57    2.67   -0.01    3.35
  849     119        3  1400.02    0.00    0.18   11.77    2.85    0.04    3.44
  850     120        3  1420.02    0.00    0.18   11.97    3.02    0.09    3.52
  851     121        3  1440.02    0.00    0.18   12.17    3.20    0.14    3.61
  852     122        3  1460.02    0.00    0.19   12.37    3.38    0.19    3.69
  853     123        3  1480.02    0.00    0.19   12.57    3.56    0.25    3.78
  854     124        3  1500.02    0.00    0.19   12.76    3.74    0.31    3.86
  855     125        3  1520.02    0.00    0.19   12.96    3.93    0.37    3.95
  856     126        3  1540.02    0.00    0.20   13.15    4.11    0.43    4.04
  857     127        3  1560.03    0.00    0.20   13.34    4.30    0.49    4.13
  858     128        3  1580.03    0.00    0.20   13.53    4.48    0.56    4.21
  859     129        3  1600.03    0.00    0.20   13.72    4.67    0.63    4.30
  860     130        3  1620.03    0.00    0.21   13.90    4.86    0.70    4.39
  861     131        3  1640.03    0.00    0.21   14.09    5.05    0.77    4.48
  862     132        3  1660.03    0.00    0.21   14.27    5.24    0.85    4.57
  863     133        3  1680.03    0.00    0.21   14.45    5.43    0.93    4.66
  864     134        3  1700.03    0.00    0.22   14.63    5.62    1.00    4.75
  865     135        3  1720.03    0.00    0.22   14.80    5.81    1.08    4.84
  866     136        3  1740.03    0.00    0.22   14.98    6.00    1.17    4.93
  867     137        3  1760.04    0.00    0.22   15.15    6.19    1.25    5.02
  868     138        3  1780.04    0.00    0.23   15.32    6.39    1.34    5.12
  869     139        3  1800.04    0.00    0.23   15.48    6.58    1.43    5.21
  870     140        3  1820.04    0.00    0.23   15.65    6.77    1.52    5.30
  871     141        3  1840.04    0.00    0.23   15.81    6.97    1.61    5.40
  872     142        3  1860.04    0.00    0.24   15.97    7.16    1.70    5.49
  873     143        3  1880.04    0.00    0.24   16.13    7.35    1.80    5.58
  874     144        3  1900.04    0.00    0.24   16.28    7.55    1.89    5.68
  875     145        3  1920.04    0.00    0.24   16.43    7.74    1.99    5.77
  876     146        3  1940.04    0.00    0.25   16.58    7.94    2.09    5.87
  877     147        3  1960.05    0.00    0.25   16.73    8.13    2.19    5.96
  878     148        3  1980.05    0.00    0.25   16.87    8.32    2.30    6.06
  879     149        3  2000.05    0.00    0.25   17.01    8.52    2.40    6.16
  880     150        3  2020.05    0.00    0.26   17.15    8.71    2.51    6.25
  881     151        3  2040.05    0.00    0.26   17.29    8.90    2.62    6.35
  882     152        3  2060.05    0.00    0.26   17.42    9.09    2.73    6.44
  883     153        3  2080.05    0.00    0.26   17.55    9.29    2.84    6.54
  884     154        3  2100.04    0.00    0.27   17.68    9.48    2.95    6.64
  885     155        3  2120.04    0.00    0.27   17.80    9.67    3.06    6.73
  886     156        3  2140.04    0.00    0.27   17.92    9.86    3.18    6.83
  887     157        3  2160.04    0.00    0.28   18.04   10.05    3.29    6.93
  888     158        3  2180.04    0.00    0.28   18.15   10.23    3.41    7.03
  889     159        3  2200.03    0.00    0.28   18.26   10.42    3.53    7.12
  890     160        3  2220.03    0.00    0.28   18.37   10.61    3.65    7.22
  891     161        3  2240.03    0.00    0.29   18.47   10.79    3.77    7.32
  892     162        3  2260.03    0.00    0.29   18.58   10.98    3.89    7.42
  893     163        3  2280.03    0.00    0.29   18.67   11.16    4.02    7.51
  894     164        3  2300.02    0.00    0.29   18.77   11.35    4.14    7.61
  895     165        3  2320.02    0.00    0.30   18.86   11.53    4.26    7.71
  896     166        3  2340.02    0.00    0.30   18.95   11.71    4.39    7.80
  897     167        3  2360.02    0.00    0.30   19.03   11.89    4.52    7.90
  898     168        3  2380.02    0.00    0.30   19.11   12.07    4.65    8.00
  899     169        3  2400.02    0.00    0.31   19.19   12.24    4.77    8.10
  900     170        3  2420.01    0.00    0.31   19.27   12.42    4.90    8.19
  901     171        3  2440.01    0.00    0.31   19.34   12.59    5.03    8.29
  902     172        3  2460.01    0.00    0.31   19.40   12.76    5.17    8.39
  903     173        3  2480.01    0.00    0.32   19.47   12.93    5.30    8.48
  904     174        3  2500.01    0.00    0.32   19.53   13.10    5.43    8.58
  905     175        3  2520.00    0.00    0.32   19.59   13.27    5.56    8.67
  906     176        3  2540.00    0.00    0.32   19.64   13.44    5.70    8.77
  907     177        3  2560.00    0.00    0.33   19.69   13.60    5.83    8.86
  908     178        3  2580.00    0.00    0.33   19.73   13.76    5.96    8.96
  909     179        3  2600.00    0.00    0.33   19.78   13.92    6.10    9.05
  910     180        3  2619.99    0.00    0.33   19.82   14.08    6.23    9.15
  911     181        3  2639.99    0.00    0.34   19.85   14.24    6.37    9.24
  912     182        3  2659.99    0.00    0.34   19.88   14.39    6.51    9.33
  913     183        3  2679.99    0.00    0.34   19.91   14.54    6.64    9.43
  914     184        3  2699.99    0.00    0.34   19.93   14.69    6.78    9.52
  915     185        3  2719.98    0.00    0.35   19.95   14.84    6.92    9.61
  916     186        3  2739.98    0.00    0.35   19.97   14.99    7.05    9.70
  917     187        3  2759.98    0.00    0.35   19.98   15.13    7.19    9.79
  918     188        3  2779.98    0.00    0.35   19.99   15.27    7.33    9.88
  919     189        3  2799.98    0.00    0.36   20.00   15.41    7.47    9.97
  920     190        3  2819.97    0.00    0.36   20.00   15.55    7.60   10.06
  921     191        3  2839.97    0.00    0.36   20.00   15.68    7.74   10.15
  922     192        3  2859.97    0.00    0.36   19.99   15.81    7.88   10.24
  923     193        3  2879.97    0.00    0.37   19.98   15.94    8.01   10.33
  924     194        3  2899.97    0.00    0.37   19.97   16.07    8.15   10.41
  925     195        3  2919.96    0.00    0.37   19.95   16.20    8.29   10.50
  926     196        3  2939.96    0.00    0.37   19.93   16.32    8.43   10.59
  927     197        3  2959.96    0.00    0.38   19.91   16.44    8.56   10.67
  928     198        3  2979.96    0.00    0.38   19.88   16.55    8.70   10.76
  929     199        3  2999.96    0.00    0.38   19.85   16.67    8.83   10.84
  930     200        3  3019.95    0.00    0.38   19.82   16.78    8.97   10.92
  931     201        3  3039.95    0.00    0.39   19.78   16.89    9.10   11.01
  932     202        3  3059.95    0.00    0.39   19.73   16.99    9.24   11.09
  933     203        3  3079.95    0.00    0.39   19.69   17.09    9.37   11.17
  934     204        3  3099.95    0.00    0.39   19.64   17.20    9.50   11.25
  935     205        3  3119.94    0.00    0.40   19.59   17.29    9.64   11.33
  936     206        3  3139.94    0.00    0.40   19.53   17.39    9.77   11.40
  937     207        3  3159.94    0.00    0.40   19.47   17.48    9.90   11.48
  938     208        3  3179.94    0.00    0.40   19.40   17.57   10.03   11.56
  939     209        3  3199.94    0.00    0.41   19.34   17.65   10.16   11.63
  940     210        3  3219.94    0.00    0.41   19.27   17.73   10.29   11.71
  941     211        3  3239.93    0.00    0.41   19.19   17.81   10.42   11.78
  942     212        3  3259.93    0.00    0.42   19.11   17.89   10.55   11.86
  943     213        3  3279.93    0.00    0.42   19.03   17.96   10.67   11.93
  944     214        3  3299.93    0.00    0.42   18.95   18.03   10.80   12.00
  945     215        3  3319.93    0.00    0.42   18.86   18.10   10.92   12.07
  946     216        3  3339.92    0.00    0.43   18.77   18.16   11.05   12.14
  947     217        3  3359.92    0.00    0.43   18.67   18.22   11.17   12.21
  948     218        3  3379.92    0.00    0.43   18.58   18.28   11.29   12.27
  949     219        3  3399.92    0.00    0.43   18.47   18.34   11.41   12.34
  950     220        3  3419.92    0.00    0.44   18.37   18.39   11.53   12.40
  951     221        3  3439.91    0.00    0.44   18.26   18.44   11.65   12.47
  952     222        3  3459.91    0.00    0.44   18.15   18.48   11.76   12.53
  953     223        3  3479.91    0.00    0.44   18.04   18.52   11.88   12.59
  954     224        3  3499.91    0.00    0.45   17.92   18.56   11.99   12.65
  955     225        3  3519.91    0.00    0.45   17.80   18.59   12.11   12.71
  956     226        3  3539.90    0.00    0.45   17.68   18.63   12.22   12.77
  957     227        3  3559.90    0.00    0.45   17.55   18.65   12.33   12.83
  958     228        3  3579.90    0.00    0.46   17.42   18.68   12.44   12.89
  959     229        3  3599.90    0.00    0.46   17.29   18.70   12.54   12.94
  960     230        3  3619.90    0.00    0.46   17.15   18.72   12.65   13.00
  961     231        3  3639.89    0.00    0.46   17.01   18.73   12.75   13.05
  962     232        3  3659.89    0.00    0.47   16.87   18.75   12.86   13.10
  963     233        3  3679.89    0.00    0.47   16.73   18.75   12.96   13.15
  964     234        3  3699.89    0.00    0.47   16.58   18.76   13.06   13.20
  965     235        3  3719.89    0.00    0.47   16.43   18.76   13.15   13.25
  966     236        3  3739.88    0.00    0.48   16.28   18.76   13.25   13.30
  967     237        3  3759.88    0.00    0.48   16.13   18.75   13.35   13.34
  968     238        3  3779.88    0.00    0.48   15.97   18.75   13.44   13.39
  969     239        3  3799.88    0.00    0.48   15.81   18.73   13.53   13.43
  970     240        3  3819.88    0.00    0.49   15.65   18.72   13.62   13.47
  971     241        3  3839.87    0.00    0.49   15.48   18.70   13.70   13.51
  972     242        3  3859.87    0.00    0.49   15.32   18.68   13.79   13.55
  973     243        3  3879.87    0.00    0.49   15.15   18.65   13.87   13.59
  974     244        3  3899.87    0.00    0.50   14.98   18.63   13.96   13.63
  975     245        3  3919.87    0.00    0.50   14.80   18.59   14.04   13.66
  976     246        3  3939.86    0.00    0.50   14.63   18.56   14.11   13.70
  977     247        3  3959.86    0.00    0.50   14.45   18.52   14.19   13.73
  978     248        3  3979.86    0.00    0.51   14.27   18.48   14.26   13.76
  979     249        3  3999.86    0.00    0.51   14.09   18.44   14.33   13.79
  980     250        3  4019.86    0.00    0.51   13.90   18.39   14.40   13.82
  981     251        3  4039.85    0.00    0.51   13.72   18.34   14.47   13.85
  982     252        3  4059.85    0.00    0.52   13.53   18.28   14.54   13.88
  983     253        3  4079.85    0.00    0.52   13.34   18.22   14.60   13.90
  984     254        3  4099.85    0.00    0.52   13.15   18.16   14.66   13.93
  985     255        3  4119.85    0.00    0.52   12.96   18.10   14.72   13.95
  986     256        3  4139.86    0.00    0.53   12.76   18.03   14.78   13.97
  987     257        3  4159.86    0.00    0.53   12.57   17.96   14.84   13.99
  988     258        3  4179.87    0.00    0.53   12.37   17.89   14.89   14.01
  989     259        3  4199.87    0.00    0.53   12.17   17.81   14.94   14.03
  990     260        3  4219.87    0.00    0.54   11.97   17.73   14.99   14.05
  991     261        3  4239.88    0.00    0.54   11.77   17.65   15.03   14.06
  992     262        3  4259.88    0.00    0.54   11.57   17.57   15.08   14.07
  993     263        3  4279.89    0.00    0.54   11.36   17.48   15.12   14.09
  994     264        3  4299.89    0.00    0.55   11.16   17.39   15.16   14.10
  995     265        3  4319.89    0.00    0.55   10.95   17.29   15.20   14.11
  996     266        3  4339.90    0.00    0.55   10.74   17.20   15.23   14.12
  997     267        3  4359.90    0.00    0.56   10.54   17.09   15.27   14.12
  998     268        3  4379.90    0.00    0.56   10.33   16.99   15.30   14.13
  999     269        3  4399.91    0.00    0.56   10.12   16.89   15.32   14.13
 1000     270        3  4419.91    0.00    0.56    9.91   16.78   15.35   14.14
 1001     271        3  4439.92    0.00    0.57    9.69   16.67   15.37   14.14
 1002     272        3  4459.92    0.00    0.57    9.48   16.55   15.39   14.14
 1003     273        3  4479.92    0.00    0.57    9.27   16.44   15.41   14.14
 1004     274        3  4499.93    0.00    0.57    9.06   16.32   15.43   14.13
 1005     275        3  4519.93    0.00    0.58    8.84   16.20   15.44   14.13
 1006     276        3  4539.94    0.00    0.58    8.63   16.07   15.46   14.13
 1007     277        3  4559.94    0.00    0.58    8.41   15.94   15.47   14.12
 1008     278        3  4579.94    0.00    0.58    8.20   15.81   15.47   14.11
 1009     279        3  4599.95    0.00    0.59    7.98   15.68   15.48   14.10
 1010     280        3  4619.95    0.00    0.59    7.77   15.55   15.48   14.09
 1011     281        3  4639.96    0.00    0.59    7.55   15.41   15.48   14.08
 1012     282        3  4659.96    0.00    0.59    7.34   15.27   15.48   14.07
 1013     283        3  4679.96    0.00    0.60    7.12   15.13   15.47   14.06
 1014     284        3  4699.97    0.00    0.60    6.91   14.99   15.47   14.04
 1015     285        3  4719.97    0.00    0.60    6.69   14.84   15.46   14.02
 1016     286        3  4739.98    0.00    0.60    6.48   14.69   15.44   14.01
 1017     287        3  4759.98    0.00    0.61    6.26   14.54   15.43   13.99
 1018     288        3  4779.98    0.00    0.61    6.05   14.39   15.41   13.97
 1019     289        3  4799.99    0.00    0.61    5.84   14.24   15.39   13.94
 1020     290        3  4819.99    0.00    0.61    5.62   14.08   15.37   13.92
 1021     291        3  4839.99    0.00    0.62    5.41   13.92   15.35   13.90
 1022     292        3  4860.00    0.00    0.62    5.20   13.76   15.32   13.87
 1023     293        3  4880.00    0.00    0.62    4.99   13.60   15.30   13.85
 1024     294        3  4900.01    0.00    0.62    4.78   13.44   15.27   13.82
 1025     295        3  4920.01    0.00    0.63    4.57   13.27   15.23   13.79
 1026     296        3  4940.01    0.00    0.63    4.36   13.10   15.20   13.76
 1027     297        3  4960.02    0.00    0.63    4.15   12.93   15.16   13.73
 1028     298        3  4980.02    0.00    0.63    3.95   12.76   15.12   13.70
 1029     299        3  5000.03    0.00    0.64    3.74   12.59   15.08   13.66
 1030     300        3  5020.03    0.00    0.64    3.54   12.42   15.03   13.63
 1031     301        3  5040.03    0.00    0.64    3.33   12.24   14.99   13.59
 1032     302        3  5060.04    0.00    0.64    3.13   12.07   14.94   13.56
 1033     303        3  5080.04    0.00    0.65    2.93   11.89   14.89   13.52
 1034     304        3  5100.05    0.00    0.65    2.73   11.71   14.84   13.48
 1035     305        3  5120.05    0.00    0.65    2.53   11.53   14.78   13.44
 1036     306        3  5140.05    0.00    0.65    2.33   11.35   14.72   13.40
 1037     307        3  5160.06    0.00    0.66    2.14   11.16   14.66   13.36
 1038     308        3  5180.06    0.00    0.66    1.95   10.98   14.60   13.31
 1039     309        3  5200.06    0.00    0.66    1.75   10.79   14.54   13.27
 1040     310        3  5220.07    0.00    0.66    1.56   10.61   14.47   13.22
 1041     311        3  5240.07    0.00    0.67    1.37   10.42   14.40   13.18
 1042     312        3  5260.08    0.00    0.67    1.19   10.23   14.33   13.13
 1043     313        3  5280.08    0.00    0.67    1.00   10.05   14.26   13.08
 1044     314        3  5300.08    0.00    0.67    0.82    9.86   14.19   13.03
 1045     315        3  5320.09    0.00    0.68    0.64    9.67   14.11   12.98
 1046     316        3  5340.09    0.00    0.68    0.46    9.48   14.04   12.93
 1047     317        3  5360.10    0.00    0.68    0.28    9.29   13.96   12.88
 1048     318        3  5380.10    0.00    0.69    0.11    9.09   13.87   12.83
 1049     319        3  5400.10    0.00    0.69   -0.06    8.90   13.79   12.77
 1050     320        3  5420.11    0.00    0.69   -0.23    8.71   13.70   12.72
 1051     321        3  5440.11    0.00    0.69   -0.40    8.52   13.62   12.66
 1052     322        3  5460.12    0.00    0.70   -0.57    8.32   13.53   12.60
 1053     323        3  5480.12    0.00    0.70   -0.73    8.13   13.44   12.55
 1054     324        3  5500.12    0.00    0.70   -0.89    7.94   13.35   12.49
 1055     325        3  5520.13    0.00    0.70   -1.05    7.74   13.25   12.43
 1056     326        3  5540.13    0.00    0.71   -1.20    7.55   13.15   12.37
 1057     327        3  5560.14    0.00    0.71   -1.36    7.35   13.06   12.31
 1058     328        3  5580.14    0.00    0.71   -1.51    7.16   12.96   12.25
 1059     329        3  5600.14    0.00    0.71   -1.66    6.97   12.86   12.18
 1060     330        3  5620.15    0.00    0.72   -1.80    6.77   12.75   12.12
 1061     331        3  5640.15    0.00    0.72   -1.94    6.58   12.65   12.06
 1062     332        3  5660.15    0.00    0.72   -2.08    6.39   12.54   11.99
 1063     333        3  5680.16    0.00    0.72   -2.22    6.19   12.44   11.93
 1064     334        3  5700.16    0.00    0.73   -2.35    6.00   12.33   11.86
 1065     335        3  5720.17    0.00    0.73   -2.48    5.81   12.22   11.80
 1066     336        3  5740.17    0.00    0.73   -2.61    5.62   12.11   11.73
 1067     337        3  5760.17    0.00    0.73   -2.74    5.43   11.99   11.66
 1068     338        3  5780.18    0.00    0.74   -2.86    5.24   11.88   11.59
 1069     339        3  5800.18    0.00    0.74   -2.98    5.05   11.76   11.52
 1070     340        3  5820.19    0.00    0.74   -3.09    4.86   11.65   11.46
 1071     341        3  5840.19    0.00    0.74   -3.21    4.67   11.53   11.39
 1072     342        3  5860.19    0.00    0.75   -3.32    4.48   11.41   11.31
 1073     343        3  5880.20    0.00    0.75   -3.42    4.30   11.29   11.24
 1074     344        3  5900.20    0.00    0.75   -3.53    4.11   11.17   11.17
 1075     345        3  5920.21    0.00    0.75   -3.63    3.93   11.05   11.10
 1076     346        3  5940.21    0.00    0.76   -3.72    3.74   10.92   11.03
 1077     347        3  5960.21    0.00    0.76   -3.81    3.56   10.80   10.96
 1078     348        3  5980.22    0.00    0.76   -3.90    3.38   10.67   10.88
 1079     349        3  6000.22    0.00    0.76   -3.99    3.20   10.55   10.81
 1080     350        3  6020.23    0.00    0.77   -4.07    3.02   10.42   10.73
 1081     351        3  6040.23    0.00    0.77   -4.15    2.85   10.29   10.66
 1082     352        3  6060.23    0.00    0.77   -4.23    2.67   10.16   10.58
 1083     353        3  6080.24    0.00    0.77   -4.30    2.50   10.03   10.51
 1084     354        3  6100.24    0.00    0.78   -4.37    2.32    9.90   10.43
 1085     355        3  6120.24    0.00    0.78   -4.44    2.15    9.77   10.36
 1086     356        3  6140.25    0.00    0.78   -4.50    1.98    9.64   10.28
 1087     357        3  6160.25    0.00    0.78   -4.56    1.81    9.50   10.21
 1088     358        3  6180.26    0.00    0.79   -4.61    1.65    9.37   10.13
 1089     359        3  6200.26    0.00    0.79   -4.66    1.48    9.24   10.05
 1090     360        3  6220.26    0.00    0.79   -4.71    1.32    9.10    9.98
 1091     361        3  6240.27    0.00    0.79   -4.76    1.16    8.97    9.90
 1092     362        3  6260.27    0.00    0.80   -4.80    1.00    8.83    9.82
 1093     363        3  6280.28    0.00    0.80   -4.83    0.84    8.70    9.74
 1094     364        3  6300.28    0.00    0.80   -4.87    0.69    8.56    9.67
 1095     365        3  6320.28    0.00    0.80   -4.90    0.53    8.43    9.59
